country,hhid,year,grappe,menage,vague,logem,mur,toit,sol,eauboi_ss,eauboi_sp,elec_ac,elec_ur,elec_ua,ordure,toilet,eva_toi,eva_eau,tv,fer,frigo,cuisin,ordin,decod,car,superf,grosrum,petitrum,porc,lapin,volail,sh_id_demo,sh_co_natu,sh_co_eco,sh_id_eco,sh_co_vio,sh_co_oth,enquete
bfa,973135,2021,973,135,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,973144,2021,973,144,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non,,0,0,0,0,32,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,974002,2021,974,2,1,Autre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Oui,grappes de l'enquête transversale
bfa,974016,2021,974,16,1,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974025,2021,974,25,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974028,2021,974,28,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974040,2021,974,40,1,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,,0,20,0,0,20,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,974043,2021,974,43,1,Locataire,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,,0,0,0,0,4,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974044,2021,974,44,1,Proprietaire titre,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,54,Oui,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,974051,2021,974,51,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974064,2021,974,64,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,974067,2021,974,67,1,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974075,2021,974,75,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,974110,2021,974,110,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,975022,2021,975,22,2,Proprietaire titre,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975037,2021,975,37,2,Locataire,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,20,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975040,2021,975,40,2,Proprietaire titre,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Oui,Non,grappes de l'enquête transversale
bfa,975072,2021,975,72,2,Proprietaire titre,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,975073,2021,975,73,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975081,2021,975,81,2,Proprietaire sans titre,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975085,2021,975,85,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,2.063016653060913,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975089,2021,975,89,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975101,2021,975,101,2,Proprietaire titre,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975126,2021,975,126,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975137,2021,975,137,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,975151,2021,975,151,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non,,13,30,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976011,2021,976,11,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976034,2021,976,34,2,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976044,2021,976,44,2,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976047,2021,976,47,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,976049,2021,976,49,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976055,2021,976,55,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976064,2021,976,64,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,5.737473964691162,0,0,0,0,40,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,976067,2021,976,67,2,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976078,2021,976,78,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,976095,2021,976,95,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,976103,2021,976,103,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,976119,2021,976,119,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977001,2021,977,1,2,Proprietaire sans titre,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,22,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977005,2021,977,5,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,1.0168507099151611,0,0,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977021,2021,977,21,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977062,2021,977,62,2,Proprietaire sans titre,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,15,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,977085,2021,977,85,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,42.0359992980957,0,0,0,0,6,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,977123,2021,977,123,2,Proprietaire titre,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,977132,2021,977,132,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977155,2021,977,155,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977186,2021,977,186,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,977199,2021,977,199,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977209,2021,977,209,2,Locataire,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,977224,2021,977,224,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978001,2021,978,1,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978005,2021,978,5,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,978012,2021,978,12,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978024,2021,978,24,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,2,0,0,6,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978025,2021,978,25,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,978028,2021,978,28,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,978053,2021,978,53,2,Autre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978066,2021,978,66,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,4.1461169719696045,12,14,0,0,8,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,978067,2021,978,67,2,Autre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,978076,2021,978,76,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978156,2021,978,156,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,978216,2021,978,216,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979007,2021,979,7,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,979009,2021,979,9,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979029,2021,979,29,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,979030,2021,979,30,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,979031,2021,979,31,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979036,2021,979,36,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,2,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,979038,2021,979,38,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979043,2021,979,43,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979044,2021,979,44,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,979101,2021,979,101,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,,0,0,0,0,4,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979114,2021,979,114,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,979119,2021,979,119,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,,0,0,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980023,2021,980,23,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980032,2021,980,32,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,1.002490758895874,0,0,8,0,15,Oui,Oui,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,980043,2021,980,43,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980056,2021,980,56,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980064,2021,980,64,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980076,2021,980,76,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Oui,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980080,2021,980,80,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,10,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980084,2021,980,84,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,980086,2021,980,86,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,980107,2021,980,107,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,980109,2021,980,109,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,17,0,0,0,Oui,Oui,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,980115,2021,980,115,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,981020,2021,981,20,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,981036,2021,981,36,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,981067,2021,981,67,1,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,981068,2021,981,68,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,981076,2021,981,76,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Oui,grappes de l'enquête transversale
bfa,981090,2021,981,90,1,Locataire,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,981091,2021,981,91,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,981093,2021,981,93,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,981098,2021,981,98,1,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,981108,2021,981,108,1,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,981111,2021,981,111,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,981137,2021,981,137,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Oui,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,982019,2021,982,19,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,982034,2021,982,34,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,982067,2021,982,67,2,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,982072,2021,982,72,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,982081,2021,982,81,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,1.3906652927398682,3,0,0,0,0,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,982084,2021,982,84,2,Autre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
