"grappe","s04q00","s04q00_autre","s04q01","s04q02","s04q03","s04q03_autre","s04q04","s04q05_1","s04q05_2","s04q05_3","s04q05_4","s04q05_5","s04q05_6","s04q05_7","s04q05_8","s04q05_9","s04q05_10","s04q05_11","s04q05_12","s04q05_autre","s04q06","s04q07_1","s04q07_2","s04q07_3","s04q07_4","s04q07_5","s04q07_6","s04q07_7","s04q07_8","s04q07_autre","s04q08","s04q09_1","s04q09_2","s04q09_3","s04q09_4","s04q09_5","s04q09_6"
715,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,9,,1,1,2,,1,1,1,2,1,2,2,2,1,1,2,2,2,,1,2,1,2,2,2,2,2,2,,1,1,1,1,1,1,1
717,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,11,,1,1,13,"conseil municipal",1,1,1,1,2,2,2,2,2,1,2,1,2,,1,2,2,1,2,2,2,2,2,,1,1,1,1,1,1,2
717,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,17,,1,1,13,"conseil muni",1,1,1,1,2,2,2,2,2,1,2,1,2,,1,2,1,2,2,2,2,2,2,,1,2,1,2,2,2,2
717,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,5,,1,1,2,,1,1,1,2,2,2,2,2,1,2,1,2,1,"ressortissants",1,2,2,2,2,2,2,2,1,"ong international",,2,2,2,2,2,2
718,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,11,,1,1,2,,1,1,1,2,2,2,2,2,1,2,2,1,1,"ressortissants",1,2,2,2,2,2,2,2,1,"ong international",,1,2,1,2,2,2
718,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,11,,1,1,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,1,1,1,2,2,2,2
719,12,,1,1,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,1,1,1,2,2,2,2
719,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,12,,1,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
724,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,4,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
733,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,8,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
733,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,11,,1,1,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
733,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
