"grappe","menage","vague","membres__id","s06q00_0","s06q00","s06q01__1","s06q01__2","s06q01__3","s06q01__4","s06q01__5","s06q02","s06q03","s06q04","s06q04_autre","s06q05","s06q06","s06q06_autre","s06q07","s06q08","s06q09","s06q10","s06q11","s06q011_autre","s06q12","s06q12_autre","s06q13a","s06q13b","s06q14","s06q15","s06q16","s06q17","s06q18","s06q19"
179,8,1,4,2,1,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
179,8,1,1,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
179,9,1,6,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
179,9,1,3,2,6,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
179,9,1,1,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
179,9,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
179,10,1,2,2,1,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
179,10,1,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
179,10,1,6,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,10,1,7,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,11,1,8,2,11,2,2,2,1,2,2,2,3,,,,,2,2,,,,,,,,,,,,,,
179,11,1,2,1,,2,2,2,1,2,1,2,5,,,,,1,2,,,,,,,,,,,,,,
179,11,1,5,1,,2,2,2,1,2,1,2,2,,,,,2,2,,,,,,,,,,,,,,
179,11,1,7,1,,2,2,2,1,2,2,2,3,,,,,2,2,,,,,,,,,,,,,,
179,11,1,1,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
179,11,1,11,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
179,11,1,9,2,11,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,11,1,6,2,11,2,2,2,1,2,1,2,3,,,,,2,2,,,,,,,,,,,,,,
179,11,1,4,2,11,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
179,12,1,4,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,12,1,13,1,,2,2,2,1,2,2,2,2,,,,,2,2,,,,,,,,,,,,,,
179,12,1,6,2,1,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,12,1,1,1,,1,2,2,2,2,2,2,5,,,,,1,1,,,,,,,,,,,,,,
179,12,1,9,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
179,12,1,3,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,12,1,7,2,1,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
179,12,1,12,1,,2,2,2,2,2,,2,2,,,,,2,2,,,,,,,,,,,,,,
179,12,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
179,12,1,14,1,,2,2,2,1,2,2,2,2,,,,,2,2,,,,,,,,,,,,,,
179,12,1,8,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
180,1,1,2,1,,2,2,2,2,2,,2,2,,,,,1,2,,,,,,,,,,,,,,
180,1,1,1,1,,2,2,2,1,2,2,2,2,,,,,2,2,,,,,,,,,,,,,,
180,2,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,2,1,8,1,,2,2,2,2,2,,2,4,,,,,2,2,,,,,,,,,,,,,,
180,2,1,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,2,1,3,2,2,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,2,1,11,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
180,3,1,4,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,11,2,2,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,8,2,2,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,15,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,10,2,2,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,1,2,2,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,9,2,2,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,3,2,2,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,3,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,1,,,,,,,,,,,,,,
180,4,1,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
180,4,1,2,1,,2,2,2,1,2,2,2,3,,,,,2,2,,,,,,,,,,,,,,
180,5,1,2,1,,2,2,2,2,2,,2,8,,,,,1,2,,,,,,,,,,,,,,
180,5,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
180,5,1,3,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,5,1,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,6,1,6,2,1,2,2,2,1,2,1,2,5,,,,,1,2,,,,,,,,,,,,,,
180,6,1,12,2,2,2,2,2,1,2,1,2,3,,,,,1,2,,,,,,,,,,,,,,
180,6,1,2,1,,2,2,2,1,2,1,2,6,,,,,1,2,,,,,,,,,,,,,,
180,6,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
180,7,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,7,1,5,2,1,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,7,1,6,2,1,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,7,1,1,1,,2,2,2,1,2,2,2,2,,,,,2,2,,,,,,,,,,,,,,
180,7,1,10,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,7,1,3,2,1,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,7,1,4,2,1,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,8,1,15,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,8,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
180,8,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,8,1,17,1,,2,2,2,1,2,1,2,3,,,,,1,2,,,,,,,,,,,,,,
180,8,1,14,2,2,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,9,1,13,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,9,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
180,9,1,4,2,1,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
180,9,1,12,1,,2,2,2,1,2,2,2,6,,,,,1,2,,,,,,,,,,,,,,
180,9,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,9,1,3,2,1,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
180,9,1,17,2,1,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,9,1,6,1,,2,2,2,2,2,,2,5,,,,,1,2,,,,,,,,,,,,,,
180,9,1,19,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,9,1,5,2,1,2,2,2,1,2,2,2,4,,,,,2,2,,,,,,,,,,,,,,
180,10,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
180,11,1,1,1,,2,2,2,1,2,2,2,3,,,,,2,2,,,,,,,,,,,,,,
180,11,1,5,2,1,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
180,11,1,2,1,,2,2,2,1,2,2,2,8,,,,,1,1,,,,,,,,,,,,,,
180,11,1,4,2,1,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
180,12,1,2,1,,2,2,2,1,2,2,2,2,,,,,1,2,,,,,,,,,,,,,,
180,12,1,1,1,,2,2,2,1,2,1,2,2,,,,,2,2,,,,,,,,,,,,,,
181,1,2,1,1,,1,2,2,2,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
181,1,2,8,2,1,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
181,1,2,5,2,1,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
181,1,2,2,2,1,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
181,1,2,7,2,1,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
181,2,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
181,2,2,1,1,,2,2,1,2,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,2,2,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,2,2,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,3,2,2,1,,2,2,2,2,2,,2,3,,,,,1,2,2,,,,,,,,,,,,,
181,3,2,8,2,1,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,3,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,4,2,6,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
181,4,2,3,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,4,2,2,2,3,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,4,2,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,14,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
181,5,2,10,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,1,1,1,8,,7,,3,2022,25000,2,5,5000,1,1
181,5,2,17,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,7,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
181,5,2,6,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,22,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,8,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,12,1,,2,2,2,1,2,2,2,1,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,15,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,13,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,5,2,16,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,6,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,6,2,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,6,2,6,2,5,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,6,2,1,2,2,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,13,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,12,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,4,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,10,2,5,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,3,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,7,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,8,2,10,1,,2,2,2,1,2,2,2,2,,,,,1,2,2,,,,,,,,,,,,,
181,8,2,17,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,8,2,11,1,,2,2,2,1,2,2,2,8,,,,,1,1,1,1,8,,7,,2,2022,50000,1,25,2000,112,1
181,8,2,16,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
181,8,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
181,8,2,6,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,8,2,14,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
181,8,2,1,2,2,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,10,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,10,2,1,1,,2,2,2,1,2,2,2,5,,,,,1,1,1,1,8,,7,,3,2022,10500,7,,,,1
181,10,2,7,1,,2,2,2,1,2,1,2,4,,,,,2,2,2,,,,,,,,,,,,,
181,11,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,11,2,9,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,11,2,10,2,1,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,11,2,8,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,11,2,11,2,1,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,11,2,2,2,1,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,12,2,7,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,12,2,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,12,2,3,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,12,2,4,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,12,2,5,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,12,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,13,2,4,2,2,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
181,13,2,5,2,2,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
181,13,2,3,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
181,13,2,1,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
181,13,2,2,1,,2,2,1,2,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
182,1,1,5,1,,2,2,2,2,2,,2,6,,,,,1,2,2,,,,,,,,,,,,,
182,1,1,12,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
182,1,1,7,2,2,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
182,1,1,1,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
182,1,1,2,1,,2,2,2,1,2,2,2,6,,,,,1,2,2,,,,,,,,,,,,,
182,2,1,10,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
182,2,1,9,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,2,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,1,1,7,,6,,8,2020,350000,7,,,,2
182,2,1,11,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,2,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,1,1,8,,6,,12,2021,5000,7,,,,1
182,2,1,8,1,,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
182,3,1,11,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,3,1,1,1,,2,2,2,1,2,2,2,7,,,,,2,2,2,,,,,,,,,,,,,
182,3,1,2,1,,2,2,2,1,2,2,2,1,,,,,2,1,2,,,,,,,,,,,,,
182,3,1,4,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
182,4,1,5,2,20,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,4,1,11,2,20,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,4,1,6,2,20,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
182,4,1,20,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
182,4,1,1,2,2,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,4,1,10,2,20,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,4,1,8,2,20,2,2,2,1,2,2,2,10,"ne sait pas",,,,2,2,2,,,,,,,,,,,,,
182,4,1,7,2,20,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
182,4,1,9,1,,2,2,2,2,2,,2,2,,,,,1,1,2,,,,,,,,,,,,,
182,4,1,2,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
182,5,1,2,2,2,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,5,1,11,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,5,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,6,1,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,6,1,1,2,1,2,2,1,1,2,2,1,,,1,,,,2,2,0,,,,,,,,,,,,
182,7,1,1,2,5,2,2,2,1,2,2,2,6,,,,,2,2,1,1,6,,6,,9,2021,90000,7,,,,2
182,7,1,2,2,5,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
182,7,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,7,1,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,8,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,8,1,9,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,8,1,3,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,8,1,2,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
182,9,1,11,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
182,9,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,9,1,12,2,4,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,9,1,4,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
182,9,1,1,2,2,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
182,10,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
182,10,1,8,1,,2,2,2,1,2,2,2,2,,,,,2,2,1,1,3,,4,,10,2021,135000,2,27,5000,3,1
182,10,1,11,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
182,10,1,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,10,1,10,2,2,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,11,1,3,2,1,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
182,11,1,2,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
182,11,1,1,1,,1,2,2,1,2,2,2,6,,,,,2,2,1,1,3,,9,"service solaire baobab",7,2019,125000,2,25,5000,22,1
182,11,1,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
182,12,1,1,1,,2,2,1,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,1,2,22,1,,2,2,2,1,2,2,2,5,,,,,1,1,1,1,8,,7,,5,2022,19500,3,3,6500,1,1
183,1,2,5,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,1,2,21,1,,2,2,2,1,2,2,2,3,,,,,1,1,1,1,8,,7,,4,2022,19500,3,3,6500,1,1
183,1,2,6,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,1,2,24,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,1,2,23,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,1,2,14,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,1,2,2,1,,2,2,2,1,2,2,2,3,,,,,1,1,1,1,8,,7,,5,2022,19500,3,3,6500,1,1
183,2,2,4,2,1,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,2,2,1,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,3,2,2,1,,2,2,2,1,2,2,2,3,,,,,1,1,1,1,8,,7,,5,2022,30000,5,5,6500,0,1
183,4,2,2,1,,2,2,2,1,2,2,1,,,1,,,1,1,1,1,8,,7,,2,2022,10000,3,2,6500,1,1
183,5,2,16,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
183,5,2,13,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
183,5,2,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,5,2,5,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
183,5,2,14,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,5,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,6,2,14,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
183,6,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,6,2,29,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,12,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,31,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,24,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,7,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,19,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,6,2,28,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,17,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,6,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,9,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,18,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,14,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,11,1,,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,7,2,8,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,8,2,2,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
183,8,2,7,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
183,8,2,5,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
183,9,2,27,2,1,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,7,2,1,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,13,1,,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,2,1,,2,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
183,9,2,33,1,,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,34,1,,2,2,2,2,2,,2,6,,,,,1,1,1,1,9,,7,,7,2022,70000,6,,,,1
183,9,2,29,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,1,1,,1,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,11,1,,2,2,2,1,2,1,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,9,2,26,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,9,2,15,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
183,10,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,10,2,20,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,10,2,19,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,10,2,5,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
183,10,2,13,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,11,2,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
183,11,2,1,1,,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
183,11,2,14,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
183,11,2,3,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
183,11,2,16,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
183,12,2,1,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
184,1,1,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
184,1,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
184,1,1,6,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
184,2,1,27,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
184,2,1,21,1,,2,2,2,1,2,2,2,4,,,,,1,2,2,,,,,,,,,,,,,
184,2,1,18,1,,2,2,2,2,2,,2,6,,,,,1,2,2,,,,,,,,,,,,,
