"grappe","menage","vague","s01q00a","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
32,4,2,,3,4,,,4,,,2,,5000,4,,,4,,,4,,,4,,
32,5,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
32,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
32,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
32,8,2,,1,1,800,,4,,,1,1500,,4,,,4,,,4,,,4,,
32,9,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
32,10,2,,2,1,3675,,4,,,4,,,4,,,4,,,4,,,4,,
32,11,2,,3,4,,,4,,,1,8000,,4,,,4,,,4,,,4,,
32,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
32,13,2,,1,4,,,4,,,1,2600,,4,,,4,,,4,,,4,,
33,1,1,,9,4,,,1,1500,,1,1000,,4,,,4,,,4,,,4,,
33,2,1,,2,4,,,4,,,1,4500,,4,,,4,,,4,,,4,,
33,3,1,,2,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
33,4,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
33,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
33,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
33,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
33,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
33,10,1,,5,4,,,4,,,1,2000,,4,,,4,,,4,,,4,,
33,11,1,,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
33,13,1,,2,1,1800,,1,4500,,1,4200,,4,,,4,,,4,,,4,,
33,14,1,,2,3,2000,2000,3,2500,1000,3,550,1500,4,,,4,,,4,,,4,,
34,1,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
34,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
34,3,2,,1,1,1600,,4,,,4,,,4,,,4,,,4,,,4,,
34,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
34,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
34,6,2,,1,4,,,4,,,1,3600,,4,,,4,,,4,,,4,,
34,7,2,,1,1,600,,4,,,2,,4000,4,,,4,,,4,,,4,,
34,8,2,,1,4,,,4,,,2,,24000,4,,,4,,,4,,,4,,
34,11,2,,1,1,1900,,4,,,1,2600,,4,,,4,,,1,800,,1,1800,
34,12,2,,1,4,,,1,2000,,4,,,4,,,4,,,4,,,4,,
34,13,2,,2,4,,,2,,14000,2,,3500,4,,,4,,,4,,,4,,
34,14,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
35,1,1,,1,4,,,4,,,1,2400,,4,,,4,,,4,,,4,,
35,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
35,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
35,5,1,,5,1,3500,,1,7000,,3,2800,5000,4,,,1,700,,3,1350,1500,4,,
35,6,1,,7,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
35,9,1,,1,4,,,1,500,,4,,,4,,,4,,,4,,,4,,
35,10,1,,2,1,2400,,4,,,1,500,,4,,,4,,,4,,,4,,
35,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
35,13,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
35,14,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
35,15,1,,2,4,,,4,,,1,1100,,4,,,4,,,4,,,4,,
35,16,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,3,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,7,2,,5,1,600,,4,,,1,3000,,4,,,4,,,4,,,4,,
36,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,9,2,,1,1,1200,,1,5000,,4,,,4,,,4,,,4,,,4,,
36,11,2,,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
36,13,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
36,14,2,,2,1,600,,4,,,4,,,4,,,4,,,1,2000,,4,,
36,15,2,,1,4,,,1,3000,,4,,,4,,,4,,,4,,,4,,
37,1,1,,3,1,3350,,4,,,4,,,2,,,4,,,3,2300,,4,,
37,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
37,3,1,,7,1,2400,,4,,,4,,,1,3500,,4,,,4,,,4,,
37,4,1,,4,1,700,,2,,5000,1,1200,,4,,,1,2000,,4,,,4,,
37,5,1,,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
37,7,1,,1,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
37,8,1,,4,1,5625,,4,,,1,1500,,4,,,1,300,,1,2150,,4,,
37,11,1,,3,1,21000,,4,,,4,,,4,,,4,,,4,,,4,,
37,12,1,,2,1,3100,,4,,,4,,,1,1000,,4,,,4,,,4,,
37,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
37,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
37,15,1,,1,1,20000,,4,,,4,,,4,,,4,,,4,,,4,,
38,1,2,,1,4,,,1,21000,,1,21000,,4,,,4,,,4,,,4,,
38,2,2,,7,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
38,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
38,4,2,,2,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
38,5,2,,6,1,2450,,4,,,1,1500,,4,,,1,800,,4,,,4,,
38,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
38,8,2,,6,1,3000,,4,,,4,,,4,,,1,450,,4,,,4,,
38,9,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
38,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
38,11,2,,27,4,,,4,,,4,,,4,,,4,,,4,,,4,,
38,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
38,13,2,,2,1,1000,,4,,,1,1200,,4,,,4,,,4,,,4,,
39,1,1,,1,1,2200,,4,,,1,1500,,4,,,4,,,4,,,4,,
39,2,1,,1,1,10000,,4,,,4,,,4,,,4,,,4,,,4,,
39,3,1,,2,1,7000,,4,,,4,,,1,4900,,4,,,4,,,4,,
39,4,1,,1,1,15500,,4,,,4,,,4,,,4,,,1,2600,,4,,
39,5,1,,1,1,1200,,4,,,1,1500,,4,,,1,400,,4,,,4,,
39,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
39,7,1,,1,1,1500,,4,,,1,2000,,4,,,1,300,,4,,,4,,
39,8,1,,3,1,1800,,4,,,2,,1000,4,,,4,,,4,,,4,,
39,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
39,10,1,,13,1,7000,,4,,,4,,,1,350,,4,,,4,,,4,,
39,13,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
39,14,1,,1,1,1500,,4,,,1,1200,,4,,,4,,,4,,,4,,
40,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
40,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
40,3,2,,7,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
40,4,2,,2,4,,,4,,,1,3000,,4,,,4,,,4,,,4,,
40,5,2,,16,1,8400,,1,18400,,1,4000,,4,,,1,700,,4,,,4,,
40,7,2,,1,1,600,,1,14000,,1,10500,,4,,,4,,,4,,,4,,
40,8,2,,1,1,4200,,4,,,1,700,,4,,,4,,,4,,,4,,
40,9,2,,6,1,1500,,4,,,1,2800,,4,,,4,,,4,,,4,,
40,10,2,,7,1,900,,4,,,4,,,4,,,4,,,4,,,4,,
40,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
40,12,2,,23,1,3000,,1,4000,,1,6000,,4,,,4,,,4,,,4,,
40,13,2,,1,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
41,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
41,2,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
41,3,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
41,4,1,,2,1,9100,,4,,,4,,,1,2000,,1,1000,,4,,,4,,
41,5,1,,1,1,525,,4,,,4,,,4,,,4,,,4,,,4,,
41,8,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
41,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
41,10,1,,1,1,3850,,4,,,4,,,4,,,1,2100,,4,,,4,,
41,11,1,,1,1,14000,,4,,,4,,,4,,,4,,,4,,,4,,
41,12,1,,15,1,10000,,2,,6000,4,,,4,,,4,,,4,,,4,,
41,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
41,14,1,,16,1,13325,,1,500,,1,700,,1,3450,,1,6000,,1,3950,,4,,
42,2,2,,2,4,,,4,,,4,,,4,,,4,,,1,2000,,4,,
42,3,2,,2,4,,,1,12000,,1,9000,,4,,,4,,,4,,,4,,
42,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
42,5,2,,1,1,350,,4,,,1,500,,4,,,4,,,4,,,4,,
42,6,2,,7,4,,,4,,,1,9800,,4,,,4,,,4,,,4,,
42,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
42,8,2,,2,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
42,9,2,,2,1,2450,,4,,,1,1800,,4,,,4,,,4,,,4,,
42,10,2,,2,1,600,,4,,,4,,,4,,,1,100,,4,,,4,,
42,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
42,12,2,,2,4,,,4,,,1,1200,,4,,,4,,,4,,,4,,
42,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
43,1,1,,2,4,,,4,,,1,600,,1,1500,,1,2450,,4,,,4,,
43,2,1,,2,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
43,3,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
43,4,1,,2,1,1750,,4,,,4,,,4,,,1,1000,,4,,,4,,
43,5,1,,3,1,7200,,4,,,1,1500,,4,,,4,,,4,,,4,,
43,6,1,,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
43,7,1,,1,1,2400,,4,,,1,1100,,4,,,1,3500,,4,,,4,,
43,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
43,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
43,10,1,,5,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
43,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
43,12,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,1,2,,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,3,2,,2,4,,,4,,,1,2000,,4,,,4,,,4,,,4,,
44,4,2,,2,1,400,,4,,,1,1000,,4,,,4,,,4,,,4,,
44,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,8,2,,8,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
44,9,2,,12,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
44,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
44,12,2,,2,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
44,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,1,1,,4,1,3500,,1,7000,,1,3500,,4,,,1,700,,4,,,4,,
45,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,3,1,,2,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
45,5,1,,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,8,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,10,1,,1,4,,,4,,,1,1400,,4,,,4,,,4,,,4,,
45,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,13,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
45,15,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,1,2,,2,1,2200,,4,,,4,,,4,,,4,,,1,2000,,4,,
46,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,5,2,,1,1,1000,,4,,,1,2000,,4,,,1,2100,,4,,,4,,
46,6,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,8,2,,2,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
46,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
46,10,2,,2,2,,1000,2,,3500,1,1000,,1,200,,2,,300,4,,,4,,
46,11,2,,2,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
46,13,2,,1,1,3500,,1,7000,,1,7000,,1,1500,,1,700,,1,2100,,4,,
47,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,2,1,,1,4,,,2,,7000,2,,7000,4,,,4,,,4,,,4,,
47,3,1,,2,4,,,4,,,4,,,1,2000,,4,,,4,,,4,,
47,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,6,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,8,1,,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
47,14,1,,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
48,1,2,,1,4,,,4,,,1,500,,4,,,1,100,,4,,,4,,
48,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
48,3,2,,1,1,2500,,4,,,1,2400,,4,,,1,400,,4,,,4,,
48,4,2,,1,2,,10000,2,,25000,2,,15000,4,,,4,,,4,,,2,,3500
48,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
48,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
48,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
48,10,2,,1,4,,,1,3000,,1,500,,4,,,4,,,4,,,4,,
48,11,2,,2,4,,,2,,10000,1,10000,,4,,,4,,,4,,,4,,
48,12,2,,10,4,,,4,,,4,,,4,,,4,,,1,3000,,4,,
48,13,2,,1,1,2100,,1,3000,,1,3500,,1,1500,,1,350,,4,,,4,,
48,14,2,,1,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
49,1,1,,1,1,1000,,1,2600,,1,6600,,1,300,,1,200,,4,,,4,,
49,2,1,,2,1,2100,,4,,,1,3000,,4,,,4,,,4,,,4,,
49,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
49,4,1,,2,4,,,4,,,3,7000,9999,4,,,4,,,1,800,,4,,
49,7,1,,2,1,600,,4,,,1,750,,4,,,4,,,4,,,4,,
49,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
49,9,1,,3,1,1650,,4,,,4,,,4,,,4,,,4,,,4,,
49,11,1,,3,1,1000,,4,,,1,2000,,4,,,4,,,4,,,4,,
49,13,1,,2,4,,,1,7500,,1,7000,,4,,,4,,,4,,,4,,
49,14,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
49,15,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
49,16,1,,1,4,,,1,10500,,1,8600,,4,,,4,,,4,,,4,,
50,1,2,,6,2,,2000,3,3000,15000,2,,5000,1,1000,,4,,,2,,2000,2,,5000
50,2,2,,1,1,1400,,1,3000,,1,2000,,4,,,2,,100,2,,1200,4,,
50,3,2,,1,1,3500,,4,,,1,4900,,4,,,4,,,1,900,,4,,
50,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
50,5,2,,2,4,,,4,,,4,,,1,1000,,4,,,1,600,,4,,
50,6,2,,1,1,3200,,4,,,4,,,4,,,4,,,4,,,4,,
50,7,2,,1,1,4200,,1,5600,,1,2800,,4,,,4,,,4,,,4,,
50,8,2,,3,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
50,9,2,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
50,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
50,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
50,13,2,,2,1,1000,,4,,,1,2000,,4,,,4,,,4,,,4,,
51,1,1,,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,7,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,8,1,,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,10,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,12,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,13,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
51,14,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,1,2,,1,4,,,4,,,1,4900,,4,,,4,,,4,,,4,,
52,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,4,2,,2,4,,,1,7000,,1,7000,,4,,,4,,,4,,,4,,
52,5,2,,1,1,600,,4,,,1,2000,,4,,,4,,,4,,,4,,
52,6,2,299,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,7,2,,1,2,,1200,2,,2000,1,3200,,4,,,4,,,4,,,4,,
52,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,10,2,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,11,2,,2,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
52,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
52,14,2,,1,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
53,2,1,,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
53,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
53,6,1,,19,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
53,8,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
53,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
53,10,1,,1,1,800,,4,,,1,2800,,4,,,4,,,4,,,4,,
53,11,1,,1,4,,,4,,,1,17500,,4,,,4,,,4,,,4,,
53,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
53,13,1,,10,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
53,14,1,,1,4,,,1,6400,,1,2800,,4,,,4,,,4,,,4,,
53,15,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
53,16,1,,1,4,,,1,10500,,1,7000,,4,,,4,,,4,,,4,,
54,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
54,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
54,3,2,,2,1,2750,,4,,,1,7500,,4,,,4,,,4,,,4,,
54,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
54,5,2,,2,1,1500,,4,,,1,2500,,4,,,4,,,4,,,4,,
54,6,2,,1,1,400,,2,,1000,2,,1000,1,200,,4,,,4,,,4,,
54,7,2,,2,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
54,8,2,,2,4,,,2,,4200,4,,,4,,,4,,,4,,,4,,
54,9,2,,3,4,,,1,14000,,1,800,,4,,,4,,,4,,,4,,
54,10,2,,1,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
54,11,2,,1,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
54,12,2,,4,1,1500,,1,5000,,1,15000,,4,,,4,,,1,2000,,4,,
55,1,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
55,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
55,3,1,,3,1,8400,,4,,,4,,,4,,,4,,,4,,,4,,
55,4,1,,1,1,450,,4,,,4,,,4,,,4,,,4,,,4,,
55,5,1,,6,4,,,2,,18000,1,6000,,4,,,1,1500,,2,,5000,4,,
55,6,1,,20,1,8000,,4,,,4,,,1,2100,,4,,,4,,,4,,
55,7,1,,1,1,1000,,1,600,,1,350,,1,100,,4,,,4,,,4,,
55,8,1,,2,1,9950,,4,,,4,,,4,,,4,,,4,,,4,,
55,9,1,,5,1,1400,,4,,,1,2300,,4,,,1,900,,4,,,4,,
55,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
55,11,1,,2,1,6000,,1,7000,,4,,,1,700,,4,,,4,,,4,,
55,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
56,1,2,,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
56,2,2,,7,1,300,,4,,,1,3000,,4,,,1,450,,4,,,4,,
56,3,2,,1,4,,,4,,,1,1050,,4,,,4,,,4,,,4,,
56,4,2,,1,4,,,2,,10500,1,2500,,4,,,4,,,4,,,4,,
56,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
56,7,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
56,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
56,10,2,,1,1,3500,,2,,14000,2,,7000,4,,,4,,,4,,,4,,
56,11,2,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
56,12,2,,2,1,2800,,4,,,1,1000,,4,,,4,,,4,,,4,,
56,13,2,,2,1,275,,4,,,1,3500,,4,,,4,,,4,,,4,,
56,14,2,,2,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
57,1,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,2,1,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,3,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,6,1,,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,10,1,,1,1,1750,,3,700,3500,1,4000,,4,,,1,350,,4,,,4,,
57,11,1,,1,2,,9800,2,,14000,2,,14000,4,,,4,,,4,,,4,,
57,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,13,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
57,14,1,,2,4,,,1,14000,,4,,,4,,,4,,,4,,,4,,
57,15,1,,2,1,7000,,4,,,1,7000,,4,,,4,,,4,,,4,,
58,1,2,,2,1,4000,,4,,,4,,,4,,,4,,,4,,,4,,
58,2,2,,2,1,1400,,4,,,4,,,4,,,4,,,1,1600,,4,,
58,3,2,,1,2,,300,4,,,1,600,,4,,,4,,,4,,,4,,
58,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
58,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
58,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
58,7,2,,1,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
58,8,2,,4,4,,,4,,,4,,,4,,,4,,,1,800,,4,,
58,9,2,,1,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
58,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
58,12,2,,8,1,3750,,4,,,4,,,4,,,1,500,,4,,,4,,
58,13,2,,1,4,,,3,2400,1500,1,3000,,4,,,1,200,,1,200,,4,,
59,1,1,,2,4,,,4,,,4,,,1,1500,,4,,,4,,,4,,
59,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
59,3,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
59,4,1,,1,4,,,4,,,1,3000,,4,,,4,,,4,,,4,,
59,5,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
59,6,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
59,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
59,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
59,9,1,,1,4,,,4,,,1,5000,,1,1000,,4,,,4,,,4,,
59,10,1,,1,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
59,11,1,,2,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
59,12,1,,2,4,,,1,4000,,4,,,4,,,4,,,4,,,4,,
60,1,2,,2,4,,,2,,14000,2,,20000,4,,,4,,,4,,,4,,
60,2,2,,1,4,,,1,6000,,1,27800,,4,,,4,,,4,,,4,,
60,4,2,,1,1,300,,4,,,1,1500,,4,,,4,,,4,,,4,,
60,5,2,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
60,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
60,7,2,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
60,8,2,,3,4,,,2,,7000,2,,5000,4,,,4,,,4,,,4,,
60,9,2,,2,4,,,4,,,1,2300,,4,,,4,,,4,,,4,,
60,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
60,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
60,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
60,13,2,,2,4,,,2,,24600,2,,25000,4,,,4,,,2,,5000,4,,
61,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
61,2,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
61,3,1,,1,4,,,4,,,4,,,1,7000,,4,,,1,2400,,4,,
61,4,1,,1,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
61,5,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
61,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
61,7,1,,2,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
61,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
61,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
61,11,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
