"grappe","menage","vague","s16dq01","s16dq02a","s16dq02b","s16dq02b_autre","s16dq02c","s16dq03a","s16dq03b","s16dq03b_autre","s16dq03c","s16dq04","s16dq05a","s16dq05b","s16dq05b_autre","s16dq05c","s16dq05d","s16dq06","s16dq07","s16dq08","s16dq08_autre","s16dq09","s16dq10","s16dq11","s16dq11_autre","s16dq12","s16dq13a","s16dq13b","s16dq13b_autre","s16dq13c","s16dq14","s16dq14_autre","s16dq15","s16dq16","s16dq16_autre","s16dq17a","s16dq17b","s16dq17b_autre","s16dq17c","s16dq18","s16dq19","s16dq20__1","s16dq20__2","s16dq20__3","s16dq20__4","s16dq20__5","s16dq20__6","s16dq20__7","s16dq20__8","s16dq20__9","s16dq20_autre"
289,6,1,4,50,1,,2,60,1,,2,2,,,,,,,,,,2,,,,1,700,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
289,7,1,10,2,3,,4,1,3,,1,1,3,4,,160,1,40000,3,4,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
289,7,1,1,0,,,,4,18,,1,2,,,,,,,,,,2,,,,1,47,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
289,7,1,4,0,,,,0,,,,1,10,4,,10,1,100000,3,2,,2,,7,"tout a ètè vendu",2,,,,,,,,,,,,,,,2,,,,,,,,,,
289,8,1,10,2,3,,4,0,,,,2,,,,,,,,,,2,,,,1,28,4,,1,3,,1,,,23,4,,1,350,2,,,,,,,,,,
289,8,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,1,180,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
289,9,1,10,25,1,,4,1,3,,1,2,,,,,,,,,,2,,,,1,15,4,,1,3,,1,,,12,4,,1,350,2,,,,,,,,,,
289,9,1,1,0,,,,7,18,,1,2,,,,,,,,,,2,,,,1,75,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
289,10,1,1,2,18,,1,0,,,,2,,,,,,,,,,2,,,,1,55,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
289,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,12,1,1,50,1,,4,10,18,,1,2,,,,,,,,,,2,,,,1,50,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
289,12,1,10,50,1,,4,0,,,,2,,,,,,,,,,2,,,,1,18,4,,1,2,,1,,,15,4,,1,300,2,,,,,,,,,,
290,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1,2,10,0,,,,100,1,,1,1,400,1,,4,1,85000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,1,2,1,60,1,,2,20,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,2,2,1,500,1,,2,50,1,,2,1,2,4,,200,2,225,1,1,,2,,2,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
291,2,2,10,250,1,,4,150,1,,1,1,300,1,,300,1,60000,1,4,,2,,3,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
291,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,4,2,1,500,1,,4,320,1,,1,1,2380,1,,2380,1,714000,5,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,4,2,10,1000,1,,4,1200,1,,1,1,9800,1,,9800,1,2450000,5,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,5,2,1,2,3,,2,30,1,,2,2,,,,,,,,,,2,,,,1,3,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
291,5,2,10,1,3,,3,1,3,,1,1,8,3,,350,1,90000,1,1,,2,,6,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
291,6,2,1,3,3,,2,15,3,,2,2,,,,,,,,,,2,,,,1,50,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
291,6,2,10,2,3,,3,20,3,,1,1,100,3,,5000,1,1250000,1,3,,2,,3,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,
291,7,2,1,4,4,,2,1,3,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,7,2,10,1,3,,3,1,3,,2,1,3,4,,300,2,75000,9,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,8,2,1,400,1,,2,180,1,,2,1,200,1,,200,2,250000,1,1,,2,,3,,1,120,1,,2,1,,2,3,,,,,,,2,,,,,,,,,,
291,8,2,10,300,1,,4,100,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,9,2,1,10,4,,4,1,4,,1,1,8,4,,800,2,208000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,9,2,10,40,4,,4,1,4,,1,1,38,3,,3800,1,874000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
291,10,2,1,60,1,,2,30,1,,2,1,200,1,,200,2,50000,1,1,,2,,3,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
291,10,2,10,300,1,,2,100,1,,1,1,200,1,,200,1,60000,1,1,,2,,3,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
291,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,12,2,14,1,3,,5,12,3,,3,1,100,3,,5500,3,600000,1,2,,2,,7,"vente directe au champ",2,,,,,,,,,,,,,,,1,0,0,0,0,0,1,2,0,0,
291,12,2,8,10,1,,2,10,1,,2,2,,,,,,,,,,2,,,,1,25,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
291,12,2,1,1.5,3,,2,3,3,,2,2,,,,,,,,,,2,,,,1,15,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
291,12,2,10,2,3,,3,5,3,,1,1,45,3,,2300,1,600000,1,1,,2,,3,,1,2,4,,2,4,,2,3,,,,,,,1,0,0,0,0,0,2,1,0,0,
292,1,2,10,180,1,,3,3,4,,1,1,1460,1,,1460,1,438000,1,1,,2,,1,,1,60,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
292,1,2,1,320,1,,2,200,1,,2,2,,,,,,,,,,2,,,,1,8,2,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,3,2,1,100,1,,2,100,1,,2,1,200,1,,200,2,50000,1,4,,2,,3,,1,200,1,,2,1,,1,,,100,1,,2,300,1,0,0,0,0,0,0,1,0,0,
292,3,2,10,100,1,,4,200,1,,1,1,800,1,,800,1,200000,1,4,,2,,3,,1,150,1,,1,1,,1,,,100,1,,1,500,1,0,0,0,0,0,0,1,0,0,
292,4,2,10,2,3,,2,2,3,,2,2,,,,,,,,,,1,225000,,,1,1,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,4,2,1,300,1,,2,150,1,,2,2,,,,,,,,,,2,,,,1,8,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,5,2,1,270,1,,2,60,1,,2,2,,,,,,,,,,2,,,,1,360,1,,2,1,,1,,,200,1,,2,300,1,0,0,0,0,0,0,1,0,0,
292,5,2,10,150,1,,2,50,1,,1,1,200,1,,200,1,54000,1,4,,2,,3,,1,110,1,,2,4,,2,3,,,,,,,1,0,0,0,0,0,0,1,0,0,
292,6,2,1,5,3,,2,5,3,,2,2,,,,,,,,,,2,,,,1,12,3,,2,1,,2,3,,,,,,,2,,,,,,,,,,
292,6,2,10,4,3,,3,4,3,,1,1,42,3,,2000,1,500000,1,2,,2,,3,,1,2,4,,2,4,,2,3,,,,,,,1,0,0,0,0,0,2,1,0,0,
292,7,2,1,320,1,,2,100,1,,2,1,200,1,,200,2,60000,1,2,,2,,1,,1,180,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,7,2,10,160,1,,2,2,4,,1,1,16,4,,1600,1,440000,1,2,,2,,1,,1,70,1,,2,4,,2,1,,,,,,,2,,,,,,,,,,
292,8,2,10,200,1,,2,100,1,,2,1,400,1,,400,2,105000,11,4,,2,,3,,1,150,1,,2,1,,2,3,,,,,,,1,0,0,0,0,0,1,2,0,0,
292,8,2,1,100,1,,2,100,1,,2,1,300,1,,300,2,60000,11,4,,2,,3,,1,100,1,,2,1,,1,,,90,1,,2,350,1,0,0,0,0,0,0,1,0,0,
292,9,2,1,400,1,,2,2,4,,2,1,150,1,,150,2,41150,1,4,,2,,3,,1,200,1,,2,1,,1,,,100,1,,2,300,1,0,0,0,0,0,0,1,0,0,
292,9,2,10,100,1,,4,20,1,,1,1,300,1,,300,1,66000,1,4,,2,,3,,1,100,4,,1,1,,2,1,,,,,,,1,0,0,0,0,0,1,2,0,0,
292,10,2,10,2,3,,3,4,3,,1,1,1200,1,,1200,1,300000,6,2,,2,,6,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,
292,10,2,4,1,3,,2,0,,,,2,,,,,,,,,,2,,,,1,1,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,10,2,1,3.5,3,,2,2,3,,2,2,,,,,,,,,,2,,,,1,9,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,11,2,10,2,3,,3,1,3,,1,1,15,3,,780,1,200000,1,2,,2,,6,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,
292,11,2,1,3.5,3,,2,2,3,,2,2,,,,,,,,,,2,,,,1,8,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,12,2,10,2,3,,3,4,3,,1,1,40,3,,1900,1,460000,7,1,,2,,6,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,
292,12,2,1,2,4,,2,3,3,,2,2,,,,,,,,,,2,,,,1,6,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
292,12,2,14,20,1,,5,10,1,,3,1,5,3,,150,3,100000,1,2,,2,,6,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
293,1,1,10,1,4,,4,1,3,,1,1,8,4,,800,1,200000,3,4,,2,,1,,1,1,3,,1,4,,2,3,,,,,,,2,,,,,,,,,,
293,1,1,1,0,,,,50,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
293,2,1,10,50,1,,4,50,1,,1,2,,,,,,,,,,2,,,,1,1700,1,,1,2,,1,,,1500,1,,1,300,1,0,0,0,0,0,0,1,0,0,
293,3,1,1,30,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,750,1,,2,1,,1,,,100,1,,2,300,1,0,1,0,0,0,0,2,0,0,
293,3,1,10,30,1,,4,50,1,,1,2,,,,,,,,,,2,,,,1,1620,1,,1,2,,1,,,1300,1,,1,300,1,0,0,0,0,0,1,2,0,0,
293,4,1,10,30,1,,2,50,1,,2,2,,,,,,,,,,2,,,,1,520,1,,1,2,,1,,,400,1,,1,300,1,0,0,0,0,0,0,1,0,0,
293,4,1,1,0,,,,50,1,,2,2,,,,,,,,,,2,,,,1,300,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
293,5,1,1,30,1,,2,50,1,,2,2,,,,,,,,,,2,,,,1,880,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
293,5,1,10,0,,,,50,1,,1,2,,,,,,,,,,2,,,,1,1850,1,,1,2,,1,,,1400,1,,1,300,1,0,0,0,0,0,2,1,0,0,
293,6,1,8,1,1,,2,3,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
293,6,1,1,30,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,350,1,,2,1,,2,2,,,,,,,1,0,0,0,0,0,0,1,0,0,
293,6,1,10,30,1,,4,30,1,,1,2,,,,,,,,,,2,,,,1,540,1,,1,2,,1,,,340,1,,1,250,1,1,0,0,0,0,0,2,0,0,
293,7,1,1,0,,,,80,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
293,7,1,10,50,1,,4,100,1,,1,1,300,1,,300,1,75000,1,1,,2,,7,"ds ma chambre pr eviter les vols",2,,,,,,,,,,,,,,,2,,,,,,,,,,
293,8,1,1,30,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,450,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
293,8,1,10,50,1,,3,20,1,,1,2,,,,,,,,,,2,,,,1,1130,1,,1,2,,1,,,500,1,,1,250,1,1,0,0,0,0,0,2,0,0,
293,9,1,10,50,1,,3,50,1,,1,2,,,,,,,,,,2,,,,1,950,1,,1,2,,1,,,700,1,,1,300,1,0,0,0,0,0,0,1,0,0,
293,9,1,1,30,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,350,1,,2,1,,1,,,50,1,,2,300,2,,,,,,,,,,
293,10,1,10,100,1,,4,300,1,,1,1,20,4,,2000,1,195000,11,4,,2,,3,,1,5,4,,1,4,,2,3,,,,,,,2,,,,,,,,,,
293,10,1,1,0,,,,72,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
293,11,1,1,20,1,,2,0,,,,2,,,,,,,,,,2,,,,1,230,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
293,11,1,10,30,1,,4,0,,,,1,100,1,,100,1,21000,1,1,,2,,3,,1,170,1,,1,1,,2,3,,,,,,,2,,,,,,,,,,
293,12,1,1,0,,,,80,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
293,12,1,10,0,,,,0,,,,1,250,1,,250,1,62500,1,4,,2,,1,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,2,"manque moyen de transport"
294,1,2,10,3,4,,4,3,4,,1,1,12,4,,12000,1,475000,5,2,,2,,1,,1,7,4,,2,4,,1,,,9999,19,"ne sait pas",2,300,2,,,,,,,,,,
294,1,2,1,8,3,,2,2,3,,2,1,18,3,,900,2,225000,5,2,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
294,2,2,10,1,3,,3,6,3,,2,1,35,3,,1700,1,420000,1,1,,2,,6,,1,2,3,,2,1,,2,1,,,,,,,1,0,0,0,0,0,2,1,0,0,
294,2,2,1,2,3,,2,5,3,,2,2,,,,,,,,,,2,,,,1,10,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
294,3,2,1,400,4,,2,500,1,,2,1,1,19,"1tonne",1000,2,250000,18,4,,2,,3,,1,30,1,,2,4,,2,3,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,3,2,10,100,1,,4,500,1,,1,1,200,1,,600,1,165000,18,4,,1,75000,3,,1,600,1,,1,4,,2,3,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,4,2,10,300,1,,2,100,1,,1,1,500,1,,500,2,125000,1,4,,2,,3,,1,200,1,,2,1,,2,3,,,,,,,2,,,,,,,,,,
294,4,2,1,200,4,,2,100,1,,2,1,150,1,,150,2,37500,1,4,,2,,3,,1,150,1,,2,1,,2,1,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,5,2,1,300,1,,2,300,1,,2,1,400,1,,400,2,108000,1,4,,2,,3,,1,100,1,,2,4,,2,1,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,5,2,10,700,4,,4,100,1,,1,1,200,4,,200,2,56000,1,1,,2,,3,,1,50,1,,2,1,,2,1,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,6,2,1,180,1,,2,150,1,,2,1,600,1,,600,1,180000,1,4,,2,,3,,1,180,1,,1,1,,2,3,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,6,2,10,300,1,,4,150,1,,1,1,400,1,,400,1,108000,1,4,,2,,3,,1,100,1,,2,1,,2,3,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,7,2,1,2,4,,2,1,4,,2,1,7,4,,700,2,157500,1,2,,2,,1,,1,1,3,,2,4,,2,3,,,,,,,2,,,,,,,,,,
294,7,2,10,100,1,,3,1,4,,1,1,6,4,,600,1,135000,1,2,,2,,1,,1,2,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
294,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,10,2,10,5,3,,4,2,3,,1,1,20,3,,1000,1,250000,1,2,,2,,1,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
294,10,2,1,2.5,4,,2,10,4,,2,2,,,,,,,,,,2,,,,1,15,4,,2,1,,1,,,5,4,,2,200,1,0,0,0,0,0,0,1,0,0,
294,11,2,4,1.5,3,,2,10,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
294,11,2,10,3,3,,3,10,3,,1,1,30,3,,1400,1,350000,1,1,,2,,6,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,
294,11,2,1,5,3,,2,2,3,,2,2,,,,,,,,,,2,,,,1,8,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
294,11,2,8,20,1,,2,0,,,,2,,,,,,,,,,2,,,,1,20,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
294,12,2,8,40,1,,2,0,,,,1,1,3,,300,2,150000,9,2,,2,,1,,1,1,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
294,13,2,10,1,3,,3,4,3,,1,1,30,3,,1450,1,362000,1,1,,2,,3,,1,5,3,,1,1,,2,3,,,,,,,1,0,0,0,0,0,0,1,2,0,
294,13,2,1,1,4,,2,3,3,,2,2,,,,,,,,,,2,,,,1,7,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
295,1,1,10,1,10,,4,16,9,,1,2,,,,,,,,,,2,,,,1,4,4,,1,1,,2,6,"auto consommation",,,,,,2,,,,,,,,,,
295,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1,2,1,7,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
298,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,5,2,1,3,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
298,5,2,10,25,3,,4,2,3,,1,1,4,4,,200,1,35000,3,4,,2,,3,,1,5,3,,1,4,,2,3,,,,,,,2,,,,,,,,,,
298,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
