"grappe","menage","vague","s18q14","s18q14_autre","s18q15","s18q15_unite","s18q15_uniteautre","s18q16a","s18q16a_uml","s18q16a_umlautre","s18q16b","s18q16b_uml","s18q16b_umlautre","s18q16c","s18q16c_uml","s18q16c_umlautre","s18q16d","s18q16d_uml","s18q16d_umlautre","s18q17","s18q17_autre","s18q18","s18q18_autre","s18q19","s18q19a__0","s18q19a__1"
177,4,1,,,,,,,,,,,,,,,,,,,,,,,,
177,5,1,,,,,,,,,,,,,,,,,,,,,,,,
177,6,1,,,,,,,,,,,,,,,,,,,,,,,,
177,7,1,,,,,,,,,,,,,,,,,,,,,,,,
177,8,1,,,,,,,,,,,,,,,,,,,,,,,,
177,9,1,,,,,,,,,,,,,,,,,,,,,,,,
177,10,1,,,,,,,,,,,,,,,,,,,,,,,,
177,11,1,,,,,,,,,,,,,,,,,,,,,,,,
177,13,1,,,,,,,,,,,,,,,,,,,,,,,,
178,1,2,,,,,,,,,,,,,,,,,,,,,,,,
178,2,2,,,,,,,,,,,,,,,,,,,,,,,,
178,3,2,,,,,,,,,,,,,,,,,,,,,,,,
178,4,2,,,,,,,,,,,,,,,,,,,,,,,,
178,5,2,,,,,,,,,,,,,,,,,,,,,,,,
178,6,2,,,,,,,,,,,,,,,,,,,,,,,,
178,7,2,,,,,,,,,,,,,,,,,,,,,,,,
178,8,2,,,,,,,,,,,,,,,,,,,,,,,,
178,9,2,,,,,,,,,,,,,,,,,,,,,,,,
178,10,2,,,,,,,,,,,,,,,,,,,,,,,,
178,11,2,,,,,,,,,,,,,,,,,,,,,,,,
178,12,2,,,,,,,,,,,,,,,,,,,,,,,,
179,1,1,,,,,,,,,,,,,,,,,,,,,,,,
179,2,1,,,,,,,,,,,,,,,,,,,,,,,,
179,3,1,,,,,,,,,,,,,,,,,,,,,,,,
179,4,1,,,,,,,,,,,,,,,,,,,,,,,,
179,5,1,,,,,,,,,,,,,,,,,,,,,,,,
179,6,1,,,,,,,,,,,,,,,,,,,,,,,,
179,7,1,,,,,,,,,,,,,,,,,,,,,,,,
179,8,1,,,,,,,,,,,,,,,,,,,,,,,,
179,9,1,,,,,,,,,,,,,,,,,,,,,,,,
179,10,1,,,,,,,,,,,,,,,,,,,,,,,,
179,11,1,,,,,,,,,,,,,,,,,,,,,,,,
179,12,1,,,,,,,,,,,,,,,,,,,,,,,,
180,1,1,,,,,,,,,,,,,,,,,,,,,,,,
180,2,1,,,,,,,,,,,,,,,,,,,,,,,,
180,3,1,,,,,,,,,,,,,,,,,,,,,,,,
180,4,1,,,,,,,,,,,,,,,,,,,,,,,,
180,5,1,,,,,,,,,,,,,,,,,,,,,,,,
180,6,1,,,,,,,,,,,,,,,,,,,,,,,,
180,7,1,,,,,,,,,,,,,,,,,,,,,,,,
180,8,1,,,,,,,,,,,,,,,,,,,,,,,,
180,9,1,,,,,,,,,,,,,,,,,,,,,,,,
180,10,1,,,,,,,,,,,,,,,,,,,,,,,,
180,11,1,,,,,,,,,,,,,,,,,,,,,,,,
180,12,1,,,,,,,,,,,,,,,,,,,,,,,,
181,1,2,,,,,,,,,,,,,,,,,,,,,,,,
181,2,2,,,,,,,,,,,,,,,,,,,,,,,,
181,3,2,,,,,,,,,,,,,,,,,,,,,,,,
181,4,2,,,,,,,,,,,,,,,,,,,,,,,,
181,5,2,,,,,,,,,,,,,,,,,,,,,,,,
181,6,2,,,,,,,,,,,,,,,,,,,,,,,,
181,7,2,,,,,,,,,,,,,,,,,,,,,,,,
181,8,2,,,,,,,,,,,,,,,,,,,,,,,,
181,10,2,,,,,,,,,,,,,,,,,,,,,,,,
181,11,2,,,,,,,,,,,,,,,,,,,,,,,,
181,12,2,,,,,,,,,,,,,,,,,,,,,,,,
181,13,2,,,,,,,,,,,,,,,,,,,,,,,,
182,1,1,,,,,,,,,,,,,,,,,,,,,,,,
182,2,1,,,,,,,,,,,,,,,,,,,,,,,,
182,3,1,,,,,,,,,,,,,,,,,,,,,,,,
182,4,1,,,,,,,,,,,,,,,,,,,,,,,,
182,5,1,,,,,,,,,,,,,,,,,,,,,,,,
182,6,1,,,,,,,,,,,,,,,,,,,,,,,,
182,7,1,,,,,,,,,,,,,,,,,,,,,,,,
182,8,1,,,,,,,,,,,,,,,,,,,,,,,,
182,9,1,,,,,,,,,,,,,,,,,,,,,,,,
182,10,1,,,,,,,,,,,,,,,,,,,,,,,,
182,11,1,,,,,,,,,,,,,,,,,,,,,,,,
182,12,1,,,,,,,,,,,,,,,,,,,,,,,,
183,1,2,,,,,,,,,,,,,,,,,,,,,,,,
183,2,2,,,,,,,,,,,,,,,,,,,,,,,,
183,3,2,,,,,,,,,,,,,,,,,,,,,,,,
183,4,2,,,,,,,,,,,,,,,,,,,,,,,,
183,5,2,,,,,,,,,,,,,,,,,,,,,,,,
183,6,2,,,,,,,,,,,,,,,,,,,,,,,,
183,7,2,,,,,,,,,,,,,,,,,,,,,,,,
183,8,2,,,,,,,,,,,,,,,,,,,,,,,,
183,9,2,,,,,,,,,,,,,,,,,,,,,,,,
183,10,2,,,,,,,,,,,,,,,,,,,,,,,,
183,11,2,,,,,,,,,,,,,,,,,,,,,,,,
183,12,2,,,,,,,,,,,,,,,,,,,,,,,,
184,1,1,,,,,,,,,,,,,,,,,,,,,,,,
184,2,1,,,,,,,,,,,,,,,,,,,,,,,,
184,3,1,,,,,,,,,,,,,,,,,,,,,,,,
184,4,1,,,,,,,,,,,,,,,,,,,,,,,,
184,5,1,,,,,,,,,,,,,,,,,,,,,,,,
184,6,1,,,,,,,,,,,,,,,,,,,,,,,,
184,7,1,,,,,,,,,,,,,,,,,,,,,,,,
184,8,1,,,,,,,,,,,,,,,,,,,,,,,,
184,9,1,,,,,,,,,,,,,,,,,,,,,,,,
184,10,1,,,,,,,,,,,,,,,,,,,,,,,,
184,11,1,,,,,,,,,,,,,,,,,,,,,,,,
184,12,1,,,,,,,,,,,,,,,,,,,,,,,,
185,1,2,,,,,,,,,,,,,,,,,,,,,,,,
185,2,2,,,,,,,,,,,,,,,,,,,,,,,,
185,3,2,,,,,,,,,,,,,,,,,,,,,,,,
185,4,2,,,,,,,,,,,,,,,,,,,,,,,,
185,5,2,,,,,,,,,,,,,,,,,,,,,,,,
185,6,2,20,"SOUPÉRÉ",2,6,,1,6,,0,,,0,,,1,6,,2,,1,,100000,1,
185,6,2,39,"SOUPÉRÉ",3,6,,1,6,,0,,,0,,,1,6,,2,,1,,65000,1,
185,7,2,,,,,,,,,,,,,,,,,,,,,,,,
185,8,2,,,,,,,,,,,,,,,,,,,,,,,,
185,9,2,,,,,,,,,,,,,,,,,,,,,,,,
185,10,2,,,,,,,,,,,,,,,,,,,,,,,,
185,11,2,,,,,,,,,,,,,,,,,,,,,,,,
185,12,2,,,,,,,,,,,,,,,,,,,,,,,,
186,1,1,,,,,,,,,,,,,,,,,,,,,,,,
186,2,1,,,,,,,,,,,,,,,,,,,,,,,,
186,3,1,,,,,,,,,,,,,,,,,,,,,,,,
186,4,1,,,,,,,,,,,,,,,,,,,,,,,,
186,5,1,,,,,,,,,,,,,,,,,,,,,,,,
186,6,1,39,"baliou,  nguithial , sidirè (nom poular me ne donnas pas la signification en woof ok Francis )",8,1,,7,1,,0,,,0,,,0,,,,,,,,,
186,7,1,,,,,,,,,,,,,,,,,,,,,,,,
186,9,1,,,,,,,,,,,,,,,,,,,,,,,,
186,10,1,,,,,,,,,,,,,,,,,,,,,,,,
186,11,1,,,,,,,,,,,,,,,,,,,,,,,,
186,12,1,,,,,,,,,,,,,,,,,,,,,,,,
186,13,1,,,,,,,,,,,,,,,,,,,,,,,,
187,1,2,,,,,,,,,,,,,,,,,,,,,,,,
187,2,2,,,,,,,,,,,,,,,,,,,,,,,,
187,3,2,,,,,,,,,,,,,,,,,,,,,,,,
187,4,2,,,,,,,,,,,,,,,,,,,,,,,,
187,5,2,,,,,,,,,,,,,,,,,,,,,,,,
187,6,2,,,,,,,,,,,,,,,,,,,,,,,,
187,7,2,,,,,,,,,,,,,,,,,,,,,,,,
187,8,2,,,,,,,,,,,,,,,,,,,,,,,,
187,9,2,,,,,,,,,,,,,,,,,,,,,,,,
187,10,2,,,,,,,,,,,,,,,,,,,,,,,,
187,11,2,,,,,,,,,,,,,,,,,,,,,,,,
187,12,2,,,,,,,,,,,,,,,,,,,,,,,,
188,1,2,,,,,,,,,,,,,,,,,,,,,,,,
188,2,2,,,,,,,,,,,,,,,,,,,,,,,,
188,3,2,,,,,,,,,,,,,,,,,,,,,,,,
188,4,2,,,,,,,,,,,,,,,,,,,,,,,,
188,5,2,,,,,,,,,,,,,,,,,,,,,,,,
188,6,2,,,,,,,,,,,,,,,,,,,,,,,,
188,7,2,,,,,,,,,,,,,,,,,,,,,,,,
188,8,2,,,,,,,,,,,,,,,,,,,,,,,,
188,9,2,,,,,,,,,,,,,,,,,,,,,,,,
188,10,2,,,,,,,,,,,,,,,,,,,,,,,,
188,11,2,,,,,,,,,,,,,,,,,,,,,,,,
188,12,2,,,,,,,,,,,,,,,,,,,,,,,,
189,1,1,,,,,,,,,,,,,,,,,,,,,,,,
189,2,1,39,"Saidou , ndaniwou, superè",30,1,,4,1,,0,,,0,,,15,1,,1,,1,,52000,1,
189,3,1,,,,,,,,,,,,,,,,,,,,,,,,
189,4,1,39,"khakite",60,4,,10,4,,0,,,3,4,,47,4,,2,,1,,160000,1,
189,5,1,39,"kakhite",85,2,,10,2,,0,,,8,2,,67,2,,3,"village",1,,130000,1,3
189,6,1,39,"Khakite et savedou",90,2,,3,2,,0,,,0,,,60,2,,2,,1,,70000,1,21
189,7,1,,,,,,,,,,,,,,,,,,,,,,,,
189,8,1,,,,,,,,,,,,,,,,,,,,,,,,
189,9,1,,,,,,,,,,,,,,,,,,,,,,,,
189,10,1,,,,,,,,,,,,,,,,,,,,,,,,
189,11,1,,,,,,,,,,,,,,,,,,,,,,,,
189,12,1,,,,,,,,,,,,,,,,,,,,,,,,
190,1,2,,,,,,,,,,,,,,,,,,,,,,,,
190,2,2,,,,,,,,,,,,,,,,,,,,,,,,
190,3,2,,,,,,,,,,,,,,,,,,,,,,,,
190,4,2,,,,,,,,,,,,,,,,,,,,,,,,
190,5,2,,,,,,,,,,,,,,,,,,,,,,,,
190,6,2,,,,,,,,,,,,,,,,,,,,,,,,
190,7,2,,,,,,,,,,,,,,,,,,,,,,,,
190,8,2,,,,,,,,,,,,,,,,,,,,,,,,
190,9,2,,,,,,,,,,,,,,,,,,,,,,,,
190,10,2,,,,,,,,,,,,,,,,,,,,,,,,
190,11,2,,,,,,,,,,,,,,,,,,,,,,,,
190,12,2,,,,,,,,,,,,,,,,,,,,,,,,
191,1,1,,,,,,,,,,,,,,,,,,,,,,,,
191,2,1,,,,,,,,,,,,,,,,,,,,,,,,
191,3,1,,,,,,,,,,,,,,,,,,,,,,,,
191,4,1,39,"sompate , super",20,1,,0,,,0,,,0,,,20,1,,3,"particulier",1,,60000,1,
191,4,1,12,"sompate , super",8,1,,0,,,0,,,0,,,8,1,,3,"particulier",1,,0,1,
191,5,1,,,,,,,,,,,,,,,,,,,,,,,,
191,6,1,,,,,,,,,,,,,,,,,,,,,,,,
191,7,1,,,,,,,,,,,,,,,,,,,,,,,,
191,8,1,,,,,,,,,,,,,,,,,,,,,,,,
191,9,1,,,,,,,,,,,,,,,,,,,,,,,,
191,10,1,,,,,,,,,,,,,,,,,,,,,,,,
191,11,1,,,,,,,,,,,,,,,,,,,,,,,,
191,12,1,,,,,,,,,,,,,,,,,,,,,,,,
192,1,2,,,,,,,,,,,,,,,,,,,,,,,,
192,2,2,,,,,,,,,,,,,,,,,,,,,,,,
192,3,2,,,,,,,,,,,,,,,,,,,,,,,,
192,5,2,,,,,,,,,,,,,,,,,,,,,,,,
192,6,2,,,,,,,,,,,,,,,,,,,,,,,,
192,7,2,20,,50,1,,30,1,,0,,,0,,,20,1,,2,,1,,7000,10,
192,8,2,,,,,,,,,,,,,,,,,,,,,,,,
192,9,2,,,,,,,,,,,,,,,,,,,,,,,,
192,10,2,,,,,,,,,,,,,,,,,,,,,,,,
192,11,2,,,,,,,,,,,,,,,,,,,,,,,,
192,12,2,,,,,,,,,,,,,,,,,,,,,,,,
192,13,2,,,,,,,,,,,,,,,,,,,,,,,,
193,1,1,,,,,,,,,,,,,,,,,,,,,,,,
193,2,1,,,,,,,,,,,,,,,,,,,,,,,,
193,3,1,,,,,,,,,,,,,,,,,,,,,,,,
193,4,1,,,,,,,,,,,,,,,,,,,,,,,,
193,5,1,,,,,,,,,,,,,,,,,,,,,,,,
193,6,1,,,,,,,,,,,,,,,,,,,,,,,,
193,7,1,,,,,,,,,,,,,,,,,,,,,,,,
193,8,1,,,,,,,,,,,,,,,,,,,,,,,,
193,9,1,,,,,,,,,,,,,,,,,,,,,,,,
193,10,1,,,,,,,,,,,,,,,,,,,,,,,,
193,11,1,,,,,,,,,,,,,,,,,,,,,,,,
193,13,1,,,,,,,,,,,,,,,,,,,,,,,,
194,1,2,,,,,,,,,,,,,,,,,,,,,,,,
194,2,2,,,,,,,,,,,,,,,,,,,,,,,,
194,4,2,,,,,,,,,,,,,,,,,,,,,,,,
194,5,2,,,,,,,,,,,,,,,,,,,,,,,,
194,6,2,,,,,,,,,,,,,,,,,,,,,,,,
194,7,2,,,,,,,,,,,,,,,,,,,,,,,,
194,8,2,,,,,,,,,,,,,,,,,,,,,,,,
194,11,2,,,,,,,,,,,,,,,,,,,,,,,,
194,12,2,,,,,,,,,,,,,,,,,,,,,,,,
194,13,2,,,,,,,,,,,,,,,,,,,,,,,,
194,14,2,,,,,,,,,,,,,,,,,,,,,,,,
194,15,2,,,,,,,,,,,,,,,,,,,,,,,,
195,1,1,,,,,,,,,,,,,,,,,,,,,,,,
195,2,1,,,,,,,,,,,,,,,,,,,,,,,,
195,3,1,,,,,,,,,,,,,,,,,,,,,,,,
195,4,1,,,,,,,,,,,,,,,,,,,,,,,,
195,5,1,,,,,,,,,,,,,,,,,,,,,,,,
195,6,1,,,,,,,,,,,,,,,,,,,,,,,,
195,7,1,,,,,,,,,,,,,,,,,,,,,,,,
195,8,1,,,,,,,,,,,,,,,,,,,,,,,,
195,9,1,,,,,,,,,,,,,,,,,,,,,,,,
195,10,1,,,,,,,,,,,,,,,,,,,,,,,,
195,11,1,,,,,,,,,,,,,,,,,,,,,,,,
195,12,1,,,,,,,,,,,,,,,,,,,,,,,,
196,1,2,,,,,,,,,,,,,,,,,,,,,,,,
196,2,2,,,,,,,,,,,,,,,,,,,,,,,,
196,3,2,,,,,,,,,,,,,,,,,,,,,,,,
196,4,2,,,,,,,,,,,,,,,,,,,,,,,,
196,5,2,,,,,,,,,,,,,,,,,,,,,,,,
196,6,2,,,,,,,,,,,,,,,,,,,,,,,,
196,7,2,,,,,,,,,,,,,,,,,,,,,,,,
196,8,2,,,,,,,,,,,,,,,,,,,,,,,,
196,9,2,,,,,,,,,,,,,,,,,,,,,,,,
196,10,2,,,,,,,,,,,,,,,,,,,,,,,,
196,11,2,,,,,,,,,,,,,,,,,,,,,,,,
196,12,2,,,,,,,,,,,,,,,,,,,,,,,,
197,1,1,,,,,,,,,,,,,,,,,,,,,,,,
197,2,1,,,,,,,,,,,,,,,,,,,,,,,,
197,3,1,,,,,,,,,,,,,,,,,,,,,,,,
197,4,1,,,,,,,,,,,,,,,,,,,,,,,,
197,5,1,,,,,,,,,,,,,,,,,,,,,,,,
197,6,1,,,,,,,,,,,,,,,,,,,,,,,,
197,7,1,,,,,,,,,,,,,,,,,,,,,,,,
197,8,1,,,,,,,,,,,,,,,,,,,,,,,,
197,9,1,,,,,,,,,,,,,,,,,,,,,,,,
197,10,1,,,,,,,,,,,,,,,,,,,,,,,,
197,11,1,,,,,,,,,,,,,,,,,,,,,,,,
197,12,1,,,,,,,,,,,,,,,,,,,,,,,,
198,1,2,,,,,,,,,,,,,,,,,,,,,,,,
198,2,2,,,,,,,,,,,,,,,,,,,,,,,,
198,3,2,,,,,,,,,,,,,,,,,,,,,,,,
198,4,2,,,,,,,,,,,,,,,,,,,,,,,,
198,5,2,,,,,,,,,,,,,,,,,,,,,,,,
198,6,2,,,,,,,,,,,,,,,,,,,,,,,,
198,7,2,,,,,,,,,,,,,,,,,,,,,,,,
198,8,2,,,,,,,,,,,,,,,,,,,,,,,,
198,9,2,,,,,,,,,,,,,,,,,,,,,,,,
198,10,2,,,,,,,,,,,,,,,,,,,,,,,,
198,11,2,,,,,,,,,,,,,,,,,,,,,,,,
198,12,2,,,,,,,,,,,,,,,,,,,,,,,,
199,1,1,,,,,,,,,,,,,,,,,,,,,,,,
199,2,1,,,,,,,,,,,,,,,,,,,,,,,,
199,3,1,,,,,,,,,,,,,,,,,,,,,,,,
199,4,1,,,,,,,,,,,,,,,,,,,,,,,,
199,5,1,,,,,,,,,,,,,,,,,,,,,,,,
199,6,1,,,,,,,,,,,,,,,,,,,,,,,,
199,8,1,,,,,,,,,,,,,,,,,,,,,,,,
199,9,1,,,,,,,,,,,,,,,,,,,,,,,,
199,10,1,,,,,,,,,,,,,,,,,,,,,,,,
199,11,1,,,,,,,,,,,,,,,,,,,,,,,,
199,12,1,,,,,,,,,,,,,,,,,,,,,,,,
199,13,1,,,,,,,,,,,,,,,,,,,,,,,,
200,1,1,,,,,,,,,,,,,,,,,,,,,,,,
200,2,1,,,,,,,,,,,,,,,,,,,,,,,,
200,3,1,,,,,,,,,,,,,,,,,,,,,,,,
200,4,1,12,,36,4,,8,2,,0,,,5,2,,22,2,,2,,2,,10000,1,
200,6,1,,,,,,,,,,,,,,,,,,,,,,,,
200,7,1,,,,,,,,,,,,,,,,,,,,,,,,
200,8,1,,,,,,,,,,,,,,,,,,,,,,,,
200,9,1,,,,,,,,,,,,,,,,,,,,,,,,
200,10,1,,,,,,,,,,,,,,,,,,,,,,,,
200,11,1,,,,,,,,,,,,,,,,,,,,,,,,
200,12,1,,,,,,,,,,,,,,,,,,,,,,,,
200,13,1,,,,,,,,,,,,,,,,,,,,,,,,
201,1,2,,,,,,,,,,,,,,,,,,,,,,,,
201,2,2,,,,,,,,,,,,,,,,,,,,,,,,
201,3,2,,,,,,,,,,,,,,,,,,,,,,,,
201,4,2,,,,,,,,,,,,,,,,,,,,,,,,
201,5,2,,,,,,,,,,,,,,,,,,,,,,,,
201,7,2,,,,,,,,,,,,,,,,,,,,,,,,
201,8,2,,,,,,,,,,,,,,,,,,,,,,,,
201,9,2,,,,,,,,,,,,,,,,,,,,,,,,
201,10,2,,,,,,,,,,,,,,,,,,,,,,,,
201,11,2,,,,,,,,,,,,,,,,,,,,,,,,
201,12,2,,,,,,,,,,,,,,,,,,,,,,,,
201,13,2,,,,,,,,,,,,,,,,,,,,,,,,
202,1,1,31,,250,6,,10,1,,20,1,,0,,,200,6,,1,,2,,600000,9,13
202,1,1,4,,500,6,,30,1,,25,1,,0,,,430,6,,1,,2,,7000000,9,13
202,1,1,20,,200,6,,25,1,,15,1,,0,,,150,6,,1,,2,,600000,9,13
202,1,1,1,,400,6,,25,1,,15,1,,0,,,355,6,,1,,2,,6000000,9,13
202,1,1,2,,600,6,,20,1,,30,1,,0,,,550,6,,1,,2,,4000000,9,13
202,2,1,,,,,,,,,,,,,,,,,,,,,,,,
202,3,1,4,,120000,1,,60,1,,720,1,,0,,,119200,1,,1,,2,,6000000,1,6
202,3,1,14,,200,1,,20,1,,12,1,,0,,,168,1,,1,,2,,300000,1,6
202,3,1,5,,300,1,,20,1,,24,1,,0,,,256,1,,1,,2,,2000000,1,6
202,4,1,,,,,,,,,,,,,,,,,,,,,,,,
202,5,1,1,,300,7,"caisses",10,4,,50,7,"caisses",0,,,200,7,"caisses",1,,2,,500000,1,6
202,5,1,2,,600,7,"caisses",10,4,,100,7,"caisses",0,,,400,7,"caisses",1,,2,,500000,1,6
202,6,1,,,,,,,,,,,,,,,,,,,,,,,,
202,7,1,,,,,,,,,,,,,,,,,,,,,,,,
202,8,1,1,,15,5,,15,5,,0,,,0,,,0,,,,,,,,,
202,8,1,20,,20,4,,0,,,0,,,0,,,5,5,,2,,2,,5,2,3
202,8,1,2,,5,5,,4,2,,0,,,0,,,0,,,,,,,,,
202,8,1,24,,8,5,,0,,,0,,,0,,,5,5,,2,,2,,150000,3,4
202,8,1,5,,10,5,,1,5,,2,5,,0,,,0,,,,,,,,,
202,9,1,,,,,,,,,,,,,,,,,,,,,,,,
202,10,1,,,,,,,,,,,,,,,,,,,,,,,,
202,11,1,,,,,,,,,,,,,,,,,,,,,,,,
202,12,1,,,,,,,,,,,,,,,,,,,,,,,,
203,1,2,,,,,,,,,,,,,,,,,,,,,,,,
203,2,2,,,,,,,,,,,,,,,,,,,,,,,,
203,3,2,,,,,,,,,,,,,,,,,,,,,,,,
203,4,2,,,,,,,,,,,,,,,,,,,,,,,,
203,6,2,,,,,,,,,,,,,,,,,,,,,,,,
203,7,2,,,,,,,,,,,,,,,,,,,,,,,,
203,8,2,,,,,,,,,,,,,,,,,,,,,,,,
203,9,2,,,,,,,,,,,,,,,,,,,,,,,,
203,10,2,,,,,,,,,,,,,,,,,,,,,,,,
203,11,2,,,,,,,,,,,,,,,,,,,,,,,,
203,12,2,,,,,,,,,,,,,,,,,,,,,,,,
203,13,2,,,,,,,,,,,,,,,,,,,,,,,,
204,1,1,,,,,,,,,,,,,,,,,,,,,,,,
204,4,1,,,,,,,,,,,,,,,,,,,,,,,,
204,5,1,,,,,,,,,,,,,,,,,,,,,,,,
204,6,1,,,,,,,,,,,,,,,,,,,,,,,,
204,7,1,,,,,,,,,,,,,,,,,,,,,,,,
204,9,1,,,,,,,,,,,,,,,,,,,,,,,,
204,10,1,,,,,,,,,,,,,,,,,,,,,,,,
204,11,1,,,,,,,,,,,,,,,,,,,,,,,,
204,13,1,,,,,,,,,,,,,,,,,,,,,,,,
204,14,1,,,,,,,,,,,,,,,,,,,,,,,,
204,15,1,,,,,,,,,,,,,,,,,,,,,,,,
204,16,1,,,,,,,,,,,,,,,,,,,,,,,,
205,1,2,,,,,,,,,,,,,,,,,,,,,,,,
205,2,2,,,,,,,,,,,,,,,,,,,,,,,,
205,3,2,,,,,,,,,,,,,,,,,,,,,,,,
205,4,2,,,,,,,,,,,,,,,,,,,,,,,,
205,5,2,,,,,,,,,,,,,,,,,,,,,,,,
205,6,2,,,,,,,,,,,,,,,,,,,,,,,,
205,7,2,,,,,,,,,,,,,,,,,,,,,,,,
205,8,2,,,,,,,,,,,,,,,,,,,,,,,,
205,9,2,,,,,,,,,,,,,,,,,,,,,,,,
205,10,2,,,,,,,,,,,,,,,,,,,,,,,,
205,11,2,,,,,,,,,,,,,,,,,,,,,,,,
205,13,2,,,,,,,,,,,,,,,,,,,,,,,,
206,1,1,,,,,,,,,,,,,,,,,,,,,,,,
206,2,1,,,,,,,,,,,,,,,,,,,,,,,,
206,3,1,,,,,,,,,,,,,,,,,,,,,,,,
206,4,1,,,,,,,,,,,,,,,,,,,,,,,,
206,6,1,,,,,,,,,,,,,,,,,,,,,,,,
206,7,1,,,,,,,,,,,,,,,,,,,,,,,,
206,9,1,,,,,,,,,,,,,,,,,,,,,,,,
206,10,1,,,,,,,,,,,,,,,,,,,,,,,,
206,11,1,,,,,,,,,,,,,,,,,,,,,,,,
206,12,1,,,,,,,,,,,,,,,,,,,,,,,,
206,13,1,,,,,,,,,,,,,,,,,,,,,,,,
206,14,1,,,,,,,,,,,,,,,,,,,,,,,,
207,1,2,,,,,,,,,,,,,,,,,,,,,,,,
207,4,2,,,,,,,,,,,,,,,,,,,,,,,,
207,5,2,,,,,,,,,,,,,,,,,,,,,,,,
207,6,2,,,,,,,,,,,,,,,,,,,,,,,,
207,7,2,,,,,,,,,,,,,,,,,,,,,,,,
207,8,2,,,,,,,,,,,,,,,,,,,,,,,,
207,9,2,,,,,,,,,,,,,,,,,,,,,,,,
207,10,2,,,,,,,,,,,,,,,,,,,,,,,,
207,11,2,,,,,,,,,,,,,,,,,,,,,,,,
207,12,2,,,,,,,,,,,,,,,,,,,,,,,,
207,13,2,,,,,,,,,,,,,,,,,,,,,,,,
207,14,2,,,,,,,,,,,,,,,,,,,,,,,,
208,1,1,,,,,,,,,,,,,,,,,,,,,,,,
208,2,1,,,,,,,,,,,,,,,,,,,,,,,,
208,3,1,,,,,,,,,,,,,,,,,,,,,,,,
208,4,1,,,,,,,,,,,,,,,,,,,,,,,,
208,5,1,,,,,,,,,,,,,,,,,,,,,,,,
208,6,1,,,,,,,,,,,,,,,,,,,,,,,,
208,7,1,,,,,,,,,,,,,,,,,,,,,,,,
208,8,1,,,,,,,,,,,,,,,,,,,,,,,,
208,9,1,,,,,,,,,,,,,,,,,,,,,,,,
208,10,1,,,,,,,,,,,,,,,,,,,,,,,,
208,11,1,,,,,,,,,,,,,,,,,,,,,,,,
208,12,1,,,,,,,,,,,,,,,,,,,,,,,,
209,1,2,,,,,,,,,,,,,,,,,,,,,,,,
209,2,2,8,,10000,1,,0,,,0,,,0,,,10,7,"tonne",1,,2,,9999,8,
209,2,2,2,,40000,1,,0,,,0,,,0,,,40,7,"tonne",1,,2,,9999,8,
209,3,2,,,,,,,,,,,,,,,,,,,,,,,,
209,4,2,,,,,,,,,,,,,,,,,,,,,,,,
209,5,2,,,,,,,,,,,,,,,,,,,,,,,,
209,6,2,,,,,,,,,,,,,,,,,,,,,,,,
209,7,2,,,,,,,,,,,,,,,,,,,,,,,,
209,8,2,,,,,,,,,,,,,,,,,,,,,,,,
209,9,2,,,,,,,,,,,,,,,,,,,,,,,,
209,10,2,,,,,,,,,,,,,,,,,,,,,,,,
209,11,2,,,,,,,,,,,,,,,,,,,,,,,,
209,12,2,,,,,,,,,,,,,,,,,,,,,,,,
210,1,1,,,,,,,,,,,,,,,,,,,,,,,,
210,2,1,,,,,,,,,,,,,,,,,,,,,,,,
210,3,1,,,,,,,,,,,,,,,,,,,,,,,,
210,4,1,,,,,,,,,,,,,,,,,,,,,,,,
210,5,1,,,,,,,,,,,,,,,,,,,,,,,,
210,6,1,,,,,,,,,,,,,,,,,,,,,,,,
210,7,1,,,,,,,,,,,,,,,,,,,,,,,,
210,8,1,,,,,,,,,,,,,,,,,,,,,,,,
210,9,1,,,,,,,,,,,,,,,,,,,,,,,,
210,11,1,,,,,,,,,,,,,,,,,,,,,,,,
210,12,1,,,,,,,,,,,,,,,,,,,,,,,,
210,13,1,15,,200,1,,35,1,,20,1,,0,,,140,1,,1,,2,,400000,12,
210,13,1,20,,200,1,,10,1,,10,1,,0,,,180,1,,1,,2,,350000,12,
210,13,1,3,,300,1,,40,1,,20,1,,0,,,240,1,,1,,2,,400000,12,
211,1,2,,,,,,,,,,,,,,,,,,,,,,,,
211,2,2,,,,,,,,,,,,,,,,,,,,,,,,
211,3,2,,,,,,,,,,,,,,,,,,,,,,,,
211,4,2,,,,,,,,,,,,,,,,,,,,,,,,
211,5,2,,,,,,,,,,,,,,,,,,,,,,,,
211,6,2,,,,,,,,,,,,,,,,,,,,,,,,
211,7,2,,,,,,,,,,,,,,,,,,,,,,,,
211,8,2,,,,,,,,,,,,,,,,,,,,,,,,
211,9,2,,,,,,,,,,,,,,,,,,,,,,,,
211,10,2,,,,,,,,,,,,,,,,,,,,,,,,
211,11,2,,,,,,,,,,,,,,,,,,,,,,,,
211,12,2,,,,,,,,,,,,,,,,,,,,,,,,
212,1,2,,,,,,,,,,,,,,,,,,,,,,,,
212,2,2,,,,,,,,,,,,,,,,,,,,,,,,
212,4,2,,,,,,,,,,,,,,,,,,,,,,,,
212,5,2,,,,,,,,,,,,,,,,,,,,,,,,
212,6,2,,,,,,,,,,,,,,,,,,,,,,,,
212,7,2,,,,,,,,,,,,,,,,,,,,,,,,
212,8,2,,,,,,,,,,,,,,,,,,,,,,,,
