"grappe","menage","vague","s20bq02","s20bq02a","s20bq02b"
192,12,2,4,1,2
192,12,2,6,1,1
192,12,2,8,1,1
192,12,2,2,1,2
192,12,2,5,1,2
192,12,2,1,1,2
192,12,2,9,1,2
192,12,2,7,1,1
192,13,2,3,1,2
192,13,2,2,1,2
192,13,2,1,1,2
192,13,2,5,1,2
192,13,2,4,1,2
192,13,2,9,1,2
192,13,2,8,1,2
192,13,2,7,1,2
192,13,2,6,1,2
193,1,1,7,1,1
193,1,1,9,1,3
193,1,1,5,1,3
193,1,1,8,1,1
193,1,1,4,1,2
193,1,1,1,1,1
193,1,1,3,1,4
193,1,1,2,1,1
193,1,1,6,1,2
193,2,1,5,1,4
193,2,1,8,1,1
193,2,1,4,1,1
193,2,1,7,1,1
193,2,1,2,1,1
193,2,1,1,1,1
193,2,1,6,1,1
193,2,1,3,1,4
193,2,1,9,1,1
193,3,1,8,1,1
193,3,1,5,1,2
193,3,1,7,1,1
193,3,1,3,1,1
193,3,1,1,1,1
193,3,1,2,1,1
193,3,1,9,1,1
193,3,1,4,1,1
193,3,1,6,1,1
193,4,1,7,1,1
193,4,1,2,1,1
193,4,1,8,1,1
193,4,1,4,1,1
193,4,1,1,1,1
193,4,1,3,1,4
193,4,1,6,1,1
193,4,1,5,1,1
193,4,1,9,1,1
193,5,1,5,1,1
193,5,1,2,1,1
193,5,1,7,1,1
193,5,1,1,1,1
193,5,1,3,1,1
193,5,1,4,1,1
193,5,1,8,1,1
193,5,1,6,1,1
193,5,1,9,1,1
193,6,1,6,1,1
193,6,1,2,2,4
193,6,1,1,1,4
193,6,1,3,1,4
193,6,1,5,1,3
193,6,1,9,1,1
193,6,1,7,1,1
193,6,1,8,1,2
193,6,1,4,1,1
193,7,1,5,1,3
193,7,1,3,1,1
193,7,1,8,1,3
193,7,1,7,1,1
193,7,1,4,1,1
193,7,1,9,1,1
193,7,1,1,1,1
193,7,1,6,1,1
193,7,1,2,1,1
193,8,1,6,1,1
193,8,1,3,1,4
193,8,1,2,1,1
193,8,1,9,1,1
193,8,1,8,1,1
193,8,1,1,1,1
193,8,1,7,1,1
193,8,1,5,1,1
193,8,1,4,1,1
193,9,1,6,1,1
193,9,1,2,1,2
193,9,1,7,1,1
193,9,1,8,1,1
193,9,1,9,1,2
193,9,1,1,1,4
193,9,1,3,1,4
193,9,1,5,1,2
193,9,1,4,1,1
193,10,1,3,1,2
193,10,1,2,1,1
193,10,1,4,1,1
193,10,1,7,1,1
193,10,1,6,1,1
193,10,1,9,1,1
193,10,1,5,1,1
193,10,1,1,1,1
193,10,1,8,1,1
193,11,1,4,1,1
193,11,1,7,1,1
193,11,1,3,1,4
193,11,1,5,1,3
193,11,1,9,2,1
193,11,1,1,1,1
193,11,1,6,1,1
193,11,1,2,2,2
193,11,1,8,2,2
193,13,1,9,1,1
193,13,1,6,1,1
193,13,1,3,1,4
193,13,1,8,1,1
193,13,1,5,1,3
193,13,1,7,1,1
193,13,1,2,1,1
193,13,1,1,1,1
193,13,1,4,1,1
194,1,2,9,1,3
194,1,2,1,1,1
194,1,2,2,1,1
194,1,2,6,1,2
194,1,2,7,1,1
194,1,2,5,1,1
194,1,2,8,1,1
194,1,2,3,2,1
194,1,2,4,1,1
194,2,2,4,1,3
194,2,2,3,1,3
194,2,2,1,1,2
194,2,2,7,1,1
194,2,2,2,1,2
194,2,2,8,1,1
194,2,2,9,1,3
194,2,2,5,1,2
194,2,2,6,1,1
194,4,2,8,1,1
194,4,2,1,1,1
194,4,2,2,1,1
194,4,2,5,1,3
194,4,2,6,1,3
194,4,2,3,1,3
194,4,2,7,1,1
194,4,2,9,1,2
194,4,2,4,1,1
194,5,2,9,1,3
194,5,2,4,1,3
194,5,2,6,1,3
194,5,2,8,1,1
194,5,2,7,1,3
194,5,2,5,1,1
194,5,2,3,1,3
194,5,2,1,2,1
194,5,2,2,2,1
194,6,2,2,1,1
194,6,2,6,1,1
194,6,2,8,1,1
194,6,2,5,1,1
194,6,2,9,2,3
194,6,2,7,1,1
194,6,2,3,2,3
194,6,2,4,1,1
194,6,2,1,1,1
194,7,2,6,1,3
194,7,2,2,1,3
194,7,2,3,1,3
194,7,2,5,1,3
194,7,2,9,1,3
194,7,2,8,1,1
194,7,2,7,1,1
194,7,2,4,1,1
194,7,2,1,1,3
194,8,2,2,2,1
194,8,2,8,1,2
194,8,2,6,2,2
194,8,2,5,1,1
194,8,2,1,1,1
194,8,2,7,1,1
194,8,2,3,1,3
194,8,2,4,1,1
194,8,2,9,1,1
194,11,2,4,1,1
194,11,2,8,1,1
194,11,2,6,1,1
194,11,2,9,1,1
194,11,2,7,1,1
194,11,2,3,2,1
194,11,2,2,1,1
194,11,2,5,1,1
194,11,2,1,1,1
194,12,2,8,1,2
194,12,2,1,1,2
194,12,2,2,1,2
194,12,2,6,1,2
194,12,2,5,1,2
194,12,2,4,1,2
194,12,2,3,1,2
194,12,2,7,1,2
194,12,2,9,1,2
194,13,2,6,1,1
194,13,2,7,1,1
194,13,2,5,1,2
194,13,2,8,1,1
194,13,2,9,1,3
194,13,2,4,1,1
194,13,2,1,1,2
194,13,2,2,1,1
194,13,2,3,1,1
194,14,2,2,1,2
194,14,2,5,1,2
194,14,2,6,1,1
194,14,2,8,1,2
194,14,2,4,1,2
194,14,2,1,1,2
194,14,2,3,1,2
194,14,2,7,1,1
194,14,2,9,1,3
194,15,2,7,1,2
194,15,2,3,1,2
194,15,2,2,1,2
194,15,2,6,1,2
194,15,2,9,1,3
194,15,2,8,1,2
194,15,2,5,1,2
194,15,2,4,1,2
194,15,2,1,1,2
195,1,1,8,1,2
195,1,1,9,1,1
195,1,1,6,1,1
195,1,1,4,1,1
195,1,1,1,2,4
195,1,1,7,1,1
195,1,1,2,1,1
195,1,1,3,1,4
195,1,1,5,1,1
195,2,1,5,2,4
195,2,1,7,2,4
195,2,1,8,2,4
195,2,1,1,2,4
195,2,1,9,2,4
195,2,1,3,2,4
195,2,1,6,2,4
195,2,1,2,2,4
195,2,1,4,2,4
195,3,1,3,1,2
195,3,1,2,1,2
195,3,1,7,1,1
195,3,1,6,1,1
195,3,1,9,1,1
195,3,1,5,1,2
195,3,1,4,1,2
195,3,1,8,1,1
195,3,1,1,1,2
195,4,1,7,1,1
195,4,1,6,1,1
195,4,1,1,1,1
195,4,1,5,1,1
195,4,1,9,1,1
195,4,1,8,1,1
195,4,1,4,1,1
195,4,1,3,1,1
195,4,1,2,1,1
195,5,1,3,1,4
195,5,1,5,1,2
195,5,1,9,2,3
195,5,1,6,1,1
195,5,1,1,2,4
195,5,1,4,1,1
195,5,1,8,1,2
195,5,1,7,1,1
195,5,1,2,1,2
195,6,1,8,1,3
195,6,1,3,1,4
195,6,1,1,1,3
195,6,1,5,1,1
195,6,1,6,1,1
195,6,1,2,1,1
195,6,1,4,1,1
195,6,1,9,1,1
195,6,1,7,1,1
195,7,1,7,1,1
195,7,1,9,1,1
195,7,1,5,1,3
195,7,1,1,1,4
195,7,1,3,1,3
195,7,1,8,1,1
195,7,1,6,1,1
195,7,1,2,1,3
195,7,1,4,1,3
195,8,1,6,1,1
195,8,1,9,1,1
195,8,1,3,1,3
195,8,1,5,1,1
195,8,1,8,1,1
195,8,1,1,1,1
195,8,1,2,1,1
195,8,1,4,1,1
195,8,1,7,1,1
195,9,1,9,1,1
195,9,1,2,1,1
195,9,1,3,1,2
195,9,1,1,1,1
195,9,1,7,1,1
195,9,1,6,1,1
195,9,1,8,1,1
195,9,1,4,1,1
195,9,1,5,1,1
195,10,1,7,1,1
195,10,1,3,1,3
195,10,1,2,1,3
195,10,1,4,1,2
195,10,1,1,1,1
195,10,1,6,1,1
195,10,1,9,1,1
195,10,1,5,1,3
195,10,1,8,1,1
195,11,1,4,1,2
195,11,1,5,1,2
195,11,1,1,1,1
195,11,1,6,1,1
195,11,1,7,1,1
195,11,1,9,1,1
195,11,1,8,1,1
195,11,1,2,1,1
195,11,1,3,1,4
195,12,1,8,1,1
195,12,1,2,1,3
195,12,1,7,1,1
195,12,1,6,1,1
195,12,1,9,1,4
195,12,1,1,1,3
195,12,1,3,1,2
195,12,1,4,1,2
195,12,1,5,1,3
196,1,2,7,1,2
196,1,2,4,1,2
196,1,2,6,1,2
196,1,2,2,1,2
196,1,2,1,1,2
196,1,2,5,1,2
196,1,2,9,1,2
196,1,2,3,1,2
196,1,2,8,1,2
196,2,2,8,1,1
196,2,2,2,1,1
196,2,2,1,1,1
196,2,2,4,1,1
196,2,2,3,1,3
196,2,2,7,1,1
196,2,2,6,1,1
196,2,2,9,1,1
196,2,2,5,1,1
196,3,2,9,1,2
196,3,2,3,1,3
196,3,2,1,2,2
196,3,2,5,1,2
196,3,2,4,1,2
196,3,2,7,1,2
196,3,2,6,2,2
196,3,2,8,1,2
196,3,2,2,2,2
196,4,2,4,1,2
196,4,2,9,1,2
196,4,2,5,1,2
196,4,2,3,1,2
196,4,2,1,1,2
196,4,2,7,1,1
196,4,2,2,1,2
196,4,2,6,1,1
196,4,2,8,1,1
196,5,2,8,2,2
196,5,2,9,1,4
196,5,2,1,2,2
196,5,2,4,2,2
196,5,2,2,2,2
196,5,2,5,1,2
196,5,2,7,1,2
196,5,2,6,1,2
196,5,2,3,2,2
196,6,2,9,1,2
196,6,2,1,1,2
196,6,2,3,1,2
196,6,2,7,1,2
196,6,2,2,1,2
196,6,2,6,1,2
196,6,2,5,1,2
196,6,2,4,1,2
196,6,2,8,1,2
196,7,2,5,1,2
196,7,2,3,1,2
196,7,2,8,1,2
196,7,2,6,1,2
196,7,2,9,1,2
196,7,2,4,1,2
196,7,2,1,1,2
196,7,2,2,1,2
196,7,2,7,1,2
196,8,2,8,1,1
196,8,2,6,1,1
196,8,2,2,1,1
196,8,2,7,1,1
196,8,2,1,1,1
196,8,2,4,1,1
196,8,2,3,1,2
196,8,2,9,2,2
196,8,2,5,1,1
196,9,2,5,1,1
196,9,2,2,1,1
196,9,2,9,1,2
196,9,2,4,1,1
196,9,2,8,1,1
196,9,2,6,1,1
196,9,2,3,1,1
196,9,2,1,1,1
196,9,2,7,1,1
196,10,2,2,1,4
196,10,2,5,1,3
196,10,2,9,1,1
196,10,2,3,1,4
196,10,2,7,1,1
196,10,2,8,1,3
196,10,2,4,1,1
196,10,2,6,1,1
196,10,2,1,1,3
196,11,2,1,1,1
196,11,2,2,1,1
196,11,2,7,2,1
196,11,2,3,1,1
196,11,2,9,1,3
196,11,2,6,1,1
196,11,2,4,1,1
196,11,2,5,1,1
196,11,2,8,1,1
196,12,2,1,1,1
196,12,2,3,1,4
196,12,2,2,1,1
196,12,2,5,1,1
196,12,2,8,1,1
196,12,2,6,1,1
196,12,2,9,1,1
196,12,2,4,1,1
196,12,2,7,1,1
197,1,1,1,2,1
197,1,1,7,1,1
197,1,1,3,1,1
197,1,1,8,1,1
197,1,1,6,1,1
197,1,1,9,1,3
197,1,1,5,1,1
197,1,1,4,1,1
197,1,1,2,1,1
197,2,1,9,1,4
197,2,1,6,1,2
197,2,1,4,1,1
197,2,1,1,1,2
197,2,1,3,1,1
197,2,1,2,1,2
197,2,1,5,1,1
197,2,1,7,1,1
197,2,1,8,1,1
197,3,1,3,1,1
197,3,1,5,1,1
197,3,1,8,1,1
197,3,1,4,1,1
197,3,1,2,1,3
197,3,1,1,1,3
197,3,1,6,1,3
197,3,1,7,1,1
197,3,1,9,1,1
197,4,1,3,1,2
197,4,1,7,1,1
197,4,1,1,2,1
197,4,1,5,2,4
197,4,1,2,1,1
197,4,1,9,1,2
197,4,1,4,1,1
197,4,1,8,1,1
197,4,1,6,1,3
197,5,1,6,1,1
197,5,1,8,1,1
197,5,1,7,1,1
197,5,1,5,1,3
197,5,1,4,1,2
197,5,1,3,1,4
197,5,1,1,1,2
197,5,1,9,1,3
197,5,1,2,1,2
197,6,1,6,1,1
197,6,1,4,1,3
197,6,1,8,1,3
197,6,1,9,1,4
197,6,1,5,1,2
197,6,1,2,1,4
197,6,1,3,1,2
197,6,1,7,1,3
197,6,1,1,1,4
197,7,1,7,1,1
197,7,1,6,1,1
197,7,1,1,1,2
197,7,1,3,1,3
197,7,1,4,1,1
197,7,1,2,1,2
197,7,1,5,1,2
197,7,1,8,1,1
197,7,1,9,1,3
197,8,1,6,1,1
197,8,1,2,1,4
197,8,1,7,1,1
197,8,1,5,2,4
197,8,1,3,1,4
197,8,1,8,1,1
197,8,1,1,1,4
197,8,1,4,1,4
197,8,1,9,1,4
197,9,1,5,1,1
197,9,1,8,1,1
197,9,1,3,1,3
197,9,1,4,1,1
197,9,1,2,1,2
197,9,1,9,1,3
197,9,1,1,1,1
197,9,1,7,1,1
197,9,1,6,1,1
197,10,1,9,1,3
197,10,1,5,1,1
197,10,1,3,1,2
197,10,1,1,1,3
197,10,1,6,1,3
197,10,1,2,1,3
197,10,1,8,1,1
197,10,1,4,1,1
197,10,1,7,1,1
197,11,1,9,1,3
197,11,1,6,2,4
197,11,1,4,1,3
197,11,1,1,1,4
197,11,1,7,1,3
197,11,1,3,1,4
197,11,1,5,1,4
197,11,1,8,1,1
197,11,1,2,1,4
197,12,1,3,1,2
197,12,1,8,1,1
197,12,1,6,1,1
197,12,1,2,1,2
197,12,1,5,1,2
197,12,1,7,1,1
197,12,1,9,1,2
197,12,1,4,1,2
197,12,1,1,1,2
198,1,2,4,1,1
198,1,2,6,1,2
198,1,2,1,1,1
198,1,2,3,1,4
198,1,2,7,1,1
198,1,2,5,1,1
198,1,2,8,1,1
198,1,2,2,1,2
198,1,2,9,1,3
198,2,2,5,1,2
198,2,2,3,1,3
198,2,2,6,1,1
198,2,2,4,1,1
198,2,2,8,1,1
198,2,2,7,1,1
198,2,2,2,1,2
198,2,2,9,1,3
198,2,2,1,2,3
198,3,2,6,1,1
198,3,2,8,1,1
198,3,2,2,1,1
198,3,2,9,1,1
198,3,2,7,1,1
198,3,2,1,1,1
198,3,2,3,1,3
198,3,2,4,1,1
198,3,2,5,1,1
198,4,2,6,1,1
198,4,2,2,1,1
198,4,2,9,2,3
198,4,2,5,1,1
198,4,2,8,1,1
198,4,2,7,1,1
198,4,2,3,1,4
198,4,2,1,1,1
198,4,2,4,1,1
198,5,2,2,1,1
198,5,2,6,1,1
198,5,2,1,1,2
198,5,2,5,1,1
198,5,2,3,1,1
198,5,2,7,1,1
198,5,2,9,1,2
198,5,2,4,1,1
198,5,2,8,1,1
198,6,2,4,1,2
198,6,2,2,1,2
198,6,2,9,1,2
198,6,2,7,1,2
198,6,2,3,1,2
198,6,2,1,1,2
198,6,2,8,1,2
198,6,2,5,1,2
198,6,2,6,1,1
198,7,2,4,2,2
198,7,2,2,2,2
198,7,2,8,1,1
198,7,2,3,1,3
198,7,2,9,1,2
198,7,2,5,1,3
198,7,2,7,1,1
198,7,2,1,1,2
198,7,2,6,2,2
198,8,2,7,1,1
198,8,2,3,1,3
198,8,2,1,2,1
198,8,2,9,1,1
198,8,2,4,1,1
198,8,2,2,1,1
198,8,2,5,1,2
198,8,2,8,2,2
198,8,2,6,2,2
198,9,2,8,1,2
198,9,2,9,1,2
198,9,2,3,1,3
198,9,2,5,1,3
198,9,2,1,1,3
198,9,2,7,1,1
198,9,2,6,2,2
198,9,2,2,2,2
198,9,2,4,2,2
198,10,2,7,1,1
198,10,2,8,1,2
198,10,2,2,1,2
198,10,2,5,1,1
198,10,2,4,1,1
198,10,2,9,1,2
198,10,2,3,1,2
198,10,2,1,1,2
198,10,2,6,1,2
198,11,2,2,1,2
198,11,2,1,1,2
198,11,2,7,1,1
198,11,2,9,1,2
198,11,2,3,1,3
198,11,2,5,1,2
198,11,2,6,1,1
198,11,2,4,1,1
198,11,2,8,1,1
198,12,2,3,1,3
198,12,2,5,1,2
198,12,2,9,1,3
198,12,2,1,1,2
198,12,2,8,1,2
198,12,2,7,1,2
198,12,2,2,1,1
198,12,2,4,1,2
198,12,2,6,1,2
199,1,1,2,1,1
199,1,1,9,1,1
199,1,1,3,1,1
199,1,1,1,1,1
199,1,1,5,1,1
199,1,1,4,1,1
199,1,1,7,1,1
199,1,1,8,1,1
199,1,1,6,1,1
199,2,1,3,1,3
199,2,1,9,1,2
199,2,1,6,1,1
199,2,1,2,1,2
199,2,1,1,1,2
199,2,1,8,1,2
199,2,1,4,1,2
199,2,1,7,1,2
199,2,1,5,1,3
199,3,1,7,1,1
199,3,1,9,1,1
199,3,1,8,1,1
199,3,1,3,1,4
199,3,1,2,1,4
199,3,1,1,2,2
199,3,1,5,1,1
199,3,1,4,1,1
199,3,1,6,1,1
199,4,1,8,1,1
199,4,1,1,1,2
199,4,1,5,1,1
199,4,1,9,1,1
199,4,1,4,1,1
199,4,1,3,1,1
199,4,1,6,1,1
199,4,1,7,1,1
199,4,1,2,1,1
199,5,1,9,1,3
199,5,1,6,1,1
199,5,1,8,1,1
199,5,1,7,1,1
199,5,1,1,1,1
199,5,1,4,1,1
199,5,1,2,1,1
199,5,1,3,1,4
199,5,1,5,1,4
199,6,1,6,1,1
199,6,1,9,1,1
199,6,1,1,1,2
199,6,1,5,1,4
199,6,1,3,1,2
199,6,1,4,1,1
199,6,1,8,1,1
199,6,1,2,1,2
199,6,1,7,1,1
199,8,1,6,1,1
199,8,1,5,2,3
199,8,1,8,1,1
199,8,1,1,1,1
199,8,1,9,1,1
199,8,1,4,1,1
199,8,1,2,1,1
199,8,1,3,1,4
199,8,1,7,1,1
199,9,1,6,1,1
199,9,1,4,1,1
199,9,1,8,1,1
199,9,1,9,1,1
199,9,1,7,1,1
199,9,1,1,1,1
199,9,1,3,1,1
199,9,1,5,1,1
199,9,1,2,1,1
199,10,1,2,1,1
199,10,1,7,1,1
199,10,1,4,1,1
199,10,1,1,1,1
199,10,1,9,1,4
199,10,1,5,1,4
199,10,1,3,1,4
199,10,1,6,1,1
199,10,1,8,1,1
199,11,1,2,1,1
199,11,1,3,1,4
199,11,1,9,1,1
199,11,1,5,1,1
199,11,1,8,1,1
199,11,1,7,1,1
199,11,1,1,1,1
199,11,1,6,1,1
199,11,1,4,1,1
199,12,1,5,1,2
199,12,1,8,1,1
199,12,1,2,1,1
199,12,1,6,1,1
199,12,1,7,1,1
199,12,1,9,1,1
199,12,1,1,1,1
199,12,1,4,1,1
199,12,1,3,1,3
199,13,1,3,1,1
199,13,1,7,1,1
199,13,1,8,1,2
199,13,1,6,1,1
199,13,1,4,1,1
199,13,1,5,1,3
199,13,1,2,2,4
199,13,1,1,2,4
199,13,1,9,1,1
200,1,1,3,1,3
200,1,1,7,1,3
200,1,1,6,1,3
200,1,1,9,1,4
200,1,1,2,1,3
200,1,1,5,1,3
200,1,1,8,1,3
200,1,1,1,1,3
200,1,1,4,1,3
200,2,1,1,1,2
200,2,1,9,1,4
200,2,1,8,2,1
200,2,1,3,1,3
200,2,1,2,1,2
200,2,1,7,1,1
200,2,1,6,1,2
200,2,1,5,1,4
200,2,1,4,1,2
200,3,1,1,1,2
200,3,1,6,1,1
200,3,1,3,1,4
200,3,1,7,1,1
200,3,1,9,1,4
200,3,1,8,1,1
200,3,1,4,1,1
200,3,1,2,1,2
200,3,1,5,1,1
200,4,1,7,1,1
200,4,1,8,1,2
200,4,1,3,2,3
200,4,1,4,1,1
200,4,1,5,2,3
200,4,1,6,2,4
200,4,1,1,2,3
200,4,1,2,2,3
200,4,1,9,2,3
200,6,1,8,1,1
200,6,1,2,1,2
200,6,1,9,1,4
200,6,1,1,1,2
200,6,1,4,1,1
200,6,1,3,1,4
200,6,1,5,1,1
200,6,1,7,1,1
200,6,1,6,1,3
200,7,1,2,2,3
200,7,1,1,1,2
200,7,1,4,1,2
200,7,1,9,1,4
200,7,1,8,1,1
200,7,1,7,1,1
200,7,1,6,2,4
200,7,1,5,2,4
200,7,1,3,2,3
200,8,1,9,1,2
200,8,1,7,1,1
200,8,1,6,1,4
200,8,1,4,1,1
200,8,1,8,1,2
200,8,1,3,1,4
200,8,1,2,1,2
200,8,1,1,1,2
200,8,1,5,1,2
200,9,1,3,1,2
200,9,1,9,1,2
200,9,1,1,1,3
200,9,1,5,1,1
200,9,1,7,1,1
200,9,1,2,1,2
200,9,1,6,1,4
200,9,1,8,2,2
200,9,1,4,1,1
200,10,1,8,1,2
200,10,1,9,1,4
200,10,1,2,1,2
200,10,1,7,1,1
200,10,1,3,1,2
200,10,1,6,1,4
200,10,1,5,1,3
200,10,1,4,1,1
200,10,1,1,1,3
200,11,1,8,1,1
200,11,1,3,1,1
200,11,1,1,2,4
200,11,1,5,1,1
200,11,1,7,1,1
200,11,1,2,2,3
200,11,1,6,2,3
200,11,1,9,1,4
200,11,1,4,1,1
200,12,1,1,1,3
200,12,1,2,1,1
200,12,1,9,1,3
200,12,1,6,1,3
200,12,1,8,1,1
200,12,1,5,1,3
200,12,1,7,1,1
200,12,1,4,1,1
200,12,1,3,1,3
200,13,1,1,1,2
200,13,1,8,1,1
200,13,1,6,1,4
200,13,1,5,1,4
200,13,1,4,1,1
200,13,1,9,1,3
200,13,1,3,1,3
200,13,1,7,1,1
200,13,1,2,1,2
201,1,2,3,1,4
201,1,2,9,1,3
201,1,2,8,1,2
201,1,2,4,1,1
201,1,2,7,1,1
201,1,2,5,1,3
201,1,2,2,1,4
201,1,2,6,1,2
201,1,2,1,1,4
201,2,2,9,1,3
201,2,2,8,1,1
201,2,2,1,1,4
201,2,2,7,1,1
201,2,2,2,1,2
201,2,2,5,1,3
201,2,2,3,1,4
201,2,2,6,1,2
201,2,2,4,1,1
201,3,2,4,1,2
201,3,2,1,1,3
201,3,2,7,1,1
201,3,2,9,1,3
201,3,2,8,1,3
201,3,2,2,1,2
201,3,2,3,1,4
201,3,2,6,1,2
201,3,2,5,1,3
201,4,2,5,1,2
201,4,2,8,2,3
201,4,2,3,1,2
201,4,2,7,1,2
201,4,2,1,1,1
201,4,2,4,1,2
201,4,2,9,1,2
201,4,2,6,1,2
201,4,2,2,1,2
201,5,2,5,1,3
201,5,2,9,1,3
201,5,2,1,1,1
201,5,2,8,1,1
201,5,2,4,1,1
201,5,2,3,1,4
201,5,2,7,1,1
201,5,2,2,1,2
201,5,2,6,1,1
201,7,2,5,1,1
201,7,2,9,1,4
201,7,2,8,1,1
201,7,2,1,1,2
201,7,2,3,1,4
201,7,2,4,1,1
201,7,2,7,1,1
201,7,2,2,1,2
201,7,2,6,1,1
201,8,2,2,2,3
201,8,2,1,2,2
201,8,2,9,2,2
201,8,2,6,1,3
201,8,2,8,2,3
201,8,2,5,2,3
201,8,2,4,2,3
201,8,2,3,2,3
201,8,2,7,1,2
201,9,2,7,1,1
201,9,2,9,1,4
201,9,2,1,1,1
201,9,2,5,1,4
201,9,2,6,1,1
201,9,2,2,1,2
201,9,2,4,1,1
201,9,2,8,1,1
201,9,2,3,1,4
201,10,2,1,2,2
201,10,2,5,1,2
201,10,2,8,1,2
201,10,2,2,1,3
201,10,2,9,2,3
201,10,2,4,1,2
201,10,2,6,1,1
201,10,2,3,1,2
201,10,2,7,1,1
201,11,2,5,1,4
201,11,2,4,1,1
201,11,2,7,1,1
201,11,2,6,1,2
201,11,2,2,1,3
201,11,2,8,1,2
201,11,2,9,1,2
201,11,2,3,1,3
201,11,2,1,1,3
201,12,2,9,1,4
201,12,2,7,1,1
201,12,2,6,1,1
201,12,2,4,1,2
201,12,2,1,1,3
201,12,2,2,1,2
201,12,2,8,1,1
201,12,2,5,1,2
201,12,2,3,1,4
201,13,2,8,1,1
201,13,2,5,2,3
201,13,2,4,2,2
201,13,2,3,2,2
201,13,2,2,2,3
201,13,2,7,1,1
201,13,2,1,2,2
201,13,2,6,1,1
201,13,2,9,2,3
202,1,1,6,1,1
202,1,1,9,1,3
202,1,1,5,2,4
202,1,1,2,1,3
202,1,1,3,2,3
202,1,1,4,1,1
202,1,1,1,1,3
202,1,1,7,1,1
202,1,1,8,1,2
202,2,1,1,1,3
202,2,1,4,1,1
202,2,1,9,1,3
202,2,1,6,1,4
202,2,1,3,1,4
202,2,1,2,1,3
202,2,1,5,1,4
202,2,1,7,1,1
202,2,1,8,1,1
202,3,1,2,1,3
202,3,1,5,1,4
202,3,1,3,1,4
202,3,1,7,1,1
202,3,1,1,2,4
202,3,1,6,1,1
202,3,1,8,1,1
202,3,1,4,1,1
202,3,1,9,1,4
202,4,1,9,1,2
202,4,1,5,2,3
202,4,1,2,1,2
202,4,1,7,1,3
202,4,1,3,2,3
202,4,1,1,1,2
202,4,1,8,1,1
202,4,1,4,1,1
202,4,1,6,1,2
202,5,1,9,1,3
202,5,1,8,1,1
202,5,1,4,1,2
202,5,1,5,1,4
202,5,1,3,2,3
202,5,1,1,2,3
202,5,1,6,1,3
202,5,1,7,1,1
202,5,1,2,1,2
202,6,1,6,1,4
202,6,1,8,1,1
202,6,1,4,1,3
202,6,1,7,1,1
202,6,1,3,1,4
202,6,1,2,1,3
202,6,1,1,1,4
202,6,1,9,1,4
202,6,1,5,1,1
202,7,1,9,1,1
202,7,1,5,1,1
202,7,1,3,1,3
202,7,1,6,1,3
202,7,1,2,2,3
202,7,1,1,1,3
202,7,1,4,1,1
202,7,1,7,1,1
202,7,1,8,1,1
202,8,1,8,1,1
202,8,1,7,1,1
202,8,1,4,1,1
202,8,1,6,1,4
202,8,1,9,1,3
202,8,1,5,1,1
202,8,1,1,1,2
202,8,1,2,1,3
202,8,1,3,1,3
202,9,1,5,1,1
202,9,1,1,1,2
202,9,1,9,1,4
202,9,1,6,1,4
202,9,1,2,1,3
202,9,1,4,1,3
202,9,1,7,1,1
202,9,1,3,1,4
202,9,1,8,1,1
202,10,1,9,1,2
202,10,1,5,2,4
202,10,1,2,1,3
202,10,1,4,1,2
202,10,1,7,1,1
202,10,1,8,1,2
202,10,1,3,2,3
202,10,1,6,2,3
202,10,1,1,2,3
202,11,1,5,2,3
202,11,1,1,1,2
202,11,1,9,2,3
202,11,1,6,2,4
202,11,1,2,1,2
202,11,1,8,1,2
202,11,1,4,1,1
202,11,1,3,1,2
202,11,1,7,2,4
202,12,1,4,1,1
202,12,1,6,1,3
202,12,1,5,1,3
202,12,1,1,1,2
202,12,1,2,1,2
202,12,1,9,1,3
202,12,1,8,1,1
202,12,1,3,1,2
202,12,1,7,1,1
203,1,2,7,1,1
203,1,2,2,1,2
203,1,2,3,1,3
203,1,2,5,1,3
203,1,2,6,1,1
203,1,2,8,1,1
203,1,2,9,1,4
203,1,2,1,1,1
203,1,2,4,1,1
203,2,2,5,1,2
203,2,2,6,1,1
203,2,2,8,1,2
203,2,2,7,1,1
203,2,2,2,1,2
203,2,2,1,2,3
203,2,2,3,2,4
203,2,2,9,2,4
203,2,2,4,2,4
203,3,2,8,1,1
203,3,2,9,1,3
203,3,2,1,1,2
203,3,2,4,1,1
203,3,2,7,1,1
203,3,2,6,1,1
203,3,2,3,1,4
203,3,2,2,1,2
203,3,2,5,1,1
203,4,2,6,1,2
203,4,2,8,2,4
203,4,2,2,1,1
203,4,2,4,2,4
203,4,2,9,2,4
203,4,2,3,1,4
203,4,2,1,2,4
203,4,2,7,1,1
203,4,2,5,2,4
203,6,2,6,1,1
203,6,2,5,1,3
203,6,2,1,1,2
203,6,2,2,1,2
203,6,2,9,1,2
203,6,2,8,1,2
203,6,2,7,1,1
203,6,2,3,1,3
203,6,2,4,1,2
203,7,2,9,1,3
203,7,2,6,1,1
203,7,2,8,1,1
203,7,2,1,1,4
203,7,2,2,1,3
203,7,2,3,1,4
203,7,2,7,1,1
203,7,2,5,1,2
203,7,2,4,1,1
203,8,2,4,2,3
203,8,2,8,1,2
203,8,2,1,1,3
203,8,2,5,2,3
203,8,2,9,2,2
203,8,2,2,2,3
203,8,2,6,1,2
203,8,2,3,2,3
203,8,2,7,1,2
203,9,2,2,1,3
203,9,2,4,1,2
203,9,2,1,1,4
203,9,2,9,1,2
