"grappe","menage","vague","s20cq01","s20cq02","s20cq03","s20cq04","s20cq04_autre","s20cq05","s20cq06","s20cq06_autre","s20cq07a","s20cq07b","s20cq07c","s20cq07d"
353,11,1,1,2,,,,,,,2,2,2,1
353,12,1,2,2,,,,,,,1,1,2,1
354,2,2,2,2,,,,,,,3,1,3,3
354,3,2,4,2,,,,,,,4,4,4,4
354,6,2,4,2,,,,,,,4,4,4,3
354,7,2,2,2,,,,,,,2,2,2,2
354,8,2,4,2,,,,,,,4,4,4,2
354,9,2,3,1,1,1,,2,3,,3,2,2,2
354,10,2,2,2,,,,,,,4,4,5,3
354,11,2,2,2,,,,,,,2,2,2,2
354,12,2,4,2,,,,,,,5,5,4,4
354,13,2,2,2,,,,,,,2,2,2,2
354,14,2,4,2,,,,,,,4,4,4,4
354,15,2,4,2,,,,,,,2,2,4,4
355,1,1,4,2,,,,,,,4,4,4,4
355,2,1,2,2,,,,,,,3,2,4,4
355,3,1,3,2,,,,,,,5,2,5,5
355,4,1,2,2,,,,,,,4,2,4,4
355,5,1,4,2,,,,,,,2,2,4,3
355,6,1,2,2,,,,,,,3,3,4,3
355,7,1,3,2,,,,,,,4,2,4,3
355,8,1,2,2,,,,,,,2,2,3,3
355,9,1,3,2,,,,,,,2,2,2,3
355,11,1,2,2,,,,,,,3,2,4,4
355,12,1,3,2,,,,,,,2,2,2,2
355,13,1,2,2,,,,,,,2,3,3,4
356,1,2,2,2,,,,,,,3,3,3,3
356,3,2,4,2,,,,,,,4,4,3,3
356,4,2,1,2,,,,,,,1,1,1,1
356,5,2,2,2,,,,,,,2,2,2,2
356,6,2,2,2,,,,,,,3,3,3,3
356,7,2,3,2,,,,,,,1,1,4,1
356,8,2,4,2,,,,,,,4,4,1,1
356,9,2,4,2,,,,,,,4,4,3,4
356,10,2,3,2,,,,,,,2,2,4,2
356,11,2,2,2,,,,,,,3,3,3,3
356,12,2,4,2,,,,,,,1,1,1,2
356,13,2,3,1,2,3,,1,,,4,4,4,4
357,1,1,3,2,,,,,,,3,2,2,5
357,2,1,2,2,,,,,,,5,5,5,2
357,3,1,4,2,,,,,,,1,2,2,1
357,4,1,1,2,,,,,,,2,2,2,2
357,5,1,3,2,,,,,,,4,4,4,4
357,6,1,2,2,,,,,,,4,3,4,3
357,7,1,1,2,,,,,,,1,1,2,2
357,8,1,2,2,,,,,,,3,3,3,3
357,9,1,3,2,,,,,,,5,4,4,3
357,10,1,2,2,,,,,,,2,2,3,1
357,11,1,2,2,,,,,,,3,3,3,3
357,12,1,1,2,,,,,,,3,3,3,3
358,1,1,2,2,,,,,,,2,2,2,1
358,2,1,2,2,,,,,,,2,2,2,2
358,3,1,2,2,,,,,,,2,2,2,1
358,4,1,2,2,,,,,,,4,1,3,3
358,5,1,3,2,,,,,,,5,2,4,2
358,6,1,3,1,1,1,,1,,,2,2,4,3
358,7,1,3,2,,,,,,,4,4,3,3
358,8,1,1,2,,,,,,,2,2,2,1
358,9,1,1,2,,,,,,,3,1,4,2
358,10,1,2,2,,,,,,,4,4,3,1
358,11,1,3,2,,,,,,,4,4,4,2
358,12,1,3,2,,,,,,,4,2,2,2
359,1,2,2,2,,,,,,,2,3,3,3
359,2,2,3,2,,,,,,,3,2,3,2
359,3,2,4,2,,,,,,,1,1,1,1
359,4,2,3,2,,,,,,,3,3,4,2
359,5,2,2,2,,,,,,,3,1,3,3
359,6,2,2,2,,,,,,,5,5,5,5
359,7,2,3,2,,,,,,,4,3,3,2
359,8,2,3,2,,,,,,,4,4,4,4
359,9,2,2,2,,,,,,,3,3,3,3
359,11,2,1,2,,,,,,,1,1,1,1
359,12,2,4,2,,,,,,,1,1,4,1
359,13,2,1,2,,,,,,,1,1,1,1
360,1,1,1,2,,,,,,,2,2,2,1
360,2,1,2,2,,,,,,,2,2,2,1
360,3,1,3,2,,,,,,,3,3,4,1
360,4,1,2,2,,,,,,,5,3,4,2
360,5,1,3,2,,,,,,,1,1,4,1
360,6,1,1,2,,,,,,,1,1,1,1
360,7,1,1,2,,,,,,,2,2,3,1
360,9,1,3,1,2,3,,2,4,,4,4,3,3
360,10,1,2,2,,,,,,,5,2,5,2
360,11,1,2,2,,,,,,,5,3,5,2
360,12,1,2,2,,,,,,,4,2,5,1
360,13,1,2,2,,,,,,,2,2,4,1
361,1,2,2,2,,,,,,,2,1,3,3
361,2,2,4,2,,,,,,,5,5,5,5
361,3,2,2,2,,,,,,,4,4,5,2
361,4,2,4,2,,,,,,,1,1,1,1
361,5,2,1,1,1,3,,1,,,1,1,1,1
361,6,2,2,2,,,,,,,3,3,3,3
361,7,2,4,1,2,3,,1,,,5,5,5,1
361,8,2,2,2,,,,,,,3,3,3,3
361,9,2,1,2,,,,,,,2,2,5,1
361,10,2,2,2,,,,,,,2,2,2,1
361,12,2,2,2,,,,,,,3,3,4,2
361,13,2,2,2,,,,,,,3,3,3,3
362,1,1,4,2,,,,,,,5,4,4,1
362,2,1,3,2,,,,,,,3,3,3,1
362,3,1,2,2,,,,,,,4,2,5,5
362,5,1,4,2,,,,,,,4,4,4,1
362,6,1,2,2,,,,,,,2,2,3,3
362,7,1,3,2,,,,,,,4,3,3,2
362,8,1,4,2,,,,,,,4,5,4,4
362,9,1,3,2,,,,,,,4,3,3,3
362,10,1,4,2,,,,,,,5,5,5,5
362,11,1,3,2,,,,,,,3,3,4,4
362,12,1,4,2,,,,,,,5,5,5,3
362,13,1,4,2,,,,,,,3,2,4,1
363,1,2,2,1,1,1,,2,3,,2,3,3,3
363,2,2,2,2,,,,,,,2,3,3,3
363,3,2,1,2,,,,,,,1,1,4,3
363,4,2,4,2,,,,,,,5,5,2,1
363,5,2,2,2,,,,,,,3,3,3,3
363,6,2,2,2,,,,,,,3,2,2,3
363,7,2,4,2,,,,,,,1,1,1,1
363,8,2,4,2,,,,,,,4,4,4,4
363,9,2,3,2,,,,,,,2,2,2,1
363,10,2,2,2,,,,,,,2,2,2,1
363,11,2,4,2,,,,,,,1,1,1,1
363,12,2,3,2,,,,,,,3,3,4,3
364,1,1,4,2,,,,,,,5,5,5,5
364,2,1,2,2,,,,,,,3,2,3,3
364,3,1,2,2,,,,,,,3,3,4,3
364,4,1,2,2,,,,,,,4,4,4,4
364,5,1,3,2,,,,,,,4,3,3,2
364,6,1,3,2,,,,,,,4,4,4,2
364,7,1,2,2,,,,,,,4,4,4,4
364,8,1,2,2,,,,,,,3,3,2,2
364,9,1,3,2,,,,,,,4,4,4,2
364,10,1,2,2,,,,,,,4,4,3,4
364,11,1,4,2,,,,,,,1,2,4,4
364,12,1,3,2,,,,,,,3,3,2,1
365,1,2,3,2,,,,,,,3,3,4,4
365,2,2,2,2,,,,,,,3,2,2,1
365,3,2,3,2,,,,,,,3,3,3,3
365,4,2,2,2,,,,,,,3,3,3,3
365,5,2,3,2,,,,,,,3,3,3,2
365,6,2,3,2,,,,,,,4,4,3,3
365,7,2,2,2,,,,,,,3,3,3,3
365,8,2,2,2,,,,,,,3,3,3,3
365,9,2,2,2,,,,,,,3,3,3,3
365,10,2,3,2,,,,,,,3,3,3,2
365,11,2,2,2,,,,,,,3,3,3,3
365,12,2,2,2,,,,,,,3,2,2,1
366,1,1,3,2,,,,,,,3,3,4,4
366,2,1,2,2,,,,,,,3,3,4,4
366,3,1,2,2,,,,,,,2,3,3,4
366,4,1,2,2,,,,,,,4,3,4,3
366,5,1,3,2,,,,,,,3,3,4,3
366,6,1,2,2,,,,,,,3,1,3,3
366,7,1,3,2,,,,,,,1,1,4,1
366,8,1,3,2,,,,,,,3,2,3,4
366,9,1,3,1,1,1,,1,,,2,3,3,4
366,10,1,1,2,,,,,,,1,1,5,2
366,11,1,3,2,,,,,,,3,3,5,3
366,12,1,2,2,,,,,,,3,3,3,3
367,1,2,2,2,,,,,,,3,3,3,3
367,2,2,3,2,,,,,,,2,2,3,2
367,3,2,2,2,,,,,,,3,3,3,3
367,4,2,2,2,,,,,,,3,3,3,3
367,5,2,4,2,,,,,,,4,4,4,4
367,6,2,2,2,,,,,,,3,3,3,3
367,7,2,3,2,,,,,,,3,3,3,3
367,8,2,2,2,,,,,,,3,3,3,3
367,9,2,2,2,,,,,,,3,3,3,3
367,10,2,2,2,,,,,,,3,3,3,3
367,11,2,2,2,,,,,,,3,3,3,3
367,12,2,3,2,,,,,,,4,4,4,4
368,1,1,2,2,,,,,,,3,3,3,5
368,3,1,3,2,,,,,,,3,3,3,3
368,4,1,2,2,,,,,,,3,3,4,4
368,5,1,1,2,,,,,,,4,4,5,2
368,6,1,3,2,,,,,,,4,4,4,2
368,7,1,3,2,,,,,,,3,3,4,4
368,8,1,4,2,,,,,,,4,4,4,4
368,9,1,2,2,,,,,,,4,2,4,2
368,10,1,4,2,,,,,,,5,2,2,2
368,11,1,4,1,2,3,,1,,,1,1,2,2
368,13,1,3,2,,,,,,,2,2,2,3
368,14,1,1,2,,,,,,,1,1,4,3
369,1,2,2,2,,,,,,,3,3,3,3
369,2,2,2,2,,,,,,,3,3,3,3
369,3,2,2,2,,,,,,,3,3,3,3
369,4,2,2,2,,,,,,,3,3,3,3
369,5,2,2,2,,,,,,,3,3,3,3
369,6,2,2,2,,,,,,,3,3,3,3
369,7,2,2,2,,,,,,,3,3,3,3
369,8,2,2,2,,,,,,,3,3,3,3
369,9,2,3,2,,,,,,,3,3,4,3
369,10,2,3,2,,,,,,,3,3,3,3
369,11,2,2,2,,,,,,,4,4,4,1
369,12,2,4,2,,,,,,,5,5,4,4
370,1,1,2,2,,,,,,,3,2,2,3
370,2,1,4,2,,,,,,,4,4,5,1
370,3,1,2,2,,,,,,,3,2,2,2
370,4,1,1,2,,,,,,,1,1,1,1
370,5,1,1,2,,,,,,,5,3,3,4
370,7,1,3,2,,,,,,,4,3,4,3
370,8,1,3,1,1,1,,1,,,4,4,4,4
370,9,1,2,2,,,,,,,3,3,4,4
370,10,1,3,1,1,1,,2,1,,3,3,4,4
370,11,1,2,2,,,,,,,2,2,2,2
370,12,1,3,2,,,,,,,2,1,4,3
370,13,1,4,2,,,,,,,3,3,3,2
371,1,2,3,2,,,,,,,3,3,3,3
371,2,2,3,2,,,,,,,3,3,3,3
371,3,2,3,2,,,,,,,3,3,3,3
371,4,2,2,2,,,,,,,3,3,3,3
371,5,2,2,2,,,,,,,3,2,3,4
371,6,2,2,2,,,,,,,4,3,5,4
371,7,2,2,2,,,,,,,3,3,3,2
371,8,2,2,2,,,,,,,4,4,3,3
371,9,2,3,2,,,,,,,3,3,4,3
371,12,2,2,2,,,,,,,3,3,3,3
371,13,2,2,2,,,,,,,5,5,3,5
371,14,2,2,2,,,,,,,4,3,3,2
372,1,1,4,2,,,,,,,4,4,4,4
372,2,1,3,2,,,,,,,4,4,4,3
372,4,1,2,2,,,,,,,4,4,4,4
372,5,1,3,2,,,,,,,3,3,4,3
372,6,1,2,2,,,,,,,2,2,3,3
372,7,1,2,2,,,,,,,3,3,2,2
372,8,1,2,2,,,,,,,3,3,3,3
372,9,1,2,2,,,,,,,2,2,3,1
372,12,1,2,2,,,,,,,1,1,2,1
372,13,1,4,2,,,,,,,3,3,3,4
372,14,1,2,2,,,,,,,2,4,4,4
372,15,1,1,2,,,,,,,2,2,2,2
373,1,2,3,2,,,,,,,3,3,3,3
373,2,2,2,2,,,,,,,3,3,3,3
373,3,2,2,2,,,,,,,4,4,4,4
373,4,2,3,2,,,,,,,3,3,3,3
373,5,2,3,2,,,,,,,3,3,3,3
373,6,2,2,2,,,,,,,3,3,3,3
373,7,2,2,2,,,,,,,4,3,4,3
373,8,2,2,2,,,,,,,3,3,3,3
373,9,2,2,2,,,,,,,3,3,4,3
373,10,2,2,2,,,,,,,3,3,3,3
373,11,2,2,2,,,,,,,3,3,3,3
373,12,2,2,2,,,,,,,3,3,3,3
374,1,1,3,2,,,,,,,3,3,3,2
374,2,1,3,2,,,,,,,3,3,3,3
374,4,1,1,2,,,,,,,2,2,1,1
374,6,1,2,2,,,,,,,3,3,3,2
374,7,1,2,2,,,,,,,3,3,3,3
374,8,1,1,2,,,,,,,4,4,4,1
374,9,1,3,2,,,,,,,3,3,3,3
374,10,1,2,2,,,,,,,3,3,3,3
374,11,1,2,2,,,,,,,3,3,3,3
374,12,1,4,2,,,,,,,5,1,5,5
374,13,1,4,2,,,,,,,4,3,4,4
374,14,1,2,2,,,,,,,3,3,3,3
375,1,2,2,2,,,,,,,3,3,3,3
375,2,2,3,2,,,,,,,4,4,4,4
375,3,2,3,2,,,,,,,3,3,3,3
375,4,2,2,2,,,,,,,4,4,3,3
375,5,2,4,2,,,,,,,3,3,3,3
375,6,2,3,2,,,,,,,3,3,3,3
375,7,2,2,2,,,,,,,3,3,3,3
375,8,2,3,2,,,,,,,5,5,4,3
375,9,2,2,2,,,,,,,3,3,3,3
375,10,2,3,2,,,,,,,4,4,4,3
375,11,2,2,2,,,,,,,3,3,3,3
375,12,2,4,2,,,,,,,5,5,4,3
376,1,2,1,2,,,,,,,2,2,2,1
376,2,2,2,2,,,,,,,2,2,3,1
376,3,2,2,2,,,,,,,3,3,4,3
376,4,2,3,2,,,,,,,4,3,5,4
376,5,2,1,2,,,,,,,3,3,3,1
376,6,2,2,2,,,,,,,3,3,3,3
376,7,2,2,2,,,,,,,3,3,4,2
376,8,2,2,2,,,,,,,3,3,3,3
376,9,2,2,2,,,,,,,3,3,3,3
376,11,2,2,2,,,,,,,3,3,3,3
376,12,2,2,2,,,,,,,3,3,3,3
376,13,2,2,2,,,,,,,3,3,3,3
377,1,1,3,2,,,,,,,4,4,4,3
377,2,1,3,2,,,,,,,3,3,4,1
377,3,1,2,2,,,,,,,2,2,3,3
377,4,1,4,2,,,,,,,4,4,4,4
377,5,1,4,2,,,,,,,5,4,5,4
377,6,1,3,2,,,,,,,3,3,3,3
377,7,1,4,2,,,,,,,1,2,4,1
377,8,1,3,2,,,,,,,4,4,3,3
377,9,1,3,2,,,,,,,3,2,3,1
377,10,1,4,2,,,,,,,2,2,2,2
377,12,1,4,2,,,,,,,3,3,3,4
377,13,1,3,2,,,,,,,2,2,2,2
378,1,2,2,2,,,,,,,3,3,3,3
378,2,2,2,2,,,,,,,3,3,3,3
378,3,2,3,2,,,,,,,3,3,3,3
378,4,2,2,2,,,,,,,3,3,3,3
378,5,2,2,2,,,,,,,3,3,3,3
378,6,2,3,2,,,,,,,5,5,5,3
378,7,2,2,2,,,,,,,3,3,3,3
378,8,2,3,2,,,,,,,3,3,3,3
378,9,2,2,2,,,,,,,4,3,4,3
378,10,2,2,2,,,,,,,3,3,3,2
378,11,2,2,2,,,,,,,3,3,3,3
378,12,2,3,2,,,,,,,3,3,3,3
379,1,1,2,2,,,,,,,4,4,3,2
379,2,1,3,2,,,,,,,3,3,3,3
379,3,1,4,2,,,,,,,4,4,4,1
379,4,1,4,2,,,,,,,3,3,3,3
379,5,1,3,2,,,,,,,3,3,4,1
379,6,1,4,2,,,,,,,3,3,3,3
379,7,1,4,2,,,,,,,4,4,3,3
379,8,1,3,2,,,,,,,3,3,3,3
379,9,1,3,2,,,,,,,3,3,3,3
379,10,1,3,2,,,,,,,3,3,3,2
379,11,1,2,2,,,,,,,3,3,3,1
379,12,1,2,2,,,,,,,3,3,3,3
380,1,2,2,2,,,,,,,3,3,3,3
380,2,2,2,2,,,,,,,3,3,3,3
380,3,2,1,2,,,,,,,2,2,3,1
380,4,2,2,2,,,,,,,3,3,3,3
380,5,2,1,2,,,,,,,3,3,3,2
380,6,2,1,2,,,,,,,2,2,2,1
380,7,2,2,2,,,,,,,3,3,3,3
380,8,2,1,2,,,,,,,3,3,3,3
380,9,2,3,2,,,,,,,4,4,3,2
380,10,2,2,2,,,,,,,3,3,3,3
380,11,2,1,2,,,,,,,3,3,3,3
380,12,2,2,2,,,,,,,3,3,3,3
381,1,1,4,2,,,,,,,3,3,3,3
381,2,1,3,2,,,,,,,3,3,3,3
381,3,1,4,2,,,,,,,3,3,3,3
381,4,1,3,2,,,,,,,3,3,3,2
381,5,1,3,2,,,,,,,3,3,4,3
381,6,1,3,2,,,,,,,2,3,3,1
381,7,1,4,2,,,,,,,3,3,3,3
381,8,1,2,2,,,,,,,4,4,1,1
381,9,1,4,2,,,,,,,3,3,3,3
381,10,1,3,2,,,,,,,3,3,3,3
381,11,1,3,2,,,,,,,3,3,4,3
381,12,1,3,2,,,,,,,3,3,3,3
382,1,2,2,2,,,,,,,5,4,5,4
382,2,2,2,2,,,,,,,2,2,2,2
382,3,2,1,2,,,,,,,3,3,3,3
382,4,2,2,2,,,,,,,3,3,3,3
382,5,2,2,2,,,,,,,3,3,3,3
382,6,2,3,2,,,,,,,3,3,3,3
382,7,2,2,2,,,,,,,3,3,3,3
382,8,2,1,2,,,,,,,3,3,3,3
382,9,2,2,2,,,,,,,3,3,3,3
382,10,2,2,2,,,,,,,4,3,4,5
382,11,2,2,2,,,,,,,3,3,3,3
382,12,2,2,2,,,,,,,3,3,3,3
383,1,1,2,2,,,,,,,3,3,3,3
383,2,1,3,2,,,,,,,4,4,4,4
383,5,1,3,2,,,,,,,4,4,4,4
383,6,1,3,2,,,,,,,3,3,3,3
383,7,1,4,2,,,,,,,2,3,3,3
383,8,1,4,2,,,,,,,4,4,4,3
383,10,1,2,2,,,,,,,3,3,3,3
383,11,1,2,2,,,,,,,1,1,1,1
383,12,1,3,2,,,,,,,3,2,3,3
383,13,1,3,2,,,,,,,2,2,2,2
383,14,1,3,2,,,,,,,3,3,3,3
383,15,1,4,2,,,,,,,3,4,4,4
384,1,2,1,2,,,,,,,1,1,1,1
384,2,2,1,2,,,,,,,1,1,3,5
384,3,2,1,2,,,,,,,1,1,1,1
384,4,2,1,2,,,,,,,1,1,1,1
384,5,2,1,2,,,,,,,2,2,2,5
384,6,2,1,2,,,,,,,2,2,2,2
384,7,2,2,2,,,,,,,2,3,3,2
384,8,2,1,2,,,,,,,5,5,5,5
384,9,2,2,2,,,,,,,2,2,2,1
384,10,2,2,2,,,,,,,3,4,3,3
384,12,2,2,2,,,,,,,2,2,2,2
384,13,2,3,2,,,,,,,2,2,5,4
385,1,1,2,2,,,,,,,3,3,3,3
385,2,1,1,2,,,,,,,1,1,1,1
385,3,1,1,2,,,,,,,2,2,2,2
385,4,1,3,2,,,,,,,4,4,4,3
385,5,1,1,2,,,,,,,2,2,2,2
385,6,1,1,2,,,,,,,1,1,1,1
385,7,1,2,2,,,,,,,1,1,1,1
385,8,1,1,2,,,,,,,3,3,3,3
385,9,1,1,2,,,,,,,3,3,3,3
385,11,1,1,2,,,,,,,1,1,1,1
385,13,1,1,2,,,,,,,1,1,1,1
385,14,1,2,2,,,,,,,4,4,4,4
386,2,2,1,2,,,,,,,1,1,2,1
386,3,2,1,2,,,,,,,1,1,1,1
386,4,2,2,2,,,,,,,2,2,2,2
386,5,2,1,2,,,,,,,1,1,1,1
386,8,2,1,2,,,,,,,1,1,2,2
386,9,2,1,2,,,,,,,1,1,2,1
386,10,2,2,2,,,,,,,2,2,2,2
386,11,2,5,2,,,,,,,3,3,3,4
386,12,2,1,2,,,,,,,2,2,2,1
386,13,2,1,2,,,,,,,1,1,1,1
386,14,2,3,2,,,,,,,2,2,2,2
386,15,2,1,2,,,,,,,1,1,1,1
387,1,1,1,2,,,,,,,3,3,3,3
387,2,1,1,2,,,,,,,3,3,2,2
387,3,1,1,2,,,,,,,4,4,4,4
387,4,1,1,2,,,,,,,2,2,4,4
387,5,1,1,2,,,,,,,3,3,3,3
387,6,1,1,2,,,,,,,2,2,2,2
387,7,1,1,2,,,,,,,1,1,2,2
387,8,1,1,2,,,,,,,3,3,3,3
387,9,1,1,2,,,,,,,1,1,1,1
387,10,1,1,2,,,,,,,1,1,1,1
387,11,1,2,2,,,,,,,2,2,5,2
387,12,1,1,2,,,,,,,1,1,3,2
388,1,2,1,2,,,,,,,3,3,3,3
388,2,2,1,2,,,,,,,2,2,2,2
388,3,2,3,2,,,,,,,4,4,3,4
388,4,2,2,2,,,,,,,1,1,1,1
388,5,2,2,2,,,,,,,2,2,2,1
388,6,2,2,2,,,,,,,3,3,3,3
388,7,2,2,2,,,,,,,1,1,1,1
388,8,2,4,2,,,,,,,5,5,5,5
388,9,2,1,2,,,,,,,2,2,2,2
388,10,2,1,2,,,,,,,1,1,1,1
388,11,2,1,2,,,,,,,1,1,1,1
388,12,2,1,2,,,,,,,1,1,1,1
389,1,1,4,2,,,,,,,1,1,3,3
389,2,1,4,2,,,,,,,1,1,3,2
389,3,1,4,2,,,,,,,3,3,3,3
389,5,1,1,2,,,,,,,4,4,4,4
389,6,1,4,2,,,,,,,2,2,2,2
389,7,1,1,2,,,,,,,3,3,4,2
389,8,1,4,2,,,,,,,1,1,1,1
389,10,1,3,2,,,,,,,1,1,4,4
389,12,1,3,2,,,,,,,4,4,4,4
389,13,1,3,2,,,,,,,4,4,4,2
389,14,1,4,2,,,,,,,2,1,2,2
389,15,1,4,2,,,,,,,1,1,4,4
390,1,1,1,2,,,,,,,1,1,1,1
390,2,1,3,2,,,,,,,4,4,4,4
390,3,1,4,2,,,,,,,3,3,3,3
390,4,1,1,2,,,,,,,3,3,3,3
390,5,1,1,2,,,,,,,1,1,1,1
390,6,1,1,2,,,,,,,1,1,1,1
390,7,1,1,2,,,,,,,3,2,2,2
390,8,1,1,2,,,,,,,1,1,1,1
390,9,1,1,2,,,,,,,1,1,1,1
390,10,1,1,2,,,,,,,1,1,1,1
390,11,1,1,2,,,,,,,1,1,1,1
390,12,1,2,2,,,,,,,3,3,3,3
391,1,2,4,2,,,,,,,4,3,3,4
391,2,2,1,2,,,,,,,2,2,2,1
391,3,2,1,2,,,,,,,1,1,1,1
391,4,2,1,2,,,,,,,1,1,1,1
391,5,2,2,2,,,,,,,4,4,4,3
391,6,2,1,2,,,,,,,2,2,2,1
391,7,2,1,2,,,,,,,1,1,1,1
391,8,2,2,2,,,,,,,1,1,1,1
391,9,2,3,2,,,,,,,3,3,3,3
391,10,2,1,2,,,,,,,1,1,1,1
391,11,2,2,2,,,,,,,1,1,2,1
391,12,2,1,2,,,,,,,1,1,1,1
392,1,1,1,2,,,,,,,1,1,1,1
392,2,1,3,2,,,,,,,2,2,2,2
392,3,1,3,2,,,,,,,2,2,2,2
392,4,1,1,2,,,,,,,1,1,1,1
392,5,1,1,2,,,,,,,1,1,1,1
392,6,1,2,2,,,,,,,3,3,3,3
392,7,1,1,2,,,,,,,2,2,2,2
392,8,1,1,2,,,,,,,1,1,1,1
392,9,1,1,2,,,,,,,1,1,1,1
392,10,1,1,2,,,,,,,3,3,3,3
392,11,1,2,2,,,,,,,2,2,2,2
392,12,1,1,2,,,,,,,1,1,1,1
393,1,2,1,2,,,,,,,1,1,1,1
393,2,2,4,2,,,,,,,4,4,4,4
393,3,2,3,1,1,5,,1,,,4,4,4,4
393,4,2,1,2,,,,,,,1,1,1,1
393,5,2,2,2,,,,,,,4,4,4,4
393,6,2,1,2,,,,,,,1,1,1,1
393,7,2,2,2,,,,,,,2,2,2,2
393,8,2,4,2,,,,,,,4,4,3,3
393,9,2,4,2,,,,,,,4,4,4,4
393,10,2,1,2,,,,,,,2,2,2,1
393,11,2,4,2,,,,,,,4,3,3,3
393,12,2,1,2,,,,,,,1,1,1,1
394,1,1,1,2,,,,,,,3,3,3,3
394,2,1,1,2,,,,,,,1,1,1,1
394,3,1,1,2,,,,,,,2,2,2,2
394,4,1,1,2,,,,,,,1,1,1,1
394,5,1,3,2,,,,,,,2,2,2,2
394,6,1,2,2,,,,,,,3,3,3,3
394,7,1,1,2,,,,,,,1,1,1,1
394,8,1,3,2,,,,,,,3,3,3,3
394,9,1,3,2,,,,,,,2,2,2,2
394,10,1,2,2,,,,,,,3,3,3,3
394,11,1,3,2,,,,,,,2,2,2,2
394,12,1,1,2,,,,,,,2,2,2,2
395,1,2,1,2,,,,,,,1,1,1,1
395,2,2,2,2,,,,,,,2,2,2,1
395,3,2,4,2,,,,,,,4,4,4,3
395,4,2,2,2,,,,,,,2,2,2,1
395,5,2,1,2,,,,,,,1,1,1,1
395,6,2,2,2,,,,,,,2,2,2,2
395,7,2,2,2,,,,,,,2,2,2,1
395,8,2,4,2,,,,,,,4,4,4,4
395,9,2,2,2,,,,,,,2,2,2,2
395,10,2,1,2,,,,,,,1,1,1,1
395,11,2,4,2,,,,,,,4,4,4,4
395,12,2,1,2,,,,,,,1,1,1,1
396,1,1,2,2,,,,,,,1,1,1,1
396,2,1,2,2,,,,,,,3,3,3,3
396,3,1,4,2,,,,,,,2,2,2,2
396,4,1,1,2,,,,,,,3,3,4,4
396,5,1,1,2,,,,,,,1,1,1,1
396,6,1,1,2,,,,,,,2,2,2,2
396,7,1,2,2,,,,,,,3,3,3,3
396,8,1,1,2,,,,,,,2,2,2,2
396,9,1,1,2,,,,,,,1,1,1,1
396,10,1,1,2,,,,,,,5,5,3,3
396,11,1,1,2,,,,,,,1,1,1,1
396,12,1,4,2,,,,,,,4,4,4,4
397,1,2,1,2,,,,,,,1,1,1,1
397,2,2,4,2,,,,,,,4,4,4,4
397,3,2,4,2,,,,,,,5,5,5,5
397,4,2,1,2,,,,,,,1,1,1,1
397,5,2,2,2,,,,,,,2,2,2,1
397,6,2,1,2,,,,,,,1,1,1,1
397,7,2,5,2,,,,,,,5,5,5,5
397,8,2,1,2,,,,,,,3,3,3,3
397,9,2,2,2,,,,,,,4,4,4,3
397,10,2,2,2,,,,,,,2,2,2,2
397,11,2,2,2,,,,,,,2,2,2,1
397,12,2,1,2,,,,,,,2,2,2,1
398,1,1,1,2,,,,,,,3,3,4,2
398,2,1,1,2,,,,,,,1,1,4,5
398,3,1,1,2,,,,,,,1,1,1,1
398,4,1,1,2,,,,,,,2,3,3,3
398,5,1,2,2,,,,,,,2,2,4,2
398,6,1,1,2,,,,,,,1,1,3,3
398,7,1,2,2,,,,,,,4,3,3,3
398,8,1,1,2,,,,,,,2,2,4,4
398,9,1,1,2,,,,,,,1,1,1,1
398,10,1,1,2,,,,,,,1,1,3,4
398,11,1,1,2,,,,,,,1,1,1,1
398,12,1,1,2,,,,,,,2,2,2,2
399,1,2,3,2,,,,,,,2,2,2,1
399,2,2,2,2,,,,,,,2,2,2,2
399,3,2,2,2,,,,,,,2,2,2,1
399,4,2,1,2,,,,,,,1,1,1,1
399,5,2,1,2,,,,,,,1,1,1,1
399,6,2,1,2,,,,,,,2,2,2,2
399,7,2,2,2,,,,,,,2,2,2,2
399,8,2,1,2,,,,,,,1,1,2,1
399,9,2,1,2,,,,,,,2,1,2,1
399,10,2,2,2,,,,,,,3,3,3,3
399,11,2,2,2,,,,,,,1,1,1,1
399,12,2,1,2,,,,,,,2,2,2,2
400,1,1,3,2,,,,,,,2,4,4,3
400,2,1,2,2,,,,,,,4,4,3,2
400,3,1,1,2,,,,,,,3,3,4,4
400,4,1,1,2,,,,,,,2,2,2,1
400,5,1,3,2,,,,,,,2,2,3,3
400,6,1,2,2,,,,,,,2,2,2,2
400,7,1,1,2,,,,,,,2,2,4,1
400,8,1,3,2,,,,,,,3,3,3,4
400,9,1,2,2,,,,,,,4,4,4,4
400,10,1,3,2,,,,,,,3,3,3,3
400,11,1,4,2,,,,,,,4,4,3,3
400,12,1,1,2,,,,,,,2,2,4,4
401,1,2,2,2,,,,,,,2,2,2,1
401,2,2,3,2,,,,,,,4,4,4,4
401,3,2,1,2,,,,,,,5,5,5,5
401,4,2,3,2,,,,,,,3,3,3,3
401,5,2,1,2,,,,,,,1,1,1,1
401,6,2,1,2,,,,,,,2,2,2,2
401,7,2,2,2,,,,,,,1,1,1,1
401,9,2,1,2,,,,,,,1,1,1,1
401,11,2,2,2,,,,,,,1,1,1,1
401,12,2,1,2,,,,,,,1,1,1,1
401,13,2,1,2,,,,,,,2,2,3,1
