"vague","grappe","menage","poids","poids_nonlisse"
1,287,12,245.341125872029,167.902823425036
2,286,11,385.831608505175,394.225025577067
2,276,5,305.09546234675,311.732537707525
2,282,12,311.274610951241,318.046108091474
1,281,12,188.406803528804,126.490059467186
2,288,12,221.371591284153,226.18732968546
2,286,1,385.831608505175,394.225025577067
2,282,7,311.274610951241,318.046108091474
1,283,10,256.680461359441,200.078849344624
1,281,8,188.406803528804,126.490059467186
1,293,11,231.110919967786,161.347962449814
2,292,9,221.665164973295,141.881143166334
2,294,7,178.076461090545,121.675560206788
2,284,5,296.070009396377,196.068044718519
2,284,9,296.070009396377,196.068044718519
1,293,5,231.110919967786,161.347962449814
2,274,2,343.468293693454,350.940135233626
2,288,6,221.371591284153,226.18732968546
2,288,9,221.371591284153,226.18732968546
2,274,4,343.468293693454,350.940135233626
2,292,5,221.665164973295,141.881143166334
1,271,11,249.048747944067,169.552873040301
2,284,4,296.070009396377,196.068044718519
1,275,7,310.535148884715,317.290559697659
2,282,8,311.274610951241,318.046108091474
1,271,3,249.048747944067,169.552873040301
1,275,12,310.535148884715,317.290559697659
2,282,10,311.274610951241,318.046108091474
1,287,7,245.341125872029,167.902823425036
1,275,11,310.535148884715,317.290559697659
2,282,2,311.274610951241,318.046108091474
1,293,4,231.110919967786,161.347962449814
1,293,9,231.110919967786,161.347962449814
2,272,2,275.342351142686,281.33217452613
1,275,4,310.535148884715,317.290559697659
2,294,5,178.076461090545,121.675560206788
2,294,3,178.076461090545,121.675560206788
1,283,11,256.680461359441,200.078849344624
2,280,2,323.858439100891,330.903686021321
2,294,1,178.076461090545,121.675560206788
1,287,10,245.341125872029,167.902823425036
2,284,10,987.107777883144,2179.45110760796
1,281,2,188.406803528804,126.490059467186
1,283,2,256.680461359441,200.078849344624
1,271,13,800.57971587838,1752.04635474978
1,281,1,188.406803528804,126.490059467186
2,294,8,178.076461090545,121.675560206788
2,288,11,221.371591284153,226.18732968546
2,284,3,296.070009396377,196.068044718519
2,272,1,275.342351142686,281.33217452613
2,274,7,343.468293693454,350.940135233626
1,287,3,245.341125872029,167.902823425036
1,271,9,249.048747944067,169.552873040301
1,273,12,251.95243472531,173.3898493721
1,275,10,310.535148884715,317.290559697659
1,285,13,757.508298376395,1634.6311220966
2,276,6,305.09546234675,311.732537707525
1,271,8,249.048747944067,169.552873040301
2,274,9,343.468293693454,350.940135233626
1,271,6,249.048747944067,169.552873040301
1,293,12,231.110919967786,161.347962449814
1,285,4,247.869294213103,175.021110042666
2,292,3,221.665164973295,141.881143166334
2,286,9,385.831608505175,394.225025577067
2,274,11,343.468293693454,350.940135233626
1,273,11,251.95243472531,173.3898493721
2,272,10,275.342351142686,281.33217452613
1,285,8,247.869294213103,175.021110042666
2,282,11,311.274610951241,318.046108091474
2,274,5,343.468293693454,350.940135233626
1,271,5,249.048747944067,169.552873040301
2,288,5,221.371591284153,226.18732968546
1,293,10,231.110919967786,161.347962449814
1,277,12,289.466010591442,295.763081389876
1,283,8,256.680461359441,200.078849344624
2,276,7,305.09546234675,311.732537707525
1,273,4,251.95243472531,173.3898493721
2,292,1,221.665164973295,141.881143166334
2,280,5,323.858439100891,330.903686021321
2,272,8,275.342351142686,281.33217452613
1,285,6,247.869294213103,175.021110042666
2,284,7,296.070009396377,196.068044718519
2,286,2,385.831608505175,394.225025577067
2,286,7,385.831608505175,394.225025577067
1,275,3,310.535148884715,317.290559697659
2,280,4,323.858439100891,330.903686021321
1,277,10,289.466010591442,295.763081389876
2,282,4,311.274610951241,318.046108091474
2,276,2,305.09546234675,311.732537707525
1,283,1,529.736440863477,852.187691653027
2,272,12,275.342351142686,281.33217452613
2,284,11,296.070009396377,196.068044718519
2,280,9,323.858439100891,330.903686021321
2,280,10,323.858439100891,330.903686021321
1,289,4,280.155118996182,286.249639783814
1,289,1,280.155118996182,286.249639783814
2,286,6,385.831608505175,394.225025577067
2,274,8,343.468293693454,350.940135233626
1,293,1,717.703998579898,1556.01322691327
1,273,2,251.95243472531,173.3898493721
2,294,13,569.637572202696,1245.05224397644
1,289,3,280.155118996182,286.249639783814
1,285,5,247.869294213103,175.021110042666
1,285,3,247.869294213103,175.021110042666
2,284,12,296.070009396377,196.068044718519
2,284,8,296.070009396377,196.068044718519
1,275,2,310.535148884715,317.290559697659
1,271,1,249.048747944067,169.552873040301
2,274,6,343.468293693454,350.940135233626
1,273,3,251.95243472531,173.3898493721
1,285,1,247.869294213103,175.021110042666
1,273,7,251.95243472531,173.3898493721
1,287,6,245.341125872029,167.902823425036
1,271,10,249.048747944067,169.552873040301
2,292,11,221.665164973295,141.881143166334
1,273,1,251.95243472531,173.3898493721
1,287,11,245.341125872029,167.902823425036
2,282,5,311.274610951241,318.046108091474
1,287,5,245.341125872029,167.902823425036
1,287,9,245.341125872029,167.902823425036
1,289,7,280.155118996182,286.249639783814
1,281,9,188.406803528804,126.490059467186
2,292,8,221.665164973295,141.881143166334
1,289,6,280.155118996182,286.249639783814
1,289,10,280.155118996182,286.249639783814
2,288,7,221.371591284153,226.18732968546
2,276,9,305.09546234675,311.732537707525
2,284,6,296.070009396377,196.068044718519
2,284,1,296.070009396377,196.068044718519
1,277,5,289.466010591442,295.763081389876
1,277,8,289.466010591442,295.763081389876
1,273,8,798.140127478557,1739.98234808494
2,276,12,305.09546234675,311.732537707525
1,277,7,289.466010591442,295.763081389876
1,283,7,256.680461359441,200.078849344624
2,294,12,178.076461090545,121.675560206788
2,272,3,275.342351142686,281.33217452613
1,281,5,188.406803528804,126.490059467186
2,294,10,178.076461090545,121.675560206788
1,289,8,280.155118996182,286.249639783814
1,285,2,247.869294213103,175.021110042666
2,282,1,311.274610951241,318.046108091474
2,286,10,385.831608505175,394.225025577067
1,277,4,289.466010591442,295.763081389876
1,281,10,188.406803528804,126.490059467186
2,274,3,343.468293693454,350.940135233626
2,272,11,275.342351142686,281.33217452613
2,284,2,296.070009396377,196.068044718519
2,288,3,221.371591284153,226.18732968546
1,283,12,256.680461359441,200.078849344624
2,272,7,275.342351142686,281.33217452613
1,289,5,280.155118996182,286.249639783814
2,286,5,385.831608505175,394.225025577067
2,276,11,305.09546234675,311.732537707525
1,285,12,247.869294213103,175.021110042666
2,280,7,323.858439100891,330.903686021321
1,275,9,310.535148884715,317.290559697659
2,288,2,221.371591284153,226.18732968546
2,282,9,311.274610951241,318.046108091474
1,293,6,231.110919967786,161.347962449814
2,280,1,323.858439100891,330.903686021321
1,287,2,245.341125872029,167.902823425036
2,286,3,385.831608505175,394.225025577067
2,276,1,305.09546234675,311.732537707525
2,292,4,221.665164973295,141.881143166334
2,282,3,311.274610951241,318.046108091474
2,288,1,221.371591284153,226.18732968546
2,292,10,771.571258913981,1719.02370560949
1,271,7,249.048747944067,169.552873040301
1,275,5,310.535148884715,317.290559697659
1,293,2,231.110919967786,161.347962449814
1,289,11,280.155118996182,286.249639783814
2,280,6,323.858439100891,330.903686021321
2,272,4,275.342351142686,281.33217452613
1,275,1,310.535148884715,317.290559697659
1,281,11,188.406803528804,126.490059467186
2,272,5,275.342351142686,281.33217452613
2,288,10,221.371591284153,226.18732968546
2,274,10,343.468293693454,350.940135233626
1,289,9,280.155118996182,286.249639783814
2,272,6,275.342351142686,281.33217452613
2,288,8,221.371591284153,226.18732968546
2,292,12,221.665164973295,141.881143166334
1,283,3,256.680461359441,200.078849344624
1,277,6,289.466010591442,295.763081389876
2,294,11,178.076461090545,121.675560206788
2,294,6,178.076461090545,121.675560206788
1,287,1,783.115829941912,1710.68204522393
2,276,3,305.09546234675,311.732537707525
2,282,6,311.274610951241,318.046108091474
2,274,12,343.468293693454,350.940135233626
2,272,9,275.342351142686,281.33217452613
2,294,2,178.076461090545,121.675560206788
1,293,8,231.110919967786,161.347962449814
1,271,12,249.048747944067,169.552873040301
1,287,8,245.341125872029,167.902823425036
2,286,12,385.831608505175,394.225025577067
1,273,10,251.95243472531,173.3898493721
1,275,6,310.535148884715,317.290559697659
1,285,9,247.869294213103,175.021110042666
1,281,4,188.406803528804,126.490059467186
1,283,6,256.680461359441,200.078849344624
1,285,11,247.869294213103,175.021110042666
1,271,2,249.048747944067,169.552873040301
1,283,5,256.680461359441,200.078849344624
1,281,3,188.406803528804,126.490059467186
2,292,7,221.665164973295,141.881143166334
1,277,3,289.466010591442,295.763081389876
2,280,3,323.858439100891,330.903686021321
1,273,9,251.95243472531,173.3898493721
2,276,4,305.09546234675,311.732537707525
1,277,1,289.466010591442,295.763081389876
1,283,9,256.680461359441,200.078849344624
2,276,8,305.09546234675,311.732537707525
2,274,1,343.468293693454,350.940135233626
1,277,2,289.466010591442,295.763081389876
1,293,3,231.110919967786,161.347962449814
2,276,10,305.09546234675,311.732537707525
1,281,6,188.406803528804,126.490059467186
1,277,9,289.466010591442,295.763081389876
2,286,8,385.831608505175,394.225025577067
1,289,2,280.155118996182,286.249639783814
1,273,5,251.95243472531,173.3898493721
2,302,15,710.439304265145,1032.23501232813
2,306,14,1081.53341760391,1598.74016250269
2,300,9,343.916776151606,253.51362101189
2,316,9,398.525912342409,269.950149393375
2,300,8,343.916776151606,253.51362101189
1,301,11,260.171265813012,210.884360892744
1,303,11,759.953287254302,471.790329284683
2,302,12,350.386506489337,251.084192187923
2,300,2,343.916776151606,253.51362101189
1,303,10,759.953287254302,471.790329284683
1,315,6,617.946435581648,448.128229692866
2,298,4,316.434121542022,320.725234998667
2,298,3,316.434121542022,320.725234998667
1,297,11,339.223576801803,205.361294017121
2,296,10,276.959442395935,187.143497282924
1,297,7,339.223576801803,205.361294017121
1,325,5,298.125481118681,212.790122937455
2,296,2,276.959442395935,187.143497282924
2,296,1,276.959442395935,187.143497282924
1,295,11,610.546775440979,864.767737884969
1,295,5,329.732944656836,252.223923549783
2,298,2,316.434121542022,320.725234998667
1,329,11,569.392540270009,377.703305388731
2,326,4,534.715270101398,598.1288752184
2,298,12,316.434121542022,320.725234998667
1,295,9,329.732944656836,252.223923549783
1,329,6,569.392540270009,377.703305388731
2,326,10,441.025721618351,406.890391305034
1,327,10,449.640877647935,371.152750989153
1,301,4,260.171265813012,210.884360892744
1,327,7,449.640877647935,371.152750989153
1,305,6,640.619231976684,649.306568833798
1,299,6,366.292513784706,267.619231735836
2,302,14,710.439304265145,1032.23501232813
1,333,6,495.140346596347,505.268684545223
2,296,12,276.959442395935,187.143497282924
1,301,2,260.171265813012,210.884360892744
1,305,2,640.619231976684,649.306568833798
1,333,7,495.140346596347,505.268684545223
2,324,17,505.484172407423,540.185996935769
1,323,4,514.066699791036,332.988530441435
1,299,3,823.59269580767,1352.96389377561
2,296,3,553.91888479187,748.573989131696
2,328,12,444.714853009766,327.506828325644
2,296,6,276.959442395935,187.143497282924
2,296,7,276.959442395935,187.143497282924
1,315,12,1322.82751116024,2053.55848946634
2,334,4,490.905864091158,360.039941224309
1,327,1,449.640877647935,371.152750989153
1,305,11,640.619231976684,649.306568833798
2,328,14,868.980312596055,1250.48061724337
1,305,8,640.619231976684,649.306568833798
1,331,15,463.809830413438,574.754624341408
1,333,2,495.140346596347,505.268684545223
1,331,11,317.711686984825,269.692554498661
2,324,2,450.165782364813,428.423376880093
2,330,7,349.951790573618,270.165659990898
2,330,15,589.459413332153,766.516523695106
2,316,4,398.525912342409,269.950149393375
2,302,2,350.386506489337,251.084192187923
2,306,2,492.934253663206,332.105444384618
1,299,4,366.292513784706,267.619231735836
1,325,11,298.125481118681,212.790122937455
2,324,18,505.484172407423,540.185996935769
1,303,7,759.953287254302,471.790329284683
1,329,8,1457.28760962182,2474.10304692618
1,315,2,617.946435581648,448.128229692866
2,306,1,492.934253663206,332.105444384618
2,334,14,1097.6988826611,1800.19970612155
1,303,5,759.953287254302,471.790329284683
1,297,2,339.223576801803,205.361294017121
1,295,13,610.546775440979,864.767737884969
2,332,8,470.647332523213,401.077916969136
1,295,10,329.732944656836,252.223923549783
1,329,7,569.392540270009,377.703305388731
1,327,6,449.640877647935,371.152750989153
1,305,3,640.619231976684,649.306568833798
1,325,9,298.125481118681,212.790122937455
1,323,3,514.066699791036,332.988530441435
2,298,1,316.434121542022,320.725234998667
1,305,10,640.619231976684,649.306568833798
2,330,4,349.951790573618,270.165659990898
1,299,8,366.292513784706,267.619231735836
2,326,14,534.715270101398,598.1288752184
2,334,1,490.905864091158,360.039941224309
1,303,9,759.953287254302,471.790329284683
1,315,4,1322.82751116024,2053.55848946634
2,324,1,450.165782364813,428.423376880093
1,303,3,759.953287254302,471.790329284683
1,297,9,339.223576801803,205.361294017121
1,305,5,640.619231976684,649.306568833798
1,323,1,514.066699791036,332.988530441435
1,297,13,1250.45353415674,2790.49758340911
2,302,13,710.439304265145,1032.23501232813
1,299,13,823.59269580767,1352.96389377561
2,332,2,470.647332523213,401.077916969136
2,302,3,350.386506489337,251.084192187923
2,304,9,395.356061565189,227.011663902592
1,295,2,329.732944656836,252.223923549783
1,295,12,329.732944656836,252.223923549783
1,329,10,569.392540270009,377.703305388731
1,297,1,339.223576801803,205.361294017121
1,305,12,640.619231976684,649.306568833798
1,299,10,366.292513784706,267.619231735836
1,323,2,514.066699791036,332.988530441435
1,323,10,514.066699791036,332.988530441435
1,329,5,569.392540270009,377.703305388731
1,333,14,488.403429326778,491.612774152109
2,334,13,1097.6988826611,1800.19970612155
1,325,14,692.781014071635,1149.06666386226
1,299,11,366.292513784706,267.619231735836
2,300,13,616.723073561753,815.220271489216
1,323,11,514.066699791036,332.988530441435
1,323,12,514.066699791036,332.988530441435
2,298,5,316.434121542022,320.725234998667
2,328,7,444.714853009766,327.506828325644
1,333,18,488.403429326778,491.612774152109
2,326,3,441.025721618351,406.890391305034
1,331,6,317.711686984825,269.692554498661
2,330,14,589.459413332153,766.516523695106
2,328,3,444.714853009766,327.506828325644
2,330,12,349.951790573618,270.165659990898
1,327,8,449.640877647935,371.152750989153
2,316,12,398.525912342409,269.950149393375
2,324,5,450.165782364813,428.423376880093
2,304,13,1547.85149038905,3479.60501227743
1,299,9,366.292513784706,267.619231735836
1,333,17,488.403429326778,491.612774152109
2,300,1,343.916776151606,253.51362101189
2,330,6,349.951790573618,270.165659990898
2,304,1,395.356061565189,227.011663902592
1,303,4,759.953287254302,471.790329284683
2,334,12,490.905864091158,360.039941224309
1,303,8,759.953287254302,471.790329284683
2,302,1,350.386506489337,251.084192187923
2,304,12,395.356061565189,227.011663902592
2,304,11,395.356061565189,227.011663902592
1,325,8,298.125481118681,212.790122937455
1,323,13,1745.0887053977,3837.29639842035
2,334,5,490.905864091158,360.039941224309
1,331,3,463.809830413438,574.754624341408
1,305,9,640.619231976684,649.306568833798
1,327,15,704.68069961397,911.603248043533
2,296,15,553.91888479187,748.573989131696
2,306,4,492.934253663206,332.105444384618
2,300,7,343.916776151606,253.51362101189
2,306,13,1081.53341760391,1598.74016250269
1,303,13,2718.89153604007,6038.91621484394
2,316,2,398.525912342409,269.950149393375
1,323,8,514.066699791036,332.988530441435
2,298,10,316.434121542022,320.725234998667
1,329,4,569.392540270009,377.703305388731
2,328,5,444.714853009766,327.506828325644
1,301,13,440.724688716267,605.146426909613
2,300,15,616.723073561753,815.220271489216
2,304,5,395.356061565189,227.011663902592
2,300,14,616.723073561753,815.220271489216
1,315,7,617.946435581648,448.128229692866
2,324,13,505.484172407423,540.185996935769
2,304,10,395.356061565189,227.011663902592
1,325,13,692.781014071635,1149.06666386226
2,334,8,490.905864091158,360.039941224309
2,324,14,505.484172407423,540.185996935769
2,316,6,398.525912342409,269.950149393375
2,328,10,444.714853009766,327.506828325644
2,298,6,316.434121542022,320.725234998667
2,304,6,395.356061565189,227.011663902592
1,329,12,569.392540270009,377.703305388731
2,326,15,534.715270101398,598.1288752184
1,331,14,463.809830413438,574.754624341408
2,332,3,470.647332523213,401.077916969136
2,334,7,490.905864091158,360.039941224309
1,333,16,488.403429326778,491.612774152109
1,331,13,463.809830413438,574.754624341408
1,327,2,449.640877647935,371.152750989153
1,331,1,317.711686984825,269.692554498661
2,300,3,343.916776151606,253.51362101189
2,302,11,350.386506489337,251.084192187923
1,329,13,1457.28760962182,2474.10304692618
1,301,7,260.171265813012,210.884360892744
1,323,5,514.066699791036,332.988530441435
2,316,10,398.525912342409,269.950149393375
1,305,4,640.619231976684,649.306568833798
1,295,6,610.546775440979,864.767737884969
1,325,6,298.125481118681,212.790122937455
2,324,10,450.165782364813,428.423376880093
1,315,10,617.946435581648,448.128229692866
2,330,13,589.459413332153,766.516523695106
2,306,15,1081.53341760391,1598.74016250269
1,329,9,569.392540270009,377.703305388731
2,328,8,444.714853009766,327.506828325644
2,306,9,492.934253663206,332.105444384618
2,302,9,350.386506489337,251.084192187923
2,316,1,398.525912342409,269.950149393375
1,323,9,514.066699791036,332.988530441435
1,305,7,640.619231976684,649.306568833798
1,305,1,640.619231976684,649.306568833798
1,329,3,569.392540270009,377.703305388731
1,333,15,488.403429326778,491.612774152109
1,323,6,514.066699791036,332.988530441435
1,333,13,488.403429326778,491.612774152109
1,301,14,440.724688716267,605.146426909613
2,332,16,682.66517130809,843.82626687013
2,332,7,470.647332523213,401.077916969136
2,332,15,682.66517130809,843.82626687013
2,332,14,682.66517130809,843.82626687013
2,296,14,553.91888479187,748.573989131696
1,333,3,495.140346596347,505.268684545223
2,328,13,868.980312596055,1250.48061724337
1,297,5,339.223576801803,205.361294017121
1,329,1,569.392540270009,377.703305388731
2,316,13,1275.90546428236,2766.98903128209
1,315,5,617.946435581648,448.128229692866
1,331,12,317.711686984825,269.692554498661
2,324,11,450.165782364813,428.423376880093
1,325,2,298.125481118681,212.790122937455
1,331,5,317.711686984825,269.692554498661
1,295,8,329.732944656836,252.223923549783
1,331,4,317.711686984825,269.692554498661
1,325,10,298.125481118681,212.790122937455
2,332,4,470.647332523213,401.077916969136
1,297,12,339.223576801803,205.361294017121
2,298,7,316.434121542022,320.725234998667
1,331,2,317.711686984825,269.692554498661
1,295,1,329.732944656836,252.223923549783
2,334,2,490.905864091158,360.039941224309
2,302,6,350.386506489337,251.084192187923
2,330,16,589.459413332153,766.516523695106
2,326,13,534.715270101398,598.1288752184
2,316,3,398.525912342409,269.950149393375
2,296,5,276.959442395935,187.143497282924
1,315,11,617.946435581648,448.128229692866
2,330,11,349.951790573618,270.165659990898
2,330,10,349.951790573618,270.165659990898
2,302,10,350.386506489337,251.084192187923
2,296,13,553.91888479187,748.573989131696
2,326,1,441.025721618351,406.890391305034
1,301,10,260.171265813012,210.884360892744
1,303,2,759.953287254302,471.790329284683
1,303,6,759.953287254302,471.790329284683
2,316,7,398.525912342409,269.950149393375
1,299,12,366.292513784706,267.619231735836
2,300,4,343.916776151606,253.51362101189
2,328,11,868.980312596055,1250.48061724337
2,306,11,492.934253663206,332.105444384618
1,301,6,260.171265813012,210.884360892744
2,326,16,534.715270101398,598.1288752184
2,304,4,395.356061565189,227.011663902592
1,297,6,339.223576801803,205.361294017121
2,334,10,490.905864091158,360.039941224309
2,328,4,444.714853009766,327.506828325644
1,327,16,704.68069961397,911.603248043533
1,327,13,704.68069961397,911.603248043533
2,330,1,349.951790573618,270.165659990898
1,327,9,449.640877647935,371.152750989153
1,299,5,366.292513784706,267.619231735836
2,298,9,316.434121542022,320.725234998667
1,301,3,260.171265813012,210.884360892744
1,325,3,298.125481118681,212.790122937455
2,326,6,441.025721618351,406.890391305034
2,326,5,441.025721618351,406.890391305034
1,301,9,440.724688716267,605.146426909613
2,306,3,492.934253663206,332.105444384618
1,315,3,617.946435581648,448.128229692866
1,301,12,260.171265813012,210.884360892744
2,330,8,349.951790573618,270.165659990898
2,332,12,470.647332523213,401.077916969136
2,306,7,492.934253663206,332.105444384618
1,297,8,339.223576801803,205.361294017121
2,332,9,470.647332523213,401.077916969136
1,297,10,339.223576801803,205.361294017121
2,306,6,492.934253663206,332.105444384618
1,299,1,366.292513784706,267.619231735836
2,328,9,444.714853009766,327.506828325644
1,303,12,759.953287254302,471.790329284683
1,331,8,317.711686984825,269.692554498661
2,302,7,350.386506489337,251.084192187923
2,298,11,316.434121542022,320.725234998667
2,306,5,492.934253663206,332.105444384618
1,295,4,329.732944656836,252.223923549783
2,316,5,398.525912342409,269.950149393375
1,315,9,617.946435581648,448.128229692866
1,333,5,495.140346596347,505.268684545223
2,328,6,444.714853009766,327.506828325644
1,299,7,366.292513784706,267.619231735836
2,300,5,616.723073561753,815.220271489216
1,301,1,260.171265813012,210.884360892744
2,324,3,450.165782364813,428.423376880093
1,295,3,329.732944656836,252.223923549783
1,333,1,495.140346596347,505.268684545223
1,325,7,298.125481118681,212.790122937455
2,332,13,682.66517130809,843.82626687013
2,326,2,441.025721618351,406.890391305034
2,324,16,505.484172407423,540.185996935769
2,332,6,470.647332523213,401.077916969136
2,334,6,490.905864091158,360.039941224309
2,326,12,441.025721618351,406.890391305034
2,300,11,343.916776151606,253.51362101189
1,325,12,298.125481118681,212.790122937455
2,304,8,395.356061565189,227.011663902592
2,304,2,395.356061565189,227.011663902592
1,297,4,339.223576801803,205.361294017121
2,334,3,490.905864091158,360.039941224309
2,304,7,395.356061565189,227.011663902592
2,298,8,316.434121542022,320.725234998667
2,316,8,398.525912342409,269.950149393375
2,324,15,505.484172407423,540.185996935769
2,296,11,276.959442395935,187.143497282924
1,309,12,527.833726549541,544.784267729146
2,342,3,433.387207625512,296.26908298687
2,308,12,291.735226583714,205.382625776953
2,308,4,291.735226583714,205.382625776953
2,308,1,291.735226583714,205.382625776953
1,321,12,509.352545673005,525.709593103086
1,335,5,499.0535357272,342.275860957518
2,310,3,280.699268939422,289.713479812884
1,339,11,464.714474474931,319.307068704153
1,335,8,499.0535357272,342.275860957518
2,336,15,164.727496543751,201.226439643668
2,310,5,280.699268939422,289.713479812884
2,338,10,331.920662008454,342.579766508114
1,335,9,499.0535357272,342.275860957518
1,313,5,502.646262712998,376.299142239202
2,320,9,427.293969111533,441.015835780737
1,341,8,446.900946572114,308.78365827451
2,338,12,331.920662008454,342.579766508114
2,310,4,280.699268939422,289.713479812884
2,312,12,306.384237587304,221.785976227269
2,340,10,451.480420193318,465.978996296628
2,336,3,128.240182133681,121.955417965859
1,337,13,1526.83439915267,3413.32695432864
1,335,2,499.0535357272,342.275860957518
2,322,11,285.093815944397,181.076768819231
1,307,6,434.310896867038,448.258101018277
2,314,9,353.458333423364,364.809086008146
2,320,3,427.293969111533,441.015835780737
2,310,10,280.699268939422,289.713479812884
2,310,6,280.699268939422,289.713479812884
2,318,4,704.794910219047,987.050064429468
2,318,2,414.290207801872,341.053884050832
1,309,2,527.833726549541,544.784267729146
1,313,1,502.646262712998,376.299142239202
2,318,13,704.794910219047,987.050064429468
1,313,7,502.646262712998,376.299142239202
2,310,7,280.699268939422,289.713479812884
1,317,11,471.712594044284,315.966852069493
2,310,12,280.699268939422,289.713479812884
2,340,6,451.480420193318,465.978996296628
2,308,3,291.735226583714,205.382625776953
2,322,9,285.093815944397,181.076768819231
2,338,1,331.920662008454,342.579766508114
1,309,8,527.833726549541,544.784267729146
1,337,11,453.145573616399,300.655742091124
2,318,11,414.290207801872,341.053884050832
1,339,4,464.714474474931,319.307068704153
2,318,6,414.290207801872,341.053884050832
2,342,11,433.387207625512,296.26908298687
2,314,8,353.458333423364,364.809086008146
2,310,1,280.699268939422,289.713479812884
1,337,3,453.145573616399,300.655742091124
2,310,2,280.699268939422,289.713479812884
1,307,7,434.310896867038,448.258101018277
2,342,1,433.387207625512,296.26908298687
1,311,11,448.156016928663,376.534421348967
2,340,2,451.480420193318,465.978996296628
1,341,11,446.900946572114,308.78365827451
1,307,12,434.310896867038,448.258101018277
1,337,4,453.145573616399,300.655742091124
2,342,12,433.387207625512,296.26908298687
1,321,11,509.352545673005,525.709593103086
2,312,5,306.384237587304,221.785976227269
2,320,6,427.293969111533,441.015835780737
2,322,6,285.093815944397,181.076768819231
2,336,4,128.240182133681,121.955417965859
2,342,5,433.387207625512,296.26908298687
2,338,3,331.920662008454,342.579766508114
2,340,5,451.480420193318,465.978996296628
2,312,3,306.384237587304,221.785976227269
2,310,11,280.699268939422,289.713479812884
1,317,5,471.712594044284,315.966852069493
1,339,5,464.714474474931,319.307068704153
2,322,2,285.093815944397,181.076768819231
2,342,6,433.387207625512,296.26908298687
2,308,11,291.735226583714,205.382625776953
2,312,2,306.384237587304,221.785976227269
2,308,6,291.735226583714,205.382625776953
1,337,2,453.145573616399,300.655742091124
2,308,7,908.158039908899,1990.25544502904
2,338,9,331.920662008454,342.579766508114
2,338,7,331.920662008454,342.579766508114
1,313,9,502.646262712998,376.299142239202
2,312,13,916.552558435929,1984.79653301691
2,336,12,128.240182133681,121.955417965859
1,339,9,464.714474474931,319.307068704153
1,317,1,471.712594044284,315.966852069493
1,341,6,446.900946572114,308.78365827451
1,337,7,453.145573616399,300.655742091124
1,341,2,446.900946572114,308.78365827451
1,341,10,446.900946572114,308.78365827451
1,335,4,499.0535357272,342.275860957518
1,311,16,684.56962357517,878.580316480922
1,321,1,509.352545673005,525.709593103086
1,341,12,446.900946572114,308.78365827451
1,309,4,527.833726549541,544.784267729146
1,309,11,527.833726549541,544.784267729146
2,312,9,306.384237587304,221.785976227269
2,320,2,427.293969111533,441.015835780737
1,339,3,464.714474474931,319.307068704153
2,308,10,291.735226583714,205.382625776953
1,337,12,453.145573616399,300.655742091124
2,342,9,433.387207625512,296.26908298687
1,335,11,1610.06474762319,3562.61326243955
1,307,11,434.310896867038,448.258101018277
2,342,7,433.387207625512,296.26908298687
2,342,13,1404.335057314,3110.82537136213
1,311,4,448.156016928663,376.534421348967
1,335,1,499.0535357272,342.275860957518
2,318,3,414.290207801872,341.053884050832
2,342,10,433.387207625512,296.26908298687
1,341,7,446.900946572114,308.78365827451
1,341,4,446.900946572114,308.78365827451
1,319,8,585.064050014253,603.852452069009
1,337,1,453.145573616399,300.655742091124
2,318,5,704.794910219047,987.050064429468
2,320,7,427.293969111533,441.015835780737
2,318,10,414.290207801872,341.053884050832
2,312,4,306.384237587304,221.785976227269
1,319,9,585.064050014253,603.852452069009
2,338,11,331.920662008454,342.579766508114
1,313,2,502.646262712998,376.299142239202
2,318,7,414.290207801872,341.053884050832
1,313,14,1088.49016505151,1764.64492492173
1,309,1,527.833726549541,544.784267729146
2,320,11,427.293969111533,441.015835780737
1,309,5,527.833726549541,544.784267729146
2,318,9,414.290207801872,341.053884050832
1,335,7,499.0535357272,342.275860957518
2,322,10,285.093815944397,181.076768819231
2,320,1,427.293969111533,441.015835780737
1,311,13,684.56962357517,878.580316480922
1,339,6,464.714474474931,319.307068704153
1,307,2,434.310896867038,448.258101018277
2,312,6,306.384237587304,221.785976227269
2,314,2,353.458333423364,364.809086008146
1,319,4,585.064050014253,603.852452069009
1,337,5,453.145573616399,300.655742091124
2,308,5,291.735226583714,205.382625776953
1,311,7,448.156016928663,376.534421348967
2,336,11,128.240182133681,121.955417965859
1,309,3,527.833726549541,544.784267729146
2,336,6,128.240182133681,121.955417965859
2,338,5,331.920662008454,342.579766508114
1,339,12,464.714474474931,319.307068704153
2,338,6,331.920662008454,342.579766508114
2,342,8,433.387207625512,296.26908298687
1,317,10,471.712594044284,315.966852069493
2,314,7,353.458333423364,364.809086008146
2,336,8,128.240182133681,121.955417965859
1,313,6,502.646262712998,376.299142239202
2,314,3,353.458333423364,364.809086008146
1,339,1,464.714474474931,319.307068704153
1,313,12,502.646262712998,376.299142239202
1,335,6,499.0535357272,342.275860957518
2,314,12,353.458333423364,364.809086008146
1,317,9,471.712594044284,315.966852069493
2,314,5,353.458333423364,364.809086008146
2,312,7,306.384237587304,221.785976227269
1,307,3,434.310896867038,448.258101018277
2,312,1,306.384237587304,221.785976227269
2,310,9,280.699268939422,289.713479812884
1,309,10,527.833726549541,544.784267729146
2,340,9,451.480420193318,465.978996296628
1,319,1,585.064050014253,603.852452069009
