"grappe","menage","vague","s14aq00","s14aq01","s14aq02","s14aq02a","s14aq02b","s14aq03","s14aq04","s14aq05","s14aq06","s14aq07","s14aq08","s14aq09"
8,7,2,1,3,2,,,,,,,,,
8,7,2,1,7,2,,,,,,,,,
8,7,2,1,8,2,,,,,,,,,
8,7,2,1,5,2,,,,,,,,,
8,7,2,1,1,2,,,,,,,,,
8,7,2,1,2,2,,,,,,,,,
8,8,2,11,8,2,,,,,,,,,
8,8,2,11,3,2,,,,,,,,,
8,8,2,11,4,2,,,,,,,,,
8,8,2,11,6,2,,,,,,,,,
8,8,2,11,2,1,1,1,1,11,,,,1,1
8,8,2,11,1,2,,,,,,,,,
8,8,2,11,5,2,,,,,,,,,
8,8,2,11,7,2,,,,,,,,,
8,8,2,11,9,2,,,,,,,,,
8,9,2,1,3,2,,,,,,,,,
8,9,2,1,4,2,,,,,,,,,
8,9,2,1,2,2,,,,,,,,,
8,9,2,1,5,2,,,,,,,,,
8,9,2,1,6,2,,,,,,,,,
8,9,2,1,9,2,,,,,,,,,
8,9,2,1,8,2,,,,,,,,,
8,9,2,1,1,2,,,,,,,,,
8,9,2,1,7,1,1,1,1,1,,,,1,3
8,10,2,1,8,2,,,,,,,,,
8,10,2,1,3,2,,,,,,,,,
8,10,2,1,2,2,,,,,,,,,
8,10,2,1,5,2,,,,,,,,,
8,10,2,1,4,2,,,,,,,,,
8,10,2,1,1,2,,,,,,,,,
8,10,2,1,9,2,,,,,,,,,
8,10,2,1,7,2,,,,,,,,,
8,10,2,1,6,2,,,,,,,,,
8,12,2,2,7,2,,,,,,,,,
8,12,2,2,4,2,,,,,,,,,
8,12,2,2,5,2,,,,,,,,,
8,12,2,2,8,2,,,,,,,,,
8,12,2,2,6,2,,,,,,,,,
8,12,2,2,3,2,,,,,,,,,
8,12,2,2,2,2,,,,,,,,,
8,12,2,2,9,2,,,,,,,,,
8,12,2,2,1,2,,,,,,,,,
8,13,2,2,5,2,,,,,,,,,
8,13,2,2,6,2,,,,,,,,,
8,13,2,2,7,2,,,,,,,,,
8,13,2,2,4,2,,,,,,,,,
8,13,2,2,8,2,,,,,,,,,
8,13,2,2,2,2,,,,,,,,,
8,13,2,2,3,2,,,,,,,,,
8,13,2,2,1,2,,,,,,,,,
8,13,2,2,9,2,,,,,,,,,
8,14,2,1,7,2,,,,,,,,,
8,14,2,1,9,2,,,,,,,,,
8,14,2,1,5,2,,,,,,,,,
8,14,2,1,6,2,,,,,,,,,
8,14,2,1,1,2,,,,,,,,,
8,14,2,1,8,2,,,,,,,,,
8,14,2,1,2,2,,,,,,,,,
8,14,2,1,3,2,,,,,,,,,
8,14,2,1,4,2,,,,,,,,,
8,15,2,1,2,2,,,,,,,,,
8,15,2,1,7,2,,,,,,,,,
8,15,2,1,6,2,,,,,,,,,
8,15,2,1,5,2,,,,,,,,,
8,15,2,1,3,1,1,1,1,1,,,,2,
8,15,2,1,4,2,,,,,,,,,
8,15,2,1,1,2,,,,,,,,,
8,15,2,1,8,2,,,,,,,,,
8,15,2,1,9,2,,,,,,,,,
8,16,2,1,6,2,,,,,,,,,
8,16,2,1,2,2,,,,,,,,,
8,16,2,1,4,2,,,,,,,,,
8,16,2,1,5,2,,,,,,,,,
8,16,2,1,9,2,,,,,,,,,
8,16,2,1,1,2,,,,,,,,,
8,16,2,1,8,2,,,,,,,,,
8,16,2,1,3,2,,,,,,,,,
8,16,2,1,7,2,,,,,,,,,
9,2,1,3,8,2,,,,,,,,,
9,2,1,3,6,1,1,1,1,3,,,,1,4
9,2,1,3,5,2,,,,,,,,,
9,2,1,3,7,2,,,,,,,,,
9,2,1,3,4,2,,,,,,,,,
9,2,1,3,2,2,,,,,,,,,
9,2,1,3,9,2,,,,,,,,,
9,2,1,3,3,2,,,,,,,,,
9,2,1,3,1,2,,,,,,,,,
9,5,1,1,2,1,2,2,1,6,,,,1,3
9,5,1,1,2,1,2,1,1,1,,,,1,3
9,5,1,1,9,2,,,,,,,,,
9,5,1,1,4,2,,,,,,,,,
9,5,1,1,6,2,,,,,,,,,
9,5,1,1,3,2,,,,,,,,,
9,5,1,1,5,2,,,,,,,,,
9,5,1,1,8,2,,,,,,,,,
9,5,1,1,1,2,,,,,,,,,
9,5,1,1,7,2,,,,,,,,,
9,6,1,1,7,2,,,,,,,,,
9,6,1,1,6,1,1,1,1,1,,,,1,2
9,6,1,1,3,2,,,,,,,,,
9,6,1,1,2,2,,,,,,,,,
9,6,1,1,9,2,,,,,,,,,
9,6,1,1,1,2,,,,,,,,,
9,6,1,1,4,2,,,,,,,,,
9,6,1,1,5,2,,,,,,,,,
9,6,1,1,8,2,,,,,,,,,
9,7,1,1,5,2,,,,,,,,,
9,7,1,1,7,2,,,,,,,,,
9,7,1,1,8,2,,,,,,,,,
9,7,1,1,9,2,,,,,,,,,
9,7,1,1,1,2,,,,,,,,,
9,7,1,1,2,1,1,1,1,1,,,,2,
9,7,1,1,6,2,,,,,,,,,
9,7,1,1,4,1,1,1,1,2,,,,1,16
9,7,1,1,3,1,1,1,1,2,,,,2,
9,8,1,1,9,2,,,,,,,,,
9,8,1,1,4,1,3,3,1,3,,,,2,
9,8,1,1,3,2,,,,,,,,,
9,8,1,1,7,1,1,1,1,1,,,,2,
9,8,1,1,2,2,,,,,,,,,
9,8,1,1,5,2,,,,,,,,,
9,8,1,1,8,2,,,,,,,,,
9,8,1,1,6,2,,,,,,,,,
9,8,1,1,1,2,,,,,,,,,
9,8,1,1,4,1,3,2,1,2,,,,2,
9,8,1,1,4,1,3,1,1,1,,,,2,
9,9,1,2,8,1,1,1,1,2,,,,1,6
9,9,1,2,7,2,,,,,,,,,
9,9,1,2,2,1,2,2,1,5,,,,1,4
9,9,1,2,5,2,,,,,,,,,
9,9,1,2,4,2,,,,,,,,,
9,9,1,2,9,1,1,1,1,2,,,,1,8
9,9,1,2,1,2,,,,,,,,,
9,9,1,2,6,1,2,2,1,5,,,,1,5
9,9,1,2,2,1,2,1,1,2,,,,1,4
9,9,1,2,6,1,2,1,1,2,,,,1,5
9,9,1,2,3,2,,,,,,,,,
9,10,1,1,2,1,3,1,1,1,,,,1,12
9,10,1,1,7,2,,,,,,,,,
9,10,1,1,2,1,3,2,1,4,,,,1,12
9,10,1,1,9,2,,,,,,,,,
9,10,1,1,8,2,,,,,,,,,
9,10,1,1,4,2,,,,,,,,,
9,10,1,1,3,2,,,,,,,,,
9,10,1,1,2,1,3,3,1,5,,,,1,12
9,10,1,1,5,2,,,,,,,,,
9,10,1,1,1,2,,,,,,,,,
9,10,1,1,6,2,,,,,,,,,
9,11,1,1,3,2,,,,,,,,,
9,11,1,1,7,1,1,1,1,1,,,,2,
9,11,1,1,5,2,,,,,,,,,
9,11,1,1,9,2,,,,,,,,,
9,11,1,1,6,2,,,,,,,,,
9,11,1,1,2,1,2,2,1,5,,,,2,
9,11,1,1,2,1,2,1,1,1,,,,2,
9,11,1,1,8,2,,,,,,,,,
9,11,1,1,1,2,,,,,,,,,
9,11,1,1,4,2,,,,,,,,,
9,12,1,1,8,2,,,,,,,,,
9,12,1,1,4,2,,,,,,,,,
9,12,1,1,1,2,,,,,,,,,
9,12,1,1,6,1,1,1,1,1,,,,1,5
9,12,1,1,7,2,,,,,,,,,
9,12,1,1,5,2,,,,,,,,,
9,12,1,1,9,2,,,,,,,,,
9,12,1,1,2,2,,,,,,,,,
9,12,1,1,3,2,,,,,,,,,
9,13,1,2,1,2,,,,,,,,,
9,13,1,2,3,2,,,,,,,,,
9,13,1,2,2,1,3,1,1,1,,,,2,
9,13,1,2,7,2,,,,,,,,,
9,13,1,2,4,2,,,,,,,,,
9,13,1,2,2,1,3,3,1,3,,,,2,
9,13,1,2,2,1,3,2,1,2,,,,2,
9,13,1,2,8,2,,,,,,,,,
9,13,1,2,5,2,,,,,,,,,
9,13,1,2,9,2,,,,,,,,,
9,13,1,2,6,2,,,,,,,,,
9,14,1,1,8,2,,,,,,,,,
9,14,1,1,1,2,,,,,,,,,
9,14,1,1,5,2,,,,,,,,,
9,14,1,1,7,1,1,1,1,1,,,,2,
9,14,1,1,3,2,,,,,,,,,
9,14,1,1,4,2,,,,,,,,,
9,14,1,1,2,1,1,1,1,1,,,,1,2
9,14,1,1,6,2,,,,,,,,,
9,14,1,1,9,2,,,,,,,,,
9,15,1,1,3,2,,,,,,,,,
9,15,1,1,5,2,,,,,,,,,
9,15,1,1,1,2,,,,,,,,,
9,15,1,1,9,2,,,,,,,,,
9,15,1,1,2,1,1,1,1,1,,,,1,6
9,15,1,1,8,2,,,,,,,,,
9,15,1,1,4,2,,,,,,,,,
9,15,1,1,7,2,,,,,,,,,
9,15,1,1,6,2,,,,,,,,,
10,1,2,8,8,1,1,1,1,8,,,,2,
10,1,2,8,4,2,,,,,,,,,
10,1,2,8,3,2,,,,,,,,,
10,1,2,8,1,2,,,,,,,,,
10,1,2,8,7,2,,,,,,,,,
10,1,2,8,5,2,,,,,,,,,
10,1,2,8,6,2,,,,,,,,,
10,1,2,8,2,1,1,1,1,5,,,,2,
10,1,2,8,9,2,,,,,,,,,
10,2,2,1,6,2,,,,,,,,,
10,2,2,1,7,2,,,,,,,,,
10,2,2,1,8,2,,,,,,,,,
10,2,2,1,4,2,,,,,,,,,
10,2,2,1,1,2,,,,,,,,,
10,2,2,1,3,2,,,,,,,,,
10,2,2,1,2,1,1,1,1,1,,,,1,9
10,2,2,1,9,2,,,,,,,,,
10,2,2,1,5,2,,,,,,,,,
10,3,2,1,3,2,,,,,,,,,
10,3,2,1,9,2,,,,,,,,,
10,3,2,1,7,1,1,1,2,,2,22,4,1,3
10,3,2,1,4,2,,,,,,,,,
10,3,2,1,5,2,,,,,,,,,
10,3,2,1,2,2,,,,,,,,,
10,3,2,1,1,2,,,,,,,,,
10,3,2,1,8,2,,,,,,,,,
10,3,2,1,6,1,1,1,2,,1,35,2,1,6
10,4,2,1,7,2,,,,,,,,,
10,4,2,1,2,1,1,1,1,2,,,,1,4
10,4,2,1,8,2,,,,,,,,,
10,4,2,1,3,2,,,,,,,,,
10,4,2,1,9,2,,,,,,,,,
10,4,2,1,5,2,,,,,,,,,
10,4,2,1,1,2,,,,,,,,,
10,4,2,1,4,2,,,,,,,,,
10,4,2,1,6,2,,,,,,,,,
10,5,2,1,5,2,,,,,,,,,
10,5,2,1,9,2,,,,,,,,,
10,5,2,1,6,2,,,,,,,,,
10,5,2,1,3,2,,,,,,,,,
10,5,2,1,2,2,,,,,,,,,
10,5,2,1,8,2,,,,,,,,,
10,5,2,1,7,2,,,,,,,,,
10,5,2,1,4,2,,,,,,,,,
10,5,2,1,1,2,,,,,,,,,
10,6,2,1,7,2,,,,,,,,,
10,6,2,1,5,2,,,,,,,,,
10,6,2,1,8,2,,,,,,,,,
10,6,2,1,1,2,,,,,,,,,
10,6,2,1,2,1,2,1,1,1,,,,1,2
10,6,2,1,4,2,,,,,,,,,
10,6,2,1,3,2,,,,,,,,,
10,6,2,1,2,1,2,2,1,2,,,,1,2
10,6,2,1,9,2,,,,,,,,,
10,6,2,1,6,1,1,1,1,2,,,,2,
10,7,2,1,7,2,,,,,,,,,
10,7,2,1,2,2,,,,,,,,,
10,7,2,1,4,2,,,,,,,,,
10,7,2,1,1,2,,,,,,,,,
10,7,2,1,9,2,,,,,,,,,
10,7,2,1,6,1,1,1,1,1,,,,2,
10,7,2,1,3,2,,,,,,,,,
10,7,2,1,5,2,,,,,,,,,
10,7,2,1,8,2,,,,,,,,,
10,8,2,1,5,2,,,,,,,,,
10,8,2,1,1,2,,,,,,,,,
10,8,2,1,6,2,,,,,,,,,
10,8,2,1,7,2,,,,,,,,,
10,8,2,1,4,2,,,,,,,,,
10,8,2,1,9,2,,,,,,,,,
10,8,2,1,2,1,1,1,1,1,,,,1,6
10,8,2,1,8,2,,,,,,,,,
10,8,2,1,3,2,,,,,,,,,
10,12,2,5,1,1,1,1,1,5,,,,1,1
10,12,2,5,5,2,,,,,,,,,
10,12,2,5,9,2,,,,,,,,,
10,12,2,5,8,2,,,,,,,,,
10,12,2,5,7,1,1,1,1,1,,,,1,6
10,12,2,5,2,2,,,,,,,,,
10,12,2,5,3,1,1,1,1,1,,,,1,5
10,12,2,5,4,2,,,,,,,,,
10,12,2,5,6,1,1,1,1,1,,,,1,6
10,13,2,2,1,2,,,,,,,,,
10,13,2,2,9,2,,,,,,,,,
10,13,2,2,2,2,,,,,,,,,
10,13,2,2,4,2,,,,,,,,,
10,13,2,2,5,2,,,,,,,,,
10,13,2,2,7,2,,,,,,,,,
10,13,2,2,3,2,,,,,,,,,
10,13,2,2,8,2,,,,,,,,,
10,13,2,2,6,2,,,,,,,,,
10,14,2,2,5,2,,,,,,,,,
10,14,2,2,2,2,,,,,,,,,
10,14,2,2,4,2,,,,,,,,,
10,14,2,2,9,2,,,,,,,,,
10,14,2,2,6,2,,,,,,,,,
10,14,2,2,7,2,,,,,,,,,
10,14,2,2,3,2,,,,,,,,,
10,14,2,2,8,2,,,,,,,,,
10,14,2,2,1,2,,,,,,,,,
10,15,2,1,2,2,,,,,,,,,
10,15,2,1,7,2,,,,,,,,,
10,15,2,1,9,2,,,,,,,,,
10,15,2,1,3,2,,,,,,,,,
10,15,2,1,6,2,,,,,,,,,
10,15,2,1,4,2,,,,,,,,,
10,15,2,1,1,2,,,,,,,,,
10,15,2,1,5,2,,,,,,,,,
10,15,2,1,8,2,,,,,,,,,
11,3,1,1,2,1,1,1,2,,2,30,3,1,2
11,3,1,1,5,2,,,,,,,,,
11,3,1,1,3,2,,,,,,,,,
11,3,1,1,4,1,1,1,2,,2,30,3,2,
11,3,1,1,8,2,,,,,,,,,
11,3,1,1,9,2,,,,,,,,,
11,3,1,1,7,2,,,,,,,,,
11,3,1,1,1,2,,,,,,,,,
11,3,1,1,6,2,,,,,,,,,
11,4,1,1,8,1,3,1,1,1,,,,1,3
11,4,1,1,4,2,,,,,,,,,
11,4,1,1,2,2,,,,,,,,,
11,4,1,1,3,2,,,,,,,,,
11,4,1,1,1,2,,,,,,,,,
11,4,1,1,9,2,,,,,,,,,
11,4,1,1,8,1,3,2,1,3,,,,1,3
11,4,1,1,5,2,,,,,,,,,
11,4,1,1,8,1,3,3,1,4,,,,1,3
11,4,1,1,7,2,,,,,,,,,
11,4,1,1,6,2,,,,,,,,,
11,5,1,1,6,1,3,2,1,2,,,,1,3
11,5,1,1,2,2,,,,,,,,,
11,5,1,1,1,2,,,,,,,,,
11,5,1,1,4,2,,,,,,,,,
11,5,1,1,8,2,,,,,,,,,
11,5,1,1,6,1,3,3,1,10,,,,1,3
11,5,1,1,5,2,,,,,,,,,
11,5,1,1,6,1,3,1,1,1,,,,1,3
11,5,1,1,9,2,,,,,,,,,
11,5,1,1,3,2,,,,,,,,,
11,5,1,1,7,2,,,,,,,,,
11,6,1,1,6,1,2,1,1,1,,,,1,12
11,6,1,1,2,2,,,,,,,,,
11,6,1,1,6,1,2,2,1,2,,,,1,12
11,6,1,1,3,2,,,,,,,,,
11,6,1,1,7,2,,,,,,,,,
11,6,1,1,9,2,,,,,,,,,
11,6,1,1,1,2,,,,,,,,,
11,6,1,1,4,2,,,,,,,,,
11,6,1,1,8,2,,,,,,,,,
11,6,1,1,5,2,,,,,,,,,
11,7,1,2,1,2,,,,,,,,,
11,7,1,2,5,,,,,,,,,,
11,7,1,2,7,,,,,,,,,,
11,7,1,2,4,,,,,,,,,,
11,7,1,2,6,,,,,,,,,,
11,7,1,2,3,,,,,,,,,,
11,7,1,2,9,,,,,,,,,,
11,7,1,2,8,,,,,,,,,,
11,7,1,2,2,,,,,,,,,,
11,8,1,1,4,2,,,,,,,,,
11,8,1,1,7,2,,,,,,,,,
11,8,1,1,3,2,,,,,,,,,
11,8,1,1,6,1,2,2,1,2,,,,1,16
11,8,1,1,2,2,,,,,,,,,
11,8,1,1,5,2,,,,,,,,,
11,8,1,1,1,2,,,,,,,,,
11,8,1,1,6,1,2,1,1,1,,,,1,16
11,8,1,1,9,2,,,,,,,,,
11,8,1,1,8,2,,,,,,,,,
11,10,1,1,7,1,3,3,1,3,,,,1,3
11,10,1,1,4,2,,,,,,,,,
11,10,1,1,3,1,1,1,1,1,,,,2,
11,10,1,1,9,2,,,,,,,,,
11,10,1,1,1,2,,,,,,,,,
11,10,1,1,5,2,,,,,,,,,
11,10,1,1,7,1,3,1,1,1,,,,1,3
11,10,1,1,2,2,,,,,,,,,
11,10,1,1,6,2,,,,,,,,,
11,10,1,1,8,2,,,,,,,,,
11,10,1,1,7,1,3,2,1,2,,,,1,3
11,12,1,5,9,2,,,,,,,,,
11,12,1,5,3,2,,,,,,,,,
11,12,1,5,7,2,,,,,,,,,
11,12,1,5,4,2,,,,,,,,,
11,12,1,5,5,2,,,,,,,,,
11,12,1,5,1,2,,,,,,,,,
11,12,1,5,2,1,1,1,1,5,,,,2,
11,12,1,5,8,2,,,,,,,,,
11,12,1,5,6,2,,,,,,,,,
11,13,1,1,6,2,,,,,,,,,
11,13,1,1,9,2,,,,,,,,,
11,13,1,1,4,2,,,,,,,,,
11,13,1,1,2,2,,,,,,,,,
11,13,1,1,7,2,,,,,,,,,
11,13,1,1,1,2,,,,,,,,,
11,13,1,1,3,2,,,,,,,,,
11,13,1,1,5,2,,,,,,,,,
11,13,1,1,8,2,,,,,,,,,
11,14,1,2,6,1,3,2,1,3,,,,1,3
11,14,1,2,3,2,,,,,,,,,
11,14,1,2,2,1,2,1,1,5,,,,1,3
11,14,1,2,7,2,,,,,,,,,
11,14,1,2,8,2,,,,,,,,,
11,14,1,2,2,1,2,2,1,7,,,,1,3
11,14,1,2,6,1,3,1,1,6,,,,1,3
11,14,1,2,5,2,,,,,,,,,
11,14,1,2,6,1,3,3,1,4,,,,1,3
11,14,1,2,4,2,,,,,,,,,
11,14,1,2,9,2,,,,,,,,,
11,14,1,2,1,2,,,,,,,,,
11,15,1,3,5,2,,,,,,,,,
11,15,1,3,9,2,,,,,,,,,
11,15,1,3,3,2,,,,,,,,,
11,15,1,3,2,2,,,,,,,,,
11,15,1,3,4,2,,,,,,,,,
11,15,1,3,1,2,,,,,,,,,
11,15,1,3,7,2,,,,,,,,,
11,15,1,3,6,2,,,,,,,,,
11,15,1,3,8,2,,,,,,,,,
12,1,2,1,1,2,,,,,,,,,
12,1,2,1,6,2,,,,,,,,,
12,1,2,1,8,2,,,,,,,,,
12,1,2,1,3,1,1,1,2,,2,55,2,1,4
12,1,2,1,4,2,,,,,,,,,
12,1,2,1,9,2,,,,,,,,,
12,1,2,1,2,2,,,,,,,,,
12,1,2,1,5,2,,,,,,,,,
12,1,2,1,7,2,,,,,,,,,
12,2,2,2,4,2,,,,,,,,,
12,2,2,2,6,2,,,,,,,,,
12,2,2,2,1,2,,,,,,,,,
12,2,2,2,2,2,,,,,,,,,
12,2,2,2,7,1,1,1,1,2,,,,1,3
12,2,2,2,5,2,,,,,,,,,
12,2,2,2,3,2,,,,,,,,,
12,2,2,2,9,2,,,,,,,,,
12,2,2,2,8,1,2,2,1,3,,,,1,3
12,2,2,2,8,1,2,1,1,2,,,,1,3
12,3,2,2,8,2,,,,,,,,,
12,3,2,2,6,2,,,,,,,,,
12,3,2,2,5,2,,,,,,,,,
12,3,2,2,3,2,,,,,,,,,
12,3,2,2,7,2,,,,,,,,,
12,3,2,2,9,2,,,,,,,,,
12,3,2,2,1,2,,,,,,,,,
12,3,2,2,2,1,1,1,1,6,,,,1,4
12,3,2,2,4,1,1,1,1,2,,,,2,
12,5,2,18,4,2,,,,,,,,,
12,5,2,18,9,2,,,,,,,,,
12,5,2,18,1,2,,,,,,,,,
12,5,2,18,3,2,,,,,,,,,
12,5,2,18,5,2,,,,,,,,,
12,5,2,18,2,1,3,1,1,3,,,,2,
12,5,2,18,8,2,,,,,,,,,
12,5,2,18,7,2,,,,,,,,,
12,5,2,18,6,2,,,,,,,,,
12,5,2,18,2,1,3,3,1,17,,,,2,
12,5,2,18,2,1,3,2,1,19,,,,2,
12,6,2,1,2,1,2,1,1,1,,,,1,4
12,6,2,1,6,2,,,,,,,,,
12,6,2,1,2,1,2,2,1,2,,,,1,4
12,6,2,1,8,2,,,,,,,,,
12,6,2,1,3,2,,,,,,,,,
12,6,2,1,9,2,,,,,,,,,
12,6,2,1,4,2,,,,,,,,,
12,6,2,1,5,2,,,,,,,,,
12,6,2,1,7,2,,,,,,,,,
12,6,2,1,1,2,,,,,,,,,
12,7,2,6,7,2,,,,,,,,,
12,7,2,6,9,2,,,,,,,,,
12,7,2,6,8,2,,,,,,,,,
12,7,2,6,6,1,1,1,1,2,,,,2,
12,7,2,6,1,2,,,,,,,,,
12,7,2,6,3,2,,,,,,,,,
12,7,2,6,2,2,,,,,,,,,
12,7,2,6,5,2,,,,,,,,,
12,7,2,6,4,2,,,,,,,,,
12,8,2,2,7,2,,,,,,,,,
12,8,2,2,3,2,,,,,,,,,
12,8,2,2,5,2,,,,,,,,,
12,8,2,2,6,2,,,,,,,,,
12,8,2,2,9,2,,,,,,,,,
12,8,2,2,8,2,,,,,,,,,
12,8,2,2,4,2,,,,,,,,,
12,8,2,2,2,2,,,,,,,,,
12,8,2,2,1,2,,,,,,,,,
12,9,2,2,4,2,,,,,,,,,
12,9,2,2,3,2,,,,,,,,,
12,9,2,2,7,2,,,,,,,,,
12,9,2,2,1,2,,,,,,,,,
12,9,2,2,6,2,,,,,,,,,
12,9,2,2,5,2,,,,,,,,,
12,9,2,2,2,1,1,1,1,2,,,,1,6
12,9,2,2,8,2,,,,,,,,,
12,9,2,2,9,2,,,,,,,,,
12,11,2,2,9,2,,,,,,,,,
12,11,2,2,2,2,,,,,,,,,
12,11,2,2,4,2,,,,,,,,,
12,11,2,2,7,2,,,,,,,,,
12,11,2,2,1,2,,,,,,,,,
12,11,2,2,3,2,,,,,,,,,
12,11,2,2,6,2,,,,,,,,,
12,11,2,2,5,2,,,,,,,,,
12,11,2,2,8,2,,,,,,,,,
12,13,2,1,7,2,,,,,,,,,
12,13,2,1,5,2,,,,,,,,,
12,13,2,1,6,2,,,,,,,,,
12,13,2,1,8,2,,,,,,,,,
12,13,2,1,3,2,,,,,,,,,
12,13,2,1,4,2,,,,,,,,,
12,13,2,1,2,1,1,1,1,1,,,,2,
12,13,2,1,9,2,,,,,,,,,
12,13,2,1,1,2,,,,,,,,,
12,14,2,1,1,2,,,,,,,,,
12,14,2,1,3,2,,,,,,,,,
12,14,2,1,8,2,,,,,,,,,
12,14,2,1,5,2,,,,,,,,,
12,14,2,1,9,2,,,,,,,,,
12,14,2,1,4,2,,,,,,,,,
12,14,2,1,6,2,,,,,,,,,
12,14,2,1,2,2,,,,,,,,,
12,14,2,1,7,2,,,,,,,,,
12,15,2,1,8,2,,,,,,,,,
12,15,2,1,5,2,,,,,,,,,
12,15,2,1,4,2,,,,,,,,,
12,15,2,1,1,2,,,,,,,,,
12,15,2,1,7,2,,,,,,,,,
12,15,2,1,6,1,1,1,1,1,,,,1,6
12,15,2,1,9,2,,,,,,,,,
12,15,2,1,2,2,,,,,,,,,
12,15,2,1,3,1,1,1,1,1,,,,1,6
13,1,1,6,3,2,,,,,,,,,
13,1,1,6,7,2,,,,,,,,,
13,1,1,6,6,2,,,,,,,,,
13,1,1,6,9,2,,,,,,,,,
13,1,1,6,5,2,,,,,,,,,
13,1,1,6,8,2,,,,,,,,,
13,1,1,6,2,2,,,,,,,,,
13,1,1,6,1,2,,,,,,,,,
13,1,1,6,4,2,,,,,,,,,
13,3,1,1,6,2,,,,,,,,,
13,3,1,1,9,2,,,,,,,,,
13,3,1,1,3,2,,,,,,,,,
13,3,1,1,1,2,,,,,,,,,
13,3,1,1,8,2,,,,,,,,,
13,3,1,1,7,2,,,,,,,,,
13,3,1,1,2,2,,,,,,,,,
13,3,1,1,5,2,,,,,,,,,
13,3,1,1,4,2,,,,,,,,,
13,6,1,1,5,2,,,,,,,,,
13,6,1,1,1,2,,,,,,,,,
13,6,1,1,7,2,,,,,,,,,
13,6,1,1,3,2,,,,,,,,,
13,6,1,1,8,2,,,,,,,,,
13,6,1,1,6,2,,,,,,,,,
13,6,1,1,4,2,,,,,,,,,
13,6,1,1,9,2,,,,,,,,,
13,6,1,1,2,1,1,1,1,1,,,,2,
13,7,1,20,7,2,,,,,,,,,
13,7,1,20,2,1,1,1,1,20,,,,1,4
13,7,1,20,5,2,,,,,,,,,
13,7,1,20,1,2,,,,,,,,,
13,7,1,20,6,2,,,,,,,,,
13,7,1,20,3,2,,,,,,,,,
13,7,1,20,4,2,,,,,,,,,
13,7,1,20,8,2,,,,,,,,,
13,7,1,20,9,2,,,,,,,,,
13,8,1,1,7,2,,,,,,,,,
13,8,1,1,8,2,,,,,,,,,
13,8,1,1,6,2,,,,,,,,,
13,8,1,1,2,2,,,,,,,,,
13,8,1,1,4,2,,,,,,,,,
13,8,1,1,9,2,,,,,,,,,
13,8,1,1,1,1,1,1,1,1,,,,1,1
13,8,1,1,3,2,,,,,,,,,
13,8,1,1,5,2,,,,,,,,,
13,10,1,1,7,2,,,,,,,,,
13,10,1,1,9,2,,,,,,,,,
13,10,1,1,3,2,,,,,,,,,
13,10,1,1,4,2,,,,,,,,,
13,10,1,1,2,1,1,1,1,2,,,,1,6
13,10,1,1,6,2,,,,,,,,,
13,10,1,1,1,2,,,,,,,,,
13,10,1,1,8,2,,,,,,,,,
13,10,1,1,5,2,,,,,,,,,
13,11,1,1,9,1,1,1,1,1,,,,1,12
13,11,1,1,6,2,,,,,,,,,
13,11,1,1,7,2,,,,,,,,,
13,11,1,1,5,2,,,,,,,,,
13,11,1,1,2,2,,,,,,,,,
13,11,1,1,8,2,,,,,,,,,
13,11,1,1,1,2,,,,,,,,,
13,11,1,1,4,2,,,,,,,,,
13,11,1,1,3,2,,,,,,,,,
13,12,1,1,4,2,,,,,,,,,
13,12,1,1,7,2,,,,,,,,,
13,12,1,1,3,2,,,,,,,,,
13,12,1,1,8,2,,,,,,,,,
13,12,1,1,5,2,,,,,,,,,
13,12,1,1,2,1,1,1,1,1,,,,1,15
13,12,1,1,6,2,,,,,,,,,
13,12,1,1,9,2,,,,,,,,,
13,12,1,1,1,2,,,,,,,,,
13,13,1,2,9,2,,,,,,,,,
13,13,1,2,7,1,2,2,1,2,,,,2,
13,13,1,2,7,1,2,1,1,1,,,,2,
13,13,1,2,4,2,,,,,,,,,
13,13,1,2,3,2,,,,,,,,,
13,13,1,2,6,2,,,,,,,,,
13,13,1,2,1,1,1,1,1,1,,,,1,6
13,13,1,2,5,2,,,,,,,,,
13,13,1,2,8,2,,,,,,,,,
13,13,1,2,2,1,1,1,1,1,,,,2,
13,14,1,1,5,2,,,,,,,,,
13,14,1,1,6,1,1,1,1,1,,,,1,4
13,14,1,1,2,2,,,,,,,,,
13,14,1,1,7,2,,,,,,,,,
13,14,1,1,3,2,,,,,,,,,
13,14,1,1,8,2,,,,,,,,,
13,14,1,1,9,2,,,,,,,,,
13,14,1,1,4,2,,,,,,,,,
13,14,1,1,1,2,,,,,,,,,
13,15,1,2,9,2,,,,,,,,,
13,15,1,2,3,2,,,,,,,,,
13,15,1,2,8,2,,,,,,,,,
13,15,1,2,6,2,,,,,,,,,
13,15,1,2,2,2,,,,,,,,,
13,15,1,2,5,2,,,,,,,,,
13,15,1,2,1,2,,,,,,,,,
13,15,1,2,4,2,,,,,,,,,
13,15,1,2,7,2,,,,,,,,,
13,16,1,1,2,2,,,,,,,,,
13,16,1,1,9,2,,,,,,,,,
13,16,1,1,3,2,,,,,,,,,
13,16,1,1,4,2,,,,,,,,,
13,16,1,1,1,2,,,,,,,,,
13,16,1,1,7,2,,,,,,,,,
13,16,1,1,6,1,1,1,1,1,,,,1,6
13,16,1,1,5,2,,,,,,,,,
